,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
6712,0.71590269,102.04029846,2019-08-23,61.0,Siak Sri Indrapura,Kab. Siak,Riau
6743,0.7131069999999999,102.041,2019-08-23,100.0,Siak Sri Indrapura,Kab. Siak,Riau
6744,0.585929,101.935,2019-08-23,85.0,Siak Sri Indrapura,Kab. Siak,Riau
6798,0.718300759792,102.036827087,2019-08-23,90.0,Siak Sri Indrapura,Kab. Siak,Riau
6799,0.7169482707979999,102.04598999,2019-08-23,100.0,Siak Sri Indrapura,Kab. Siak,Riau
6855,0.710391879082,102.02431488,2019-08-24,44.0,Siak Sri Indrapura,Kab. Siak,Riau
6858,1.0091818571100002,101.088531494,2019-08-24,97.0,Siak,Kab. Siak,Riau
7051,1.0007390999999999,101.39439392,2019-08-29,76.0,Siak,Kab. Siak,Riau
7052,1.02302301,101.36824799,2019-08-29,64.0,Siak,Kab. Siak,Riau
7077,0.9931328892710001,101.38842773399999,2019-08-30,55.0,Siak,Kab. Siak,Riau
7078,1.00313293934,101.38697052,2019-08-30,73.0,Siak,Kab. Siak,Riau
7079,1.0015275478399999,101.375701904,2019-08-30,66.0,Siak,Kab. Siak,Riau
7186,1.00350404,101.38450623,2019-08-31,85.0,Siak,Kab. Siak,Riau
8675,0.9409183263779999,101.709037781,2017-04-04,36.0,Siak,Kab. Siak,Riau
8676,0.872767329216,102.170188904,2017-04-04,40.0,Sungai Apit,Kab. Siak,Riau
8677,0.814866483212,101.64456176799999,2017-04-04,30.0,Siak,Kab. Siak,Riau
8680,0.877969682217,101.55388641399999,2017-04-04,30.0,Siak,Kab. Siak,Riau
8714,0.7134017348289999,102.46927642799999,2017-04-23,40.0,Sungai Apit,Kab. Siak,Riau
8715,0.8736042380329999,102.166023254,2017-04-23,29.0,Siak Sri Indrapura,Kab. Siak,Riau
8719,0.968404,101.88784,2017-04-23,32.0,Siak,Kab. Siak,Riau
8720,0.882143,101.921959,2017-04-23,27.0,Siak Sri Indrapura,Kab. Siak,Riau
8721,0.730704,102.701309,2017-04-23,41.0,Sungai Apit,Kab. Siak,Riau
8722,0.787293,102.239944,2017-04-23,61.0,Siak Sri Indrapura,Kab. Siak,Riau
8723,0.664862,102.837921,2017-04-23,63.0,Sungai Apit,Kab. Siak,Riau
8744,0.713457,102.469261,2017-04-20,39.0,Sungai Apit,Kab. Siak,Riau
8747,0.670632,102.829727,2017-04-20,57.0,Sungai Apit,Kab. Siak,Riau
8760,0.691483,102.113815,2017-04-14,37.0,Siak Sri Indrapura,Kab. Siak,Riau
8761,0.739301,101.669617,2017-04-14,28.0,Siak Sri Indrapura,Kab. Siak,Riau
8768,0.87366,102.16600799999999,2017-04-20,29.0,Siak Sri Indrapura,Kab. Siak,Riau
8778,0.745862,101.658539,2017-04-20,60.0,Siak Sri Indrapura,Kab. Siak,Riau
8784,0.670632,102.829727,2017-04-27,57.0,Sungai Apit,Kab. Siak,Riau
8818,0.9361537694930001,101.90431976299999,2018-04-05,19.0,Siak Sri Indrapura,Kab. Siak,Riau
8819,0.934831440449,101.91330719,2018-04-05,63.0,Siak Sri Indrapura,Kab. Siak,Riau
8820,0.9335092306139999,101.922294617,2018-04-05,63.0,Siak Sri Indrapura,Kab. Siak,Riau
8821,0.909413099289,101.958602905,2018-04-05,63.0,Siak Sri Indrapura,Kab. Siak,Riau
8822,0.911722540855,101.756752014,2018-04-05,32.0,Siak,Kab. Siak,Riau
8824,0.7335005402570001,102.09155273399999,2018-04-05,31.0,Siak Sri Indrapura,Kab. Siak,Riau
8833,0.692699313164,102.09753418,2018-04-05,58.0,Siak Sri Indrapura,Kab. Siak,Riau
8836,0.817537724972,101.613494873,2018-04-05,39.0,Siak,Kab. Siak,Riau
8873,0.704951,102.10955799999999,2018-04-12,52.0,Siak Sri Indrapura,Kab. Siak,Riau
8913,0.5827195048330001,102.02200317399999,2018-04-19,50.0,Siak Sri Indrapura,Kab. Siak,Riau
8914,0.698419511318,102.12865448,2018-04-19,19.0,Siak Sri Indrapura,Kab. Siak,Riau
8915,0.7280745506290001,102.07824707,2018-04-19,26.0,Siak Sri Indrapura,Kab. Siak,Riau
8916,0.818248510361,101.613548279,2018-04-19,64.0,Siak,Kab. Siak,Riau
8917,0.8540227413179999,101.800018311,2018-04-19,55.0,Siak Sri Indrapura,Kab. Siak,Riau
8918,0.852743923664,101.79106140100001,2018-04-19,38.0,Siak Sri Indrapura,Kab. Siak,Riau
8919,0.9335582852359999,101.901092529,2018-04-19,25.0,Siak Sri Indrapura,Kab. Siak,Riau
8920,0.959374070168,101.56844329799999,2018-04-19,40.0,Siak,Kab. Siak,Riau
8933,0.934968233109,101.912597656,2018-04-21,45.0,Siak Sri Indrapura,Kab. Siak,Riau
8934,0.8217701911929999,101.61722564700001,2018-04-21,51.0,Siak,Kab. Siak,Riau
8935,0.812735378742,101.61595153799999,2018-04-21,43.0,Siak,Kab. Siak,Riau
8936,0.694300413132,102.10561370799999,2018-04-21,45.0,Siak Sri Indrapura,Kab. Siak,Riau
8945,0.9859677553180001,101.89239502,2018-04-28,57.0,Siak,Kab. Siak,Riau
8946,0.936681747437,101.916145325,2018-04-28,59.0,Siak Sri Indrapura,Kab. Siak,Riau
8947,0.7017510533329999,102.133750916,2018-04-28,58.0,Siak Sri Indrapura,Kab. Siak,Riau
8948,0.6967335343359999,102.10459137,2018-04-28,31.0,Siak Sri Indrapura,Kab. Siak,Riau
8972,0.9870283603669999,101.90696716299999,2018-04-30,57.0,Siak,Kab. Siak,Riau
8973,0.718522310257,102.478820801,2018-04-30,29.0,Sungai Apit,Kab. Siak,Riau
8988,0.9121799999999999,101.94884499999999,2018-04-05,36.0,Siak Sri Indrapura,Kab. Siak,Riau
8990,0.817538,101.613495,2018-04-03,39.0,Siak,Kab. Siak,Riau
9003,0.692699,102.097534,2018-04-11,58.0,Siak Sri Indrapura,Kab. Siak,Riau
9018,0.7913060000000001,101.588516,2018-04-14,22.0,Siak,Kab. Siak,Riau
9023,0.818249,101.613548,2018-04-18,64.0,Siak,Kab. Siak,Riau
9024,0.854023,101.80001800000001,2018-04-18,55.0,Siak Sri Indrapura,Kab. Siak,Riau
9025,0.8527440000000001,101.791061,2018-04-18,38.0,Siak Sri Indrapura,Kab. Siak,Riau
9031,0.582719,102.022003,2018-04-23,50.0,Siak Sri Indrapura,Kab. Siak,Riau
9033,0.745045,102.290146,2018-04-20,41.0,Sungai Apit,Kab. Siak,Riau
9035,0.6984199999999999,102.128654,2018-04-16,19.0,Siak Sri Indrapura,Kab. Siak,Riau
9039,0.58272,102.022003,2018-04-02,50.0,Siak Sri Indrapura,Kab. Siak,Riau
9040,0.818249,101.613548,2018-04-02,64.0,Siak,Kab. Siak,Riau
9041,0.8527440000000001,101.791061,2018-04-02,38.0,Siak Sri Indrapura,Kab. Siak,Riau
9044,0.6984199999999999,102.128654,2018-04-02,19.0,Siak Sri Indrapura,Kab. Siak,Riau
9045,0.854023,101.80001800000001,2018-04-02,55.0,Siak Sri Indrapura,Kab. Siak,Riau
9046,0.8527440000000001,101.791061,2018-04-02,38.0,Siak Sri Indrapura,Kab. Siak,Riau
9050,0.8527440000000001,101.791061,2018-04-03,38.0,Siak Sri Indrapura,Kab. Siak,Riau
9070,0.666221,101.59375,2018-04-02,44.0,Siak Sri Indrapura,Kab. Siak,Riau
9072,0.92694,101.897835,2018-04-21,22.0,Siak Sri Indrapura,Kab. Siak,Riau
9073,0.808383,102.20096600000001,2018-04-21,31.0,Siak Sri Indrapura,Kab. Siak,Riau
9078,0.6061860919,102.111045837,2019-04-03,35.0,Siak Sri Indrapura,Kab. Siak,Riau
9079,0.8391566872600001,101.77661132799999,2019-04-03,41.0,Siak,Kab. Siak,Riau
9083,0.714183,102.85239399999999,2019-04-04,33.0,Sungai Apit,Kab. Siak,Riau
9084,0.721292,102.822174,2019-04-04,33.0,Sungai Apit,Kab. Siak,Riau
9089,0.7840668000000001,102.26243591,2019-04-04,36.0,Sungai Apit,Kab. Siak,Riau
9091,0.84708691,101.77900696,2019-04-04,22.0,Siak,Kab. Siak,Riau
9092,0.92835462,101.8927002,2019-04-04,32.0,Siak Sri Indrapura,Kab. Siak,Riau
9152,0.8328990936280001,101.79598999,2019-04-08,50.0,Siak Sri Indrapura,Kab. Siak,Riau
9163,0.775814,101.681938,2019-04-10,13.0,Siak Sri Indrapura,Kab. Siak,Riau
9164,0.9744299999999999,101.43697399999999,2019-04-10,39.0,Siak,Kab. Siak,Riau
9168,0.8959459999999999,101.522,2019-04-10,74.0,Siak,Kab. Siak,Riau
9181,0.7205306887630001,102.844734192,2019-04-12,44.0,Sungai Apit,Kab. Siak,Riau
9182,0.716757118702,102.819320679,2019-04-12,50.0,Sungai Apit,Kab. Siak,Riau
9184,0.892836809158,101.94381713899999,2019-04-11,47.0,Siak Sri Indrapura,Kab. Siak,Riau
9185,0.921379029751,101.890625,2019-04-11,27.0,Siak Sri Indrapura,Kab. Siak,Riau
9186,0.9625875949860001,101.780944824,2019-04-11,54.0,Siak,Kab. Siak,Riau
9211,0.595056593418,102.036048889,2019-04-15,38.0,Siak Sri Indrapura,Kab. Siak,Riau
9212,0.726231336594,102.82279205299999,2019-04-15,20.0,Sungai Apit,Kab. Siak,Riau
9214,0.860259056091,102.087501526,2019-04-15,56.0,Siak Sri Indrapura,Kab. Siak,Riau
9215,0.909829378128,101.785423279,2019-04-15,22.0,Siak,Kab. Siak,Riau
9216,0.9635689854620001,101.7813797,2019-04-15,24.0,Siak,Kab. Siak,Riau
9220,0.717227220535,102.478881836,2019-04-17,31.0,Sungai Apit,Kab. Siak,Riau
9235,0.70693266,102.09488678,2019-04-18,40.0,Siak Sri Indrapura,Kab. Siak,Riau
9261,0.7200989127159999,102.47647857700001,2019-04-22,33.0,Sungai Apit,Kab. Siak,Riau
9264,0.691476464272,101.62427520799999,2019-04-24,29.0,Siak Sri Indrapura,Kab. Siak,Riau
9265,0.667009532452,101.602241516,2019-04-24,55.0,Siak Sri Indrapura,Kab. Siak,Riau
9270,0.7114787697789999,102.83165741,2019-04-25,62.0,Sungai Apit,Kab. Siak,Riau
9271,0.720351994038,102.82304382299999,2019-04-25,22.0,Sungai Apit,Kab. Siak,Riau
9272,0.862886428833,102.09899902299999,2019-04-25,52.0,Siak Sri Indrapura,Kab. Siak,Riau
9273,0.9102641344069999,101.912788391,2019-04-25,64.0,Siak Sri Indrapura,Kab. Siak,Riau
9280,0.91348528862,101.885002136,2019-04-28,65.0,Siak Sri Indrapura,Kab. Siak,Riau
9281,0.913627803326,101.908622742,2019-04-28,53.0,Siak Sri Indrapura,Kab. Siak,Riau
9291,0.9351171851160001,101.74836731,2019-04-29,66.0,Siak,Kab. Siak,Riau
9818,0.885236,101.917709,2016-12-15,29.0,Siak Sri Indrapura,Kab. Siak,Riau
9819,0.874345,101.806274,2016-12-15,57.0,Siak Sri Indrapura,Kab. Siak,Riau
9825,0.875893,101.80658000000001,2016-12-16,53.0,Siak Sri Indrapura,Kab. Siak,Riau
9826,0.881561,101.552879,2016-12-16,42.0,Siak,Kab. Siak,Riau
9838,0.864317,102.159485,2016-12-21,32.0,Siak Sri Indrapura,Kab. Siak,Riau
9841,0.954335,102.16325400000001,2016-12-30,25.0,Sungai Apit,Kab. Siak,Riau
9846,0.726498,102.84393299999999,2016-12-30,45.0,Sungai Apit,Kab. Siak,Riau
9866,0.908883154392,101.95102691700001,2017-12-01,46.0,Siak Sri Indrapura,Kab. Siak,Riau
9876,0.729934930801,102.08512878399999,2017-12-14,42.0,Siak Sri Indrapura,Kab. Siak,Riau
9881,0.955601,101.879181,2017-12-19,40.0,Siak,Kab. Siak,Riau
9889,0.77361702919,101.86784362799999,2017-12-28,53.0,Siak Sri Indrapura,Kab. Siak,Riau
9890,0.9149148464200001,101.95438385,2017-12-28,56.0,Siak Sri Indrapura,Kab. Siak,Riau
9902,0.912102162838,101.791297913,2018-12-22,38.0,Siak,Kab. Siak,Riau
9903,0.926940321922,101.89783477799999,2018-12-24,22.0,Siak Sri Indrapura,Kab. Siak,Riau
9904,0.808383047581,102.200965881,2018-12-24,31.0,Siak Sri Indrapura,Kab. Siak,Riau
13325,0.670991,102.827316,2017-02-08,50.0,Sungai Apit,Kab. Siak,Riau
13326,0.668941,102.84101899999999,2017-02-08,55.0,Sungai Apit,Kab. Siak,Riau
13327,0.872224,101.797043,2017-02-09,33.0,Siak Sri Indrapura,Kab. Siak,Riau
13328,0.8697530000000001,101.813515,2017-02-09,43.0,Siak Sri Indrapura,Kab. Siak,Riau
13343,1.009182,101.77395600000001,2017-02-13,50.0,Siak,Kab. Siak,Riau
13384,0.73241,102.697273,2017-02-20,51.0,Sungai Apit,Kab. Siak,Riau
13386,0.747607,102.02820600000001,2017-02-20,91.0,Siak Sri Indrapura,Kab. Siak,Riau
13387,0.756654,102.026886,2017-02-20,61.0,Siak Sri Indrapura,Kab. Siak,Riau
13395,0.814006,101.64312,2017-02-22,49.0,Siak,Kab. Siak,Riau
13397,0.74921,101.67047099999999,2017-02-22,18.0,Siak Sri Indrapura,Kab. Siak,Riau
13422,0.716885,102.127449,2017-02-21,59.0,Siak Sri Indrapura,Kab. Siak,Riau
13423,0.689206,102.11261,2017-02-21,46.0,Siak Sri Indrapura,Kab. Siak,Riau
13430,0.745862,101.658539,2017-02-11,38.0,Siak Sri Indrapura,Kab. Siak,Riau
13441,0.691483,102.113815,2017-02-14,37.0,Siak Sri Indrapura,Kab. Siak,Riau
13442,0.739301,101.669617,2017-02-14,28.0,Siak Sri Indrapura,Kab. Siak,Riau
13448,0.745862,101.658539,2017-02-13,38.0,Siak Sri Indrapura,Kab. Siak,Riau
13483,0.717869758606,102.475990295,2017-02-20,33.0,Sungai Apit,Kab. Siak,Riau
13586,0.7279,102.094032,2018-02-03,34.0,Siak Sri Indrapura,Kab. Siak,Riau
13684,0.929102420807,102.156059265,2018-02-14,32.0,Sungai Apit,Kab. Siak,Riau
13685,0.719693720341,102.47505950899999,2018-02-14,45.0,Sungai Apit,Kab. Siak,Riau
13686,0.718026578426,102.486190796,2018-02-14,36.0,Sungai Apit,Kab. Siak,Riau
13687,0.701995313168,102.111053467,2018-02-14,59.0,Siak Sri Indrapura,Kab. Siak,Riau
13719,1.00118,102.016464,2018-02-14,30.0,Sungai Apit,Kab. Siak,Riau
13725,0.994970619678,102.00958252,2018-02-15,69.0,Sungai Apit,Kab. Siak,Riau
13726,1.00708770752,102.0078125,2018-02-15,84.0,Sungai Apit,Kab. Siak,Riau
13727,1.0015194416,102.020469666,2018-02-15,87.0,Sungai Apit,Kab. Siak,Riau
13740,0.705237984657,102.103919983,2018-02-16,29.0,Siak Sri Indrapura,Kab. Siak,Riau
13741,0.580945849419,102.135025024,2018-02-16,28.0,Siak Sri Indrapura,Kab. Siak,Riau
13751,0.893187344074,102.188430786,2018-02-16,38.0,Sungai Apit,Kab. Siak,Riau
13752,0.9080873131749999,101.95499420200001,2018-02-16,48.0,Siak Sri Indrapura,Kab. Siak,Riau
13753,0.955627560616,101.85683441200001,2018-02-16,28.0,Siak,Kab. Siak,Riau
13764,1.00173103809,102.0157547,2018-02-18,44.0,Sungai Apit,Kab. Siak,Riau
13777,0.9510108232500001,102.23561096200001,2018-02-18,74.0,Sungai Apit,Kab. Siak,Riau
13778,0.9496977925299999,102.244529724,2018-02-18,54.0,Sungai Apit,Kab. Siak,Riau
13789,0.8352073431020001,102.351119995,2018-02-20,46.0,Sungai Apit,Kab. Siak,Riau
13790,1.00758254528,102.01230621299999,2018-02-20,100.0,Sungai Apit,Kab. Siak,Riau
13801,1.005743,102.01763199999999,2018-02-21,81.0,Sungai Apit,Kab. Siak,Riau
13802,0.907977,101.951576,2018-02-21,43.0,Siak Sri Indrapura,Kab. Siak,Riau
13803,0.876024,101.946968,2018-02-21,36.0,Siak Sri Indrapura,Kab. Siak,Riau
13811,0.835408210754,102.349906921,2018-02-22,52.0,Sungai Apit,Kab. Siak,Riau
13827,0.700742,102.13176700000001,2018-02-23,63.0,Siak Sri Indrapura,Kab. Siak,Riau
13828,0.824276,102.35633100000001,2018-02-23,48.0,Sungai Apit,Kab. Siak,Riau
13829,0.822993,102.347359,2018-02-23,90.0,Sungai Apit,Kab. Siak,Riau
13830,0.833292,102.34864,2018-02-23,69.0,Sungai Apit,Kab. Siak,Riau
13831,0.901301,102.186066,2018-02-23,29.0,Sungai Apit,Kab. Siak,Riau
13832,0.899998,102.17705500000001,2018-02-23,65.0,Sungai Apit,Kab. Siak,Riau
13833,0.9047290000000001,101.954453,2018-02-23,55.0,Siak Sri Indrapura,Kab. Siak,Riau
13834,1.005075,102.007835,2018-02-23,70.0,Sungai Apit,Kab. Siak,Riau
13838,1.03433167934,102.182662964,2018-02-25,86.0,Sungai Apit,Kab. Siak,Riau
13839,1.00397396088,102.01287078899999,2018-02-25,82.0,Sungai Apit,Kab. Siak,Riau
13843,0.836714,102.15873,2018-02-14,30.0,Siak Sri Indrapura,Kab. Siak,Riau
13866,0.827333152294,102.34686279299999,2018-02-27,52.0,Sungai Apit,Kab. Siak,Riau
13867,1.0333250761,102.17829895,2018-02-27,81.0,Sungai Apit,Kab. Siak,Riau
13868,1.04234445095,102.17700195299999,2018-02-27,49.0,Sungai Apit,Kab. Siak,Riau
13877,1.0392053127299998,102.174667358,2018-02-27,10.0,Sungai Apit,Kab. Siak,Riau
13878,0.8291010260580001,102.350509644,2018-02-27,26.0,Sungai Apit,Kab. Siak,Riau
13891,0.9291020000000001,102.156059,2018-02-11,37.0,Sungai Apit,Kab. Siak,Riau
13892,0.836714,102.15873,2018-02-11,30.0,Siak Sri Indrapura,Kab. Siak,Riau
13895,0.747483,102.286079,2018-02-07,28.0,Sungai Apit,Kab. Siak,Riau
13902,0.7913060000000001,101.588516,2018-02-10,22.0,Siak,Kab. Siak,Riau
13903,0.906494,101.945587,2018-02-10,51.0,Siak Sri Indrapura,Kab. Siak,Riau
13904,1.03275,102.17865,2018-02-10,44.0,Sungai Apit,Kab. Siak,Riau
13957,0.7003659999999999,102.129929,2018-02-01,32.0,Siak Sri Indrapura,Kab. Siak,Riau
13958,0.6966479999999999,102.104416,2018-02-01,51.0,Siak Sri Indrapura,Kab. Siak,Riau
13959,0.745045,102.290146,2018-02-01,41.0,Sungai Apit,Kab. Siak,Riau
13960,0.726615,102.086975,2018-02-01,39.0,Siak Sri Indrapura,Kab. Siak,Riau
13972,0.6966479999999999,102.104416,2018-02-27,51.0,Siak Sri Indrapura,Kab. Siak,Riau
13973,0.745045,102.290146,2018-02-27,41.0,Sungai Apit,Kab. Siak,Riau
13974,0.726615,102.086975,2018-02-27,39.0,Siak Sri Indrapura,Kab. Siak,Riau
13979,0.666221,101.59375,2018-02-02,44.0,Siak Sri Indrapura,Kab. Siak,Riau
13994,0.9203,101.908264,2018-02-14,57.0,Siak Sri Indrapura,Kab. Siak,Riau
13995,0.666221,101.59375,2018-02-17,44.0,Siak Sri Indrapura,Kab. Siak,Riau
14001,0.666221,101.59375,2018-02-07,44.0,Siak Sri Indrapura,Kab. Siak,Riau
14009,0.725334107876,102.864334106,2019-02-01,32.0,Sungai Apit,Kab. Siak,Riau
14010,0.7239842414859999,102.854896545,2019-02-01,75.0,Sungai Apit,Kab. Siak,Riau
14036,0.747165441513,102.425437927,2019-02-03,39.0,Sungai Apit,Kab. Siak,Riau
14037,0.692041039467,101.61928558299999,2019-02-03,37.0,Siak Sri Indrapura,Kab. Siak,Riau
14038,0.795220434666,102.25931549100001,2019-02-03,27.0,Sungai Apit,Kab. Siak,Riau
14052,0.7218044996259999,102.851898193,2019-02-07,49.0,Sungai Apit,Kab. Siak,Riau
14053,0.729464,102.86200000000001,2019-02-07,27.0,Sungai Apit,Kab. Siak,Riau
14058,0.9285366535189999,101.88851928700001,2019-02-08,47.0,Siak,Kab. Siak,Riau
14059,0.9266466498370001,101.901290894,2019-02-08,64.0,Siak Sri Indrapura,Kab. Siak,Riau
14060,0.9247533679009999,101.91409301799999,2019-02-08,44.0,Siak Sri Indrapura,Kab. Siak,Riau
14061,0.791879713535,102.266677856,2019-02-08,51.0,Sungai Apit,Kab. Siak,Riau
14062,0.691362261772,101.63143920899999,2019-02-08,46.0,Siak Sri Indrapura,Kab. Siak,Riau
14071,0.86935955286,102.228912354,2019-02-10,45.0,Sungai Apit,Kab. Siak,Riau
14072,0.6904680728910001,101.628463745,2019-02-10,54.0,Siak Sri Indrapura,Kab. Siak,Riau
14087,0.865365684032,102.23197174100001,2019-02-10,29.0,Sungai Apit,Kab. Siak,Riau
14088,1.0328254699700001,101.665084839,2019-02-10,58.0,Siak,Kab. Siak,Riau
14168,0.8710700000000001,102.25919300000001,2019-02-13,40.0,Sungai Apit,Kab. Siak,Riau
14169,0.8354540000000001,101.790054,2019-02-13,35.0,Siak Sri Indrapura,Kab. Siak,Riau
14171,0.604452,102.108009,2019-02-13,57.0,Siak Sri Indrapura,Kab. Siak,Riau
14195,0.7156702876090001,102.863967896,2019-02-14,78.0,Sungai Apit,Kab. Siak,Riau
14266,1.17576766014,102.18996429399999,2019-02-15,38.0,Sungai Apit,Kab. Siak,Riau
14358,0.805818,102.19524399999999,2019-02-19,39.0,Siak Sri Indrapura,Kab. Siak,Riau
14360,0.657419,102.828209,2019-02-19,67.0,Sungai Apit,Kab. Siak,Riau
14408,0.7240280509,102.850570679,2019-02-21,60.0,Sungai Apit,Kab. Siak,Riau
14461,0.923737466335,101.904045105,2019-02-22,44.0,Siak Sri Indrapura,Kab. Siak,Riau
14480,0.7173222899439999,102.867454529,2019-02-22,63.0,Sungai Apit,Kab. Siak,Riau
14519,0.7204635143279999,102.85276794399999,2019-02-23,68.0,Sungai Apit,Kab. Siak,Riau
14520,0.7156238555910001,102.86464691200001,2019-02-23,76.0,Sungai Apit,Kab. Siak,Riau
14524,0.716297566891,102.862922668,2019-02-23,75.0,Sungai Apit,Kab. Siak,Riau
14525,0.7126108407969999,102.83732605,2019-02-23,78.0,Sungai Apit,Kab. Siak,Riau
14530,0.7179399999999999,102.863,2019-02-23,100.0,Sungai Apit,Kab. Siak,Riau
14531,0.716138,102.851,2019-02-23,92.0,Sungai Apit,Kab. Siak,Riau
14541,0.7143185734749999,102.864311218,2019-02-23,57.0,Sungai Apit,Kab. Siak,Riau
14542,0.711779415607,102.84649658200001,2019-02-23,100.0,Sungai Apit,Kab. Siak,Riau
14543,0.723274290562,102.863021851,2019-02-23,90.0,Sungai Apit,Kab. Siak,Riau
14544,0.722005188465,102.85411071799999,2019-02-23,99.0,Sungai Apit,Kab. Siak,Riau
14545,0.719466626644,102.836303711,2019-02-23,82.0,Sungai Apit,Kab. Siak,Riau
14546,0.844531834126,102.35887146,2019-02-23,100.0,Sungai Apit,Kab. Siak,Riau
14563,0.846915602684,102.361968994,2019-02-23,92.0,Sungai Apit,Kab. Siak,Riau
14564,0.7249451279639999,102.846099854,2019-02-23,47.0,Sungai Apit,Kab. Siak,Riau
14565,0.723376691341,102.85690307600001,2019-02-23,91.0,Sungai Apit,Kab. Siak,Riau
14566,0.7218111157420001,102.867675781,2019-02-23,93.0,Sungai Apit,Kab. Siak,Riau
14567,0.715125620365,102.844718933,2019-02-23,93.0,Sungai Apit,Kab. Siak,Riau
14568,0.7135657668109999,102.85549926799999,2019-02-23,89.0,Sungai Apit,Kab. Siak,Riau
14575,0.845075,102.35600000000001,2019-02-23,77.0,Sungai Apit,Kab. Siak,Riau
14576,0.843968,102.36399999999999,2019-02-23,63.0,Sungai Apit,Kab. Siak,Riau
14577,0.718147,102.85700000000001,2019-02-23,50.0,Sungai Apit,Kab. Siak,Riau
14578,0.7136359999999999,102.84200000000001,2019-02-23,54.0,Sungai Apit,Kab. Siak,Riau
14579,0.712492,102.84899999999999,2019-02-23,33.0,Sungai Apit,Kab. Siak,Riau
14587,0.8507291674609999,102.361953735,2019-02-24,48.0,Sungai Apit,Kab. Siak,Riau
14588,0.8397289514540001,102.360359192,2019-02-24,72.0,Sungai Apit,Kab. Siak,Riau
14589,0.890942394733,101.94535064700001,2019-02-24,40.0,Siak Sri Indrapura,Kab. Siak,Riau
14590,0.721151411533,102.85284423799999,2019-02-24,78.0,Sungai Apit,Kab. Siak,Riau
14591,0.718946874142,102.86797332799999,2019-02-24,63.0,Sungai Apit,Kab. Siak,Riau
14592,0.711906969547,102.836097717,2019-02-24,27.0,Sungai Apit,Kab. Siak,Riau
14593,0.709691762924,102.851196289,2019-02-24,84.0,Sungai Apit,Kab. Siak,Riau
14594,0.831723928452,101.800086975,2019-02-24,43.0,Siak Sri Indrapura,Kab. Siak,Riau
14596,0.7263029999999999,102.86200000000001,2019-02-24,57.0,Sungai Apit,Kab. Siak,Riau
14597,0.842087,102.36200000000001,2019-02-24,55.0,Sungai Apit,Kab. Siak,Riau
14605,0.837702870369,102.36520385700001,2019-02-24,56.0,Sungai Apit,Kab. Siak,Riau
14606,0.8362240195270001,102.354705811,2019-02-24,62.0,Sungai Apit,Kab. Siak,Riau
14607,0.8473839163779999,102.363838196,2019-02-24,74.0,Sungai Apit,Kab. Siak,Riau
14608,0.845895588398,102.353309631,2019-02-24,89.0,Sungai Apit,Kab. Siak,Riau
14622,0.845361,102.359,2019-02-24,100.0,Sungai Apit,Kab. Siak,Riau
14623,0.72097,102.86399999999999,2019-02-24,16.0,Sungai Apit,Kab. Siak,Riau
14624,0.716328,102.846,2019-02-24,80.0,Sungai Apit,Kab. Siak,Riau
14628,0.845397353172,102.370201111,2019-02-24,57.0,Sungai Apit,Kab. Siak,Riau
14629,0.724314570427,102.869537354,2019-02-24,65.0,Sungai Apit,Kab. Siak,Riau
14630,0.848259866238,102.355285645,2019-02-25,49.0,Sungai Apit,Kab. Siak,Riau
14640,0.717463493347,102.863586426,2019-02-25,90.0,Sungai Apit,Kab. Siak,Riau
14641,0.715790390968,102.851989746,2019-02-25,93.0,Sungai Apit,Kab. Siak,Riau
14642,0.714115440845,102.84038543700001,2019-02-25,94.0,Sungai Apit,Kab. Siak,Riau
14643,0.7259287834170001,102.850509644,2019-02-25,62.0,Sungai Apit,Kab. Siak,Riau
14644,0.7242615222930001,102.838897705,2019-02-25,61.0,Sungai Apit,Kab. Siak,Riau
14645,0.849086999893,102.35459137,2019-02-25,67.0,Sungai Apit,Kab. Siak,Riau
14655,0.72171151638,102.85264587399999,2019-02-25,19.0,Sungai Apit,Kab. Siak,Riau
14656,0.717900514603,102.86312866200001,2019-02-25,74.0,Sungai Apit,Kab. Siak,Riau
14676,0.716945052147,102.03755950899999,2019-02-26,61.0,Siak Sri Indrapura,Kab. Siak,Riau
14685,0.713432431221,102.03313446,2019-02-26,44.0,Siak Sri Indrapura,Kab. Siak,Riau
14686,0.8435444235799999,102.357704163,2019-02-26,84.0,Sungai Apit,Kab. Siak,Riau
14704,0.718711,102.854,2019-02-26,47.0,Sungai Apit,Kab. Siak,Riau
14705,0.717496,102.846,2019-02-26,80.0,Sungai Apit,Kab. Siak,Riau
14715,0.599246144295,102.094650269,2019-02-27,40.0,Siak Sri Indrapura,Kab. Siak,Riau
14719,0.707646,102.094,2019-02-27,40.0,Siak Sri Indrapura,Kab. Siak,Riau
15340,0.879616,101.56311,2017-01-07,38.0,Siak,Kab. Siak,Riau
15342,0.979181,101.88460500000001,2017-01-08,52.0,Siak,Kab. Siak,Riau
15343,0.8760290000000001,101.79647800000001,2017-01-08,59.0,Siak Sri Indrapura,Kab. Siak,Riau
15344,0.8735729999999999,101.81295,2017-01-08,58.0,Siak Sri Indrapura,Kab. Siak,Riau
15345,0.874559,101.56596400000001,2017-01-08,32.0,Siak,Kab. Siak,Riau
