,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
36485,0.524817,101.37595400000001,2015-07-11,70.0,Tampan,Kota Pekanbaru,Riau
36486,0.5232859999999999,101.38632199999999,2015-07-11,59.0,Tampan,Kota Pekanbaru,Riau
36872,0.554743,101.407562,2014-02-05,72.0,Rumbai,Kota Pekanbaru,Riau
44590,0.5356449999999999,101.37674,2014-07-26,91.0,Tampan,Kota Pekanbaru,Riau
45282,0.49932200000000004,101.42200000000001,2015-03-15,80.0,Sukajadi,Kota Pekanbaru,Riau
45683,0.546312,101.375,2015-06-29,60.0,Tampan,Kota Pekanbaru,Riau
45794,0.603086,101.333,2015-07-03,28.0,Rumbai,Kota Pekanbaru,Riau
45837,0.581481,101.50200000000001,2015-07-05,67.0,Bukit Raya,Kota Pekanbaru,Riau
45938,0.642234,101.506,2015-07-09,85.0,Bukit Raya,Kota Pekanbaru,Riau
45939,0.641147,101.499,2015-07-09,100.0,Bukit Raya,Kota Pekanbaru,Riau
45987,0.594757,101.324,2015-07-10,100.0,Rumbai,Kota Pekanbaru,Riau
46534,0.558983,101.413,2015-07-26,11.0,Rumbai,Kota Pekanbaru,Riau
46989,0.5237310000000001,101.377861,2015-07-30,51.0,Tampan,Kota Pekanbaru,Riau
47280,0.607006,101.340057,2015-08-24,72.0,Rumbai,Kota Pekanbaru,Riau
47521,0.521928,101.387878,2015-08-31,52.0,Tampan,Kota Pekanbaru,Riau
47522,0.5335439999999999,101.39119699999999,2015-08-31,70.0,Tampan,Kota Pekanbaru,Riau
50528,0.48272368,101.35562134,2018-10-24,37.0,Tampan,Kota Pekanbaru,Riau
