,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
1451,-0.185534,101.88,2016-08-07,59.0,Ukui,Pelalawan,Riau
1452,-0.19170399999999999,101.705,2016-08-07,96.0,Pangkalan Kuras,Pelalawan,Riau
1453,-0.184828,101.71,2016-08-07,50.0,Pangkalan Kuras,Pelalawan,Riau
1454,-0.185875,101.70299999999999,2016-08-07,84.0,Pangkalan Kuras,Pelalawan,Riau
1455,-0.12856700000000001,101.723,2016-08-07,85.0,Pangkalan Kuras,Pelalawan,Riau
1456,-0.12961199999999998,101.71600000000001,2016-08-07,83.0,Pangkalan Kuras,Pelalawan,Riau
1477,-0.131443,101.726311,2016-08-07,100.0,Pangkalan Kuras,Pelalawan,Riau
1482,-0.198441,101.86399999999999,2016-08-08,46.0,Ukui,Pelalawan,Riau
1483,-0.135411,101.73299999999999,2016-08-08,92.0,Pangkalan Kuras,Pelalawan,Riau
1485,0.306288,103.009,2016-08-08,78.0,Teluk Meranti,Pelalawan,Riau
1585,0.413526,102.99382800000001,2016-08-12,30.0,Teluk Meranti,Pelalawan,Riau
1586,0.507188,103.000877,2016-08-12,34.0,Teluk Meranti,Pelalawan,Riau
1716,0.0,102.0,2016-08-14,96.0,Pangkalan Kuras,Pelalawan,Riau
1793,0.0,102.0,2016-08-15,34.0,Pangkalan Kuras,Pelalawan,Riau
1820,0.160272,102.388123,2016-08-16,44.0,Kerumutan,Pelalawan,Riau
1821,0.48768,102.024208,2016-08-16,28.0,Pelalawan,Pelalawan,Riau
1822,0.576681,102.29840899999999,2016-08-16,35.0,Pelalawan,Pelalawan,Riau
1866,-0.18129800000000001,101.87191,2016-08-16,40.0,Ukui,Pelalawan,Riau
1867,-0.149498,101.769989,2016-08-16,47.0,Pangkalan Kuras,Pelalawan,Riau
1868,0.255157,102.927002,2016-08-16,43.0,Teluk Meranti,Pelalawan,Riau
1871,0.639451,103.239265,2016-08-16,55.0,Kuala Kampar,Pelalawan,Riau
1909,0.29488400000000003,102.971565,2016-08-17,49.0,Teluk Meranti,Pelalawan,Riau
1910,0.578683,102.289574,2016-08-17,66.0,Pelalawan,Pelalawan,Riau
1911,0.576868,102.27668,2016-08-17,52.0,Pelalawan,Pelalawan,Riau
1912,1.226585,103.766762,2016-08-17,46.0,Pelalawan,Pelalawan,Riau
1917,0.24821999999999997,102.93299999999999,2016-08-18,45.0,Teluk Meranti,Pelalawan,Riau
1918,0.25590799999999997,102.939,2016-08-18,100.0,Teluk Meranti,Pelalawan,Riau
1919,0.33414299999999997,103.054,2016-08-18,69.0,Teluk Meranti,Pelalawan,Riau
1920,0.554255,103.16799999999999,2016-08-18,67.0,Kuala Kampar,Pelalawan,Riau
1921,0.5692189999999999,102.115,2016-08-18,53.0,Pelalawan,Pelalawan,Riau
1941,0.24817899999999998,102.929008,2016-08-18,83.0,Teluk Meranti,Pelalawan,Riau
1977,0.25190100000000004,102.932953,2016-08-19,31.0,Teluk Meranti,Pelalawan,Riau
2033,0.10405299999999999,102.589,2016-08-22,63.0,Teluk Meranti,Pelalawan,Riau
2034,0.255655,102.931,2016-08-22,44.0,Teluk Meranti,Pelalawan,Riau
