,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
4915,0.450032,101.361,2019-08-11,77.0,Tambang,Kab. Kampar,Riau
4916,0.47431899999999994,101.289,2019-08-11,90.0,Tapung,Kab. Kampar,Riau
4917,0.47579099999999996,101.281,2019-08-11,35.0,Tapung,Kab. Kampar,Riau
4918,0.57101,101.305,2019-08-11,100.0,Tapung,Kab. Kampar,Riau
4919,0.5698850000000001,101.29799999999999,2019-08-11,100.0,Tapung,Kab. Kampar,Riau
4922,0.577892,101.304,2019-08-11,96.0,Tapung,Kab. Kampar,Riau
4923,0.576763,101.29700000000001,2019-08-11,74.0,Tapung,Kab. Kampar,Riau
5114,0.47339439392099997,101.288864136,2019-08-12,69.0,Tapung,Kab. Kampar,Riau
5308,0.589850902557,101.313400269,2019-08-12,76.0,Tapung,Kab. Kampar,Riau
5309,0.587588727474,101.328826904,2019-08-12,52.0,Tapung,Kab. Kampar,Riau
5385,0.09494721,101.09967804,2019-08-13,71.0,Kampar Kiri,Kab. Kampar,Riau
5386,0.23192371,101.55278778,2019-08-13,76.0,Kampar Kiri Hilir,Kab. Kampar,Riau
5476,0.227278515697,101.55136871299999,2019-08-14,64.0,Kampar Kiri Hilir,Kab. Kampar,Riau
5477,0.22567385435100001,101.540100098,2019-08-14,66.0,Kampar Kiri Hilir,Kab. Kampar,Riau
5511,0.52960843,101.59508514,2019-08-14,86.0,Siak Hulu,Kab. Kampar,Riau
5844,0.34312030673,101.616920471,2019-08-19,71.0,Siak Hulu,Kab. Kampar,Riau
5845,0.33261740207699997,101.615440369,2019-08-19,65.0,Siak Hulu,Kab. Kampar,Riau
5918,0.156620964408,101.37775421100001,2019-08-19,76.0,Kampar Kiri Hilir,Kab. Kampar,Riau
5919,0.15526443719900002,101.36836242700001,2019-08-19,67.0,Kampar Kiri Hilir,Kab. Kampar,Riau
5920,0.327150315046,101.61240387,2019-08-19,79.0,Siak Hulu,Kab. Kampar,Riau
5921,0.33781158924099997,101.620658875,2019-08-19,67.0,Siak Hulu,Kab. Kampar,Riau
5922,0.336439043283,101.611061096,2019-08-19,84.0,Siak Hulu,Kab. Kampar,Riau
5923,0.33970686793300003,101.313476562,2019-08-19,29.0,Tambang,Kab. Kampar,Riau
5924,0.4177682697770001,101.22009277299999,2019-08-19,64.0,Kampar Timur,Kab. Kampar,Riau
5926,0.51249563694,100.90759277299999,2019-08-19,31.0,Tapung,Kab. Kampar,Riau
5983,0.201728,101.20715332,2019-08-19,73.0,Gunung Sahilan,Kab. Kampar,Riau
