,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
641,2.0136,100.53200000000001,2018-08-15,80.0,Kubu,Rokan Hilir,Riau
642,2.01225,100.524,2018-08-15,99.0,Kubu,Rokan Hilir,Riau
643,2.0108900000000003,100.515,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
644,2.00953,100.507,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
645,2.00815,100.49799999999999,2018-08-15,94.0,Kubu,Rokan Hilir,Riau
646,2.00127,100.456,2018-08-15,79.0,Kubu,Rokan Hilir,Riau
647,2.0436799999999997,100.569,2018-08-15,95.0,Kubu,Rokan Hilir,Riau
648,2.03431,100.512,2018-08-15,74.0,Kubu,Rokan Hilir,Riau
649,2.18071,100.397,2018-08-15,54.0,Pasir Limau Kapas,Rokan Hilir,Riau
650,2.28152,100.36399999999999,2018-08-15,47.0,Pasir Limau Kapas,Rokan Hilir,Riau
651,2.36123,100.334,2018-08-15,45.0,Pasir Limau Kapas,Rokan Hilir,Riau
652,2.42758,100.306,2018-08-15,94.0,Pasir Limau Kapas,Rokan Hilir,Riau
655,2.3864,100.32600000000001,2018-08-15,44.0,Pasir Limau Kapas,Rokan Hilir,Riau
656,2.37965,100.325,2018-08-15,4.0,Pasir Limau Kapas,Rokan Hilir,Riau
658,2.36069,100.33,2018-08-15,20.0,Pasir Limau Kapas,Rokan Hilir,Riau
659,2.27869,100.368,2018-08-15,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
660,2.27307,100.36,2018-08-15,30.0,Pasir Limau Kapas,Rokan Hilir,Riau
661,2.19493,100.861,2018-08-15,100.0,Bangko,Rokan Hilir,Riau
662,2.18718,100.867,2018-08-15,85.0,Bangko,Rokan Hilir,Riau
663,2.1391400000000003,100.874,2018-08-15,86.0,Bangko,Rokan Hilir,Riau
664,2.11456,100.43,2018-08-15,68.0,Pasir Limau Kapas,Rokan Hilir,Riau
665,2.08434,100.447,2018-08-15,52.0,Pasir Limau Kapas,Rokan Hilir,Riau
666,2.081,100.469,2018-08-15,93.0,Kubu,Rokan Hilir,Riau
667,2.0798900000000002,100.476,2018-08-15,30.0,Kubu,Rokan Hilir,Riau
668,2.07213,100.525,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
669,2.07985,100.432,2018-08-15,85.0,Pasir Limau Kapas,Rokan Hilir,Riau
670,2.0787299999999997,100.439,2018-08-15,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
671,2.07762,100.446,2018-08-15,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
672,2.07651,100.454,2018-08-15,79.0,Kubu,Rokan Hilir,Riau
673,2.07429,100.46799999999999,2018-08-15,16.0,Kubu,Rokan Hilir,Riau
674,2.061,100.552,2018-08-15,32.0,Kubu,Rokan Hilir,Riau
