,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
916,1.3206264972700001,101.017173767,2018-08-18,100.0,Mandau,Kab. Bengkalis,Riau
917,1.3192483186700001,101.007606506,2018-08-18,88.0,Mandau,Kab. Bengkalis,Riau
918,1.32988870144,101.015830994,2018-08-18,71.0,Mandau,Kab. Bengkalis,Riau
1032,1.3332567215,101.021751404,2018-08-20,74.0,Mandau,Kab. Bengkalis,Riau
1034,1.1467376947399999,101.039131165,2018-08-20,76.0,Mandau,Kab. Bengkalis,Riau
1061,1.31712925434,101.010765076,2018-08-20,67.0,Mandau,Kab. Bengkalis,Riau
1062,1.31744253635,101.020500183,2018-08-20,80.0,Mandau,Kab. Bengkalis,Riau
1063,1.31083667278,100.976425171,2018-08-20,61.0,Mandau,Kab. Bengkalis,Riau
1064,1.32873189449,101.01885986299999,2018-08-20,79.0,Mandau,Kab. Bengkalis,Riau
1079,1.329057,101.018684,2018-08-20,23.0,Mandau,Kab. Bengkalis,Riau
1101,1.314891,101.012215,2018-08-23,85.0,Mandau,Kab. Bengkalis,Riau
1102,1.48783,101.867264,2018-08-23,30.0,Bukit Batu,Kab. Bengkalis,Riau
1153,1.16915678978,101.057678223,2018-08-25,87.0,Mandau,Kab. Bengkalis,Riau
1154,1.1637539863600002,101.050445557,2018-08-25,91.0,Mandau,Kab. Bengkalis,Riau
1155,1.15355682373,101.0493927,2018-08-25,55.0,Mandau,Kab. Bengkalis,Riau
1156,1.16379022598,101.057014465,2018-08-25,80.0,Mandau,Kab. Bengkalis,Riau
1157,1.1625179052399999,101.04810333299999,2018-08-25,75.0,Mandau,Kab. Bengkalis,Riau
1158,1.31425559521,101.014053345,2018-08-25,85.0,Mandau,Kab. Bengkalis,Riau
1188,1.162765,101.04699699999999,2018-08-25,97.0,Mandau,Kab. Bengkalis,Riau
1189,1.15089,101.04310600000001,2018-08-25,52.0,Mandau,Kab. Bengkalis,Riau
1190,1.1687610000000002,101.066177,2018-08-25,62.0,Mandau,Kab. Bengkalis,Riau
1217,1.16507291794,101.05003356899999,2018-08-26,61.0,Mandau,Kab. Bengkalis,Riau
1218,1.1605976820000001,101.082366943,2018-08-26,61.0,Mandau,Kab. Bengkalis,Riau
1219,1.16980886459,101.075881958,2018-08-26,91.0,Mandau,Kab. Bengkalis,Riau
1284,1.14891946316,101.04936981200001,2018-08-26,54.0,Mandau,Kab. Bengkalis,Riau
1285,1.1644166707999999,101.06649780299999,2018-08-26,100.0,Mandau,Kab. Bengkalis,Riau
1286,1.16165828705,101.04750061,2018-08-26,100.0,Mandau,Kab. Bengkalis,Riau
1288,1.31380057335,101.013328552,2018-08-26,95.0,Mandau,Kab. Bengkalis,Riau
1351,1.03855574131,101.109367371,2018-08-29,54.0,Pinggir,Kab. Bengkalis,Riau
1352,1.03717720509,101.11866760299999,2018-08-29,37.0,Pinggir,Kab. Bengkalis,Riau
1353,1.03943777084,101.102539062,2018-08-30,81.0,Pinggir,Kab. Bengkalis,Riau
1354,1.03642845154,101.1224823,2018-08-30,81.0,Pinggir,Kab. Bengkalis,Riau
1356,1.02859532833,101.119010925,2018-08-30,50.0,Pinggir,Kab. Bengkalis,Riau
1357,1.3111443519600001,101.01713562,2018-08-30,79.0,Mandau,Kab. Bengkalis,Riau
1358,1.3091294765500001,101.002983093,2018-08-30,48.0,Mandau,Kab. Bengkalis,Riau
1359,1.32227289677,101.015548706,2018-08-30,78.0,Mandau,Kab. Bengkalis,Riau
2379,1.10375976562,101.64012146,2017-08-05,30.0,Pinggir,Kab. Bengkalis,Riau
2384,1.0537141561499999,102.04233551,2017-08-06,56.0,Siak Kecil,Kab. Bengkalis,Riau
2388,1.5004534721399998,101.66667938200001,2017-08-06,56.0,Bukit Batu,Kab. Bengkalis,Riau
2410,1.27117776871,101.19647979700001,2017-08-10,16.0,Mandau,Kab. Bengkalis,Riau
2419,1.8432529999999998,101.59214,2017-08-20,52.0,Rupat,Kab. Bengkalis,Riau
2437,1.3630590438799999,101.966995239,2017-08-21,34.0,Bukit Batu,Kab. Bengkalis,Riau
2438,1.35899400711,101.99528503399999,2017-08-21,12.0,Bukit Batu,Kab. Bengkalis,Riau
2447,1.4507290124899999,101.57230377200001,2017-08-20,38.0,Bukit Batu,Kab. Bengkalis,Riau
2453,1.3491764068599998,102.44660186799999,2017-08-24,67.0,Bengkalis,Kab. Bengkalis,Riau
2455,1.3752843141600002,101.672805786,2017-08-24,47.0,Bukit Batu,Kab. Bengkalis,Riau
2456,1.3850476741799995,101.671386719,2017-08-24,55.0,Bukit Batu,Kab. Bengkalis,Riau
2472,1.5055968761399998,101.663597107,2017-08-31,50.0,Bukit Batu,Kab. Bengkalis,Riau
