,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
18620,0.593409,101.311,2015-07-05,100.0,Tapung,Kampar,Riau
18621,1.9646299999999999,109.546,2015-07-05,93.0,Tapung,Kampar,Riau
18622,1.97197,109.545,2015-07-05,93.0,Tapung,Kampar,Riau
18627,0.9851639999999999,100.889,2015-07-05,56.0,Tapung Hulu,Kampar,Riau
18669,0.471336,101.279,2015-07-06,84.0,Tapung,Kampar,Riau
18721,0.0627991,100.988,2015-07-09,32.0,Kampar Kiri,Kampar,Riau
18772,0.572551,101.32700000000001,2015-07-10,60.0,Tapung,Kampar,Riau
18773,0.46913900000000003,100.654,2015-07-10,82.0,Tapungkiri,Kampar,Riau
18775,0.493666,100.66,2015-07-10,82.0,Tapungkiri,Kampar,Riau
18776,0.489387,100.632,2015-07-10,56.0,Tapungkiri,Kampar,Riau
18777,0.511057,100.619,2015-07-10,75.0,Tapungkiri,Kampar,Riau
18778,0.531331,100.596,2015-07-10,63.0,Tapungkiri,Kampar,Riau
18779,0.5363640000000001,100.59700000000001,2015-07-10,68.0,Tapungkiri,Kampar,Riau
18781,0.684204,101.204,2015-07-10,50.0,Tapung,Kampar,Riau
18999,0.462366,101.27,2015-07-11,92.0,Tapung,Kampar,Riau
19000,0.430514,101.295,2015-07-11,79.0,Tambang,Kampar,Riau
19074,0.308305,101.023,2015-07-16,67.0,Tapungkiri,Kampar,Riau
19108,0.715493,101.23899999999999,2015-07-16,82.0,Tapung Hilir,Kampar,Riau
19143,-0.00173144,101.079,2015-07-20,100.0,Kampar Kiri,Kampar,Riau
19144,0.0939061,101.086,2015-07-20,77.0,Kampar Kiri,Kampar,Riau
19163,-0.0796693,101.169,2015-07-21,71.0,Kampar Kiri,Kampar,Riau
19164,0.238143,102.87299999999999,2015-07-21,61.0,Kampar Kiri,Kampar,Riau
19165,-0.0688882,100.79,2015-07-21,88.0,Kampar Kiri Hulu,Kampar,Riau
19166,-0.0505766,100.853,2015-07-21,88.0,Kampar Kiri Hulu,Kampar,Riau
19167,-0.0422472,100.851,2015-07-21,92.0,Kampar Kiri Hulu,Kampar,Riau
19168,-0.043356900000000004,100.84299999999999,2015-07-21,100.0,Kampar Kiri Hulu,Kampar,Riau
19169,0.182123,101.137,2015-07-21,61.0,Bangkinang,Kampar,Riau
19170,0.329883,101.616,2015-07-21,83.0,Siak Hulu,Kampar,Riau
19172,0.350274,101.535,2015-07-21,89.0,Siak Hulu,Kampar,Riau
19173,0.42048199999999997,101.50299999999999,2015-07-21,77.0,Siak Hulu,Kampar,Riau
19174,0.401733,101.382,2015-07-21,82.0,Tambang,Kampar,Riau
19178,0.568684,101.334,2015-07-21,54.0,Tapung,Kampar,Riau
19179,0.622296,101.25200000000001,2015-07-21,18.0,Tapung,Kampar,Riau
19180,0.6211800000000001,101.244,2015-07-21,38.0,Tapung,Kampar,Riau
19190,0.695906,101.24600000000001,2015-07-21,82.0,Tapung Hilir,Kampar,Riau
19191,0.695435,101.24,2015-07-21,89.0,Tapung Hilir,Kampar,Riau
19192,0.693847,101.25,2015-07-21,31.0,Tapung Hilir,Kampar,Riau
19208,-0.028604700000000007,100.84200000000001,2015-07-22,88.0,Kampar Kiri Hulu,Kampar,Riau
19209,-0.029705900000000007,100.835,2015-07-22,100.0,Kampar Kiri Hulu,Kampar,Riau
19210,2.69073,117.757,2015-07-22,58.0,Kampar Kiri Hulu,Kampar,Riau
19211,2.70001,117.756,2015-07-22,90.0,Kampar Kiri Hulu,Kampar,Riau
19233,0.46839,100.67399999999999,2015-07-24,46.0,Tapungkiri,Kampar,Riau
19234,0.900294,103.11200000000001,2015-07-24,65.0,Tapungkiri,Kampar,Riau
19235,0.898623,103.101,2015-07-24,76.0,Tapungkiri,Kampar,Riau
19291,-0.18976400000000002,101.167,2015-07-25,69.0,Kampar Kiri,Kampar,Riau
19303,0.014193299999999999,101.085,2015-07-25,63.0,Kampar Kiri,Kampar,Riau
19305,0.06020269999999999,101.02799999999999,2015-07-25,100.0,Kampar Kiri,Kampar,Riau
19306,0.0843664,100.91799999999999,2015-07-25,90.0,Tiga Belas Koto Kampar,Kampar,Riau
19307,0.0910258,100.917,2015-07-25,95.0,Tiga Belas Koto Kampar,Kampar,Riau
19308,0.0959605,100.90799999999999,2015-07-25,90.0,Tiga Belas Koto Kampar,Kampar,Riau
19309,0.492555,100.669,2015-07-25,85.0,Tapungkiri,Kampar,Riau
19310,0.558932,101.066,2015-07-25,71.0,Tapung,Kampar,Riau
19311,0.900587,103.10799999999999,2015-07-25,23.0,Tapung,Kampar,Riau
19312,1.0923200000000002,104.023,2015-07-25,10.0,Tapung,Kampar,Riau
19313,0.694052,101.24700000000001,2015-07-25,69.0,Tapung Hilir,Kampar,Riau
19315,0.8997149999999999,100.948,2015-07-25,82.0,Tapung Hulu,Kampar,Riau
19363,-0.184471,101.19,2015-07-26,98.0,Kampar Kiri,Kampar,Riau
19377,0.0926115,101.54799999999999,2015-07-26,99.0,Kampar Kiri Hilir,Kampar,Riau
19378,0.000920288,100.884,2015-07-26,87.0,Kampar Kiri Hulu,Kampar,Riau
19379,0.0816461,101.016,2015-07-26,66.0,Tiga Belas Koto Kampar,Kampar,Riau
19381,0.09041139999999999,100.92,2015-07-26,79.0,Tiga Belas Koto Kampar,Kampar,Riau
19382,0.089002,100.91,2015-07-26,98.0,Tiga Belas Koto Kampar,Kampar,Riau
19385,0.446927,101.286,2015-07-26,79.0,Tambang,Kampar,Riau
19386,0.480617,101.30799999999999,2015-07-26,27.0,Tapung,Kampar,Riau
19389,0.694347,101.243,2015-07-26,72.0,Tapung Hilir,Kampar,Riau
19409,0.0937044,100.914,2015-07-27,64.0,Tiga Belas Koto Kampar,Kampar,Riau
19410,0.5041859999999999,100.66,2015-07-27,63.0,Tapungkiri,Kampar,Riau
19411,0.503169,100.654,2015-07-27,68.0,Tapungkiri,Kampar,Riau
19444,0.0,101.37299999999999,2015-07-27,33.0,Gunung Sahilan,Kampar,Riau
19462,0.047436900000000004,101.10600000000001,2015-07-27,99.0,Kampar Kiri,Kampar,Riau
19468,-0.0993424,101.514,2015-07-28,57.0,Kampar Kiri Hilir,Kampar,Riau
19496,0.447193,101.28399999999999,2015-07-28,17.0,Tambang,Kampar,Riau
19497,0.43704,101.34899999999999,2015-07-28,40.0,Tambang,Kampar,Riau
19498,0.4277220000000001,101.314,2015-07-28,36.0,Tambang,Kampar,Riau
19499,0.42052799999999996,101.31299999999999,2015-07-28,27.0,Tambang,Kampar,Riau
19500,0.39996,101.32,2015-07-28,72.0,Tambang,Kampar,Riau
19528,0.0493836,101.109,2015-07-28,84.0,Kampar Kiri,Kampar,Riau
19533,-0.0993687,101.512,2015-07-28,61.0,Kampar Kiri Hilir,Kampar,Riau
19803,-0.169972,101.193489,2015-07-29,49.0,Kampar Kiri,Kampar,Riau
19811,0.001064,101.10208100000001,2015-07-29,54.0,Kampar Kiri,Kampar,Riau
19829,0.174644,101.028587,2015-07-29,80.0,Tiga Belas Koto Kampar,Kampar,Riau
19830,0.400208,101.32002299999999,2015-07-29,23.0,Tambang,Kampar,Riau
19831,0.419171,101.32060200000001,2015-07-29,40.0,Tambang,Kampar,Riau
19832,0.431925,101.346008,2015-07-29,32.0,Tambang,Kampar,Riau
19833,0.42685500000000004,101.310417,2015-07-29,49.0,Tambang,Kampar,Riau
19834,0.440877,101.344719,2015-07-29,83.0,Tambang,Kampar,Riau
19875,0.143206,100.856033,2015-07-30,81.0,Tiga Belas Koto Kampar,Kampar,Riau
19876,0.283507,100.776527,2015-07-30,80.0,Tiga Belas Koto Kampar,Kampar,Riau
19877,0.282022,100.766235,2015-07-30,71.0,Tiga Belas Koto Kampar,Kampar,Riau
19878,0.402783,101.322159,2015-07-30,46.0,Tambang,Kampar,Riau
19883,0.42966899999999997,100.648949,2015-07-30,65.0,Tiga Belas Koto Kampar,Kampar,Riau
19884,0.503484,100.664101,2015-07-30,73.0,Tapungkiri,Kampar,Riau
19912,0.442075,101.292793,2015-07-30,51.0,Tambang,Kampar,Riau
19913,0.4790640000000001,100.651825,2015-07-30,37.0,Tapungkiri,Kampar,Riau
19914,0.355896,100.55011,2015-07-30,50.0,Tiga Belas Koto Kampar,Kampar,Riau
19945,0.0,101.0,2016-07-01,75.0,Kampar Kiri,Kampar,Riau
19973,0.090366,100.942886,2016-07-02,61.0,Xiii Koto Kampar,Kampar,Riau
19992,-0.0947672,101.021,2016-07-02,72.0,Kampar Kiri Hulu,Kampar,Riau
20059,0.0,101.0,2016-07-04,58.0,Kampar Kiri,Kampar,Riau
20077,0.40520100000000003,100.702057,2016-07-05,82.0,Xiii Koto Kampar,Kampar,Riau
20078,0.399965,100.69586899999999,2016-07-05,52.0,Xiii Koto Kampar,Kampar,Riau
20103,0.32659499999999997,101.62700000000001,2016-07-05,84.0,Siak Hulu,Kampar,Riau
20121,0.095609,100.894028,2016-07-06,76.0,Xiii Koto Kampar,Kampar,Riau
20122,0.106906,100.908974,2016-07-06,50.0,Xiii Koto Kampar,Kampar,Riau
20130,0.106232,100.90299999999999,2016-07-06,96.0,Xiii Koto Kampar,Kampar,Riau
20165,0.406756,100.697,2016-07-07,78.0,Xiii Koto Kampar,Kampar,Riau
20167,0.442791,100.475,2016-07-07,85.0,Xiii Koto Kampar,Kampar,Riau
20170,0.651993,101.302,2016-07-07,89.0,Tapung Hilir,Kampar,Riau
20171,0.666142,101.285,2016-07-07,90.0,Tapung,Kampar,Riau
20172,0.6743239999999999,101.28399999999999,2016-07-07,96.0,Tapung,Kampar,Riau
20228,-0.153356,101.091751,2016-07-09,40.0,Kampar Kiri Hulu,Kampar,Riau
20232,-0.153356,101.091751,2016-07-09,39.0,Kampar Kiri Hulu,Kampar,Riau
20261,0.054980999999999995,101.324783,2016-07-11,56.0,Gunung Sahilan,Kampar,Riau
20285,0.054980999999999995,101.324783,2016-07-11,57.0,Gunung Sahilan,Kampar,Riau
20303,0.492414,100.619,2016-07-12,80.0,Xiii Koto Kampar,Kampar,Riau
20339,0.0,101.0,2016-07-16,66.0,Kampar Kiri,Kampar,Riau
20345,0.0,101.0,2016-07-16,67.0,Kampar Kiri,Kampar,Riau
20354,0.0,101.0,2016-07-18,57.0,Kampar Kiri,Kampar,Riau
20389,0.043806599999999994,100.948,2017-07-01,78.0,Kampar Kiri,Kampar,Riau
20390,0.041805800000000004,100.935,2017-07-01,76.0,Xiii Koto Kampar,Kampar,Riau
