,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
29994,1.361171,100.933578,2015-03-14,67.0,Kunto Darussalam,Rokan Hulu,Riau
30073,0.978243,100.23204799999999,2015-03-21,38.0,Rambah,Rokan Hulu,Riau
30170,1.332611,100.9347,2015-03-03,80.0,Kunto Darussalam,Rokan Hulu,Riau
30283,1.33348,100.93799999999999,2015-03-01,82.0,Kunto Darussalam,Rokan Hulu,Riau
30284,0.0,102.91799999999999,2015-03-02,54.0,Kunto Darussalam,Rokan Hulu,Riau
30377,0.705889,100.428,2015-03-15,67.0,Rokan Empat Koto,Rokan Hulu,Riau
30378,0.707408,100.428,2015-03-15,44.0,Rokan Empat Koto,Rokan Hulu,Riau
30379,1.10814,102.037,2015-03-15,61.0,Rokan Empat Koto,Rokan Hulu,Riau
30380,1.1488,101.991,2015-03-15,100.0,Rokan Empat Koto,Rokan Hulu,Riau
30381,1.15656,101.99,2015-03-15,73.0,Rokan Empat Koto,Rokan Hulu,Riau
30391,1.0667,100.735,2015-03-15,26.0,Kunto Darussalam,Rokan Hulu,Riau
30408,1.0,100.648,2015-03-18,85.0,Kunto Darussalam,Rokan Hulu,Riau
31126,0.499996,100.646439,2016-03-23,70.0,Kabun,Rokan Hulu,Riau
31127,0.498707,100.637436,2016-03-23,71.0,Kabun,Rokan Hulu,Riau
31128,0.581476,100.508263,2016-03-23,77.0,Rokan Iv Koto,Rokan Hulu,Riau
31129,0.590508,100.50692,2016-03-23,94.0,Rokan Iv Koto,Rokan Hulu,Riau
31130,0.6227739999999999,100.474411,2016-03-23,81.0,Rokan Iv Koto,Rokan Hulu,Riau
31148,0.6227739999999999,100.474411,2016-03-26,58.0,Rokan Iv Koto,Rokan Hulu,Riau
33037,1.364585,100.941734,2015-05-20,31.0,Kunto Darussalam,Rokan Hulu,Riau
33041,1.093674,100.56903100000001,2015-05-22,66.0,Kepenuhan,Rokan Hulu,Riau
33146,1.305863,100.823112,2015-05-29,54.0,Kunto Darussalam,Rokan Hulu,Riau
33147,1.11635,100.61563100000001,2015-05-29,57.0,Kepenuhan,Rokan Hulu,Riau
33231,1.09765,100.573,2015-05-22,84.0,Kepenuhan,Rokan Hulu,Riau
33280,1.198691,100.909454,2016-05-02,26.0,Kunto Darussalam,Rokan Hulu,Riau
33281,1.206336,100.90525799999999,2016-05-02,51.0,Kunto Darussalam,Rokan Hulu,Riau
33388,1.2024190000000001,100.907402,2016-05-10,29.0,Kunto Darussalam,Rokan Hulu,Riau
33450,1.048363,100.351845,2016-05-17,58.0,Tembusan,Rokan Hulu,Riau
33463,1.0122440000000001,100.182076,2016-05-19,45.0,Tembusan,Rokan Hulu,Riau
33489,1.010505,100.17819200000001,2016-05-27,42.0,Tembusan,Rokan Hulu,Riau
33752,0.927299,100.448,2018-05-05,56.0,Kepenuhan Hulu,Rokan Hulu,Riau
34420,0.4265390000000001,100.315147,2016-11-02,15.0,Rokan Iv Koto,Rokan Hulu,Riau
34559,0.622733,100.37101700000001,2014-10-10,58.0,Rokan Empat Koto,Rokan Hulu,Riau
34562,1.049864,100.507301,2014-10-10,69.0,Kepenuhan,Rokan Hulu,Riau
34587,0.622732,100.37101700000001,2014-10-10,58.0,Rokan Empat Koto,Rokan Hulu,Riau
34590,1.049864,100.507301,2014-10-10,69.0,Kepenuhan,Rokan Hulu,Riau
34635,0.988276,100.229523,2014-10-07,47.0,Rambah,Rokan Hulu,Riau
34636,0.990922,100.224144,2014-10-07,58.0,Tembusan,Rokan Hulu,Riau
34637,0.986722,100.252678,2014-10-07,55.0,Tembusan,Rokan Hulu,Riau
34698,1.0837379999999999,100.324104,2015-07-11,53.0,Tembusan,Rokan Hulu,Riau
34699,1.081269,100.307106,2015-07-11,71.0,Tembusan,Rokan Hulu,Riau
34823,0.9793299999999999,100.23494699999999,2015-01-30,41.0,Rambah,Rokan Hulu,Riau
34874,1.0,100.820061,2015-02-20,86.0,Kunto Darussalam,Rokan Hulu,Riau
34888,0.607825,100.400589,2015-02-24,54.0,Rokan Empat Koto,Rokan Hulu,Riau
34889,0.611306,100.393349,2015-02-24,69.0,Rokan Empat Koto,Rokan Hulu,Riau
34928,1.328889,100.932632,2015-03-01,79.0,Kunto Darussalam,Rokan Hulu,Riau
34958,1.331854,100.935799,2015-03-03,86.0,Kunto Darussalam,Rokan Hulu,Riau
35033,1.118375,100.592186,2015-03-10,61.0,Kepenuhan,Rokan Hulu,Riau
35041,0.982701,100.236313,2015-03-14,63.0,Rambah,Rokan Hulu,Riau
35052,1.361171,100.933578,2015-03-14,67.0,Kunto Darussalam,Rokan Hulu,Riau
35105,0.978243,100.23204799999999,2015-03-21,38.0,Rambah,Rokan Hulu,Riau
35278,1.1757229999999999,100.887589,2015-04-20,65.0,Kunto Darussalam,Rokan Hulu,Riau
35328,1.364585,100.941734,2015-05-20,31.0,Kunto Darussalam,Rokan Hulu,Riau
35331,1.093674,100.56903100000001,2015-05-22,66.0,Kepenuhan,Rokan Hulu,Riau
35403,0.560317,100.571342,2015-06-21,76.0,Tandun,Rokan Hulu,Riau
35441,0.50574,100.481255,2015-06-23,68.0,Rokan Empat Koto,Rokan Hulu,Riau
35442,0.504265,100.470894,2015-06-23,82.0,Rokan Empat Koto,Rokan Hulu,Riau
35443,0.5811569999999999,100.36925500000001,2015-06-23,67.0,Rokan Empat Koto,Rokan Hulu,Riau
35445,0.8412209999999999,100.460983,2015-06-23,38.0,Rambah,Rokan Hulu,Riau
35488,0.9477030000000001,100.467392,2015-06-25,91.0,Kepenuhan,Rokan Hulu,Riau
35489,0.945348,100.45079,2015-06-25,73.0,Kepenuhan,Rokan Hulu,Riau
35490,0.955944,100.476463,2015-06-25,53.0,Kepenuhan,Rokan Hulu,Riau
35631,0.431019,100.419617,2015-06-30,65.0,Rokan Empat Koto,Rokan Hulu,Riau
35632,0.429721,100.410576,2015-06-30,77.0,Rokan Empat Koto,Rokan Hulu,Riau
35669,0.5258,100.379272,2015-07-02,82.0,Rokan Empat Koto,Rokan Hulu,Riau
35672,0.845232,100.459496,2015-07-02,64.0,Rambah,Rokan Hulu,Riau
35673,0.9491360000000001,100.46386700000001,2015-07-02,54.0,Rambah,Rokan Hulu,Riau
35674,0.947293,100.451073,2015-07-02,63.0,Kepenuhan,Rokan Hulu,Riau
