Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-7,106.595139,2015-07-11,06:24:00,67,aqua,Pelabuhan Ratu , Sukabumi , Jawa Barat 
-7.04215,106.63868,2015-07-11,06:24:00,58,aqua,Simpenan , Sukabumi , Jawa Barat 
-5.334678,102.22744,2015-07-11,06:24:00,30,aqua,Enggano , Bengkulu Utara , Bengkulu 
-2.870232,110.31958,2015-07-11,06:24:00,81,aqua,Kendawangan , Ketapang , Kalimantan Barat 
-2.863157,110.325325,2015-07-11,06:24:00,70,aqua,Kendawangan , Ketapang , Kalimantan Barat 
-2.864912,110.313118,2015-07-11,06:24:00,81,aqua,Kendawangan , Ketapang , Kalimantan Barat 
-3.631315,103.444077,2015-07-11,06:24:00,34,aqua,Kaki Timur , Lahat , Sumatera Selatan 
-3.63299,103.432159,2015-07-11,06:24:00,65,aqua,Kaki Timur , Lahat , Sumatera Selatan 
-3.553746,103.487251,2015-07-11,06:24:00,29,aqua,Kaki Timur , Lahat , Sumatera Selatan 
-3.436877,104.026245,2015-07-11,06:24:00,76,aqua,Rambang Dangku , Muara Enim , Sumatera Selatan 
-2.012166,112.240547,2015-07-11,06:24:00,68,aqua,Seruyan Tengah , Seruyan , Kalimantan Tengah 
-2.897157,105.645042,2015-07-11,06:24:00,61,aqua,Tulung Selapan , Ogan Komering Ilir , Sumatera Selatan 
-2.991855,103.999886,2015-07-11,06:24:00,75,aqua,Lais , Musi Banyuasin , Sumatera Selatan 
-2.606661,105.424957,2015-07-11,06:24:00,50,aqua,Lais , Musi Banyuasin , Sumatera Selatan 
-2.525691,104.698547,2015-07-11,06:24:00,51,aqua,Talang Kelapa , Banyuasin , Sumatera Selatan 
-2.461972,103.777542,2015-07-11,06:24:00,29,aqua,Banyunglincir , Musi Banyuasin , Sumatera Selatan 
-2.098372,105.826424,2015-07-11,06:24:00,58,aqua,Banyunglincir , Musi Banyuasin , Sumatera Selatan 
-1.897114,105.566399,2015-07-11,06:24:00,69,aqua,Banyunglincir , Musi Banyuasin , Sumatera Selatan 
-2.105799,104.116776,2015-07-11,06:24:00,45,aqua,Banyunglincir , Musi Banyuasin , Sumatera Selatan 
-1.978981,104.218719,2015-07-11,06:24:00,61,aqua,Muara Telang , Banyuasin , Sumatera Selatan 
-1.980451,104.208466,2015-07-11,06:24:00,65,aqua,Muara Telang , Banyuasin , Sumatera Selatan 
-1.996758,104.094734,2015-07-11,06:24:00,61,aqua,Banyunglincir , Musi Banyuasin , Sumatera Selatan 
-1.979699,104.145256,2015-07-11,06:24:00,80,aqua,Banyunglincir , Musi Banyuasin , Sumatera Selatan 
-2.192703,102.499878,2015-07-11,06:24:00,51,aqua,Bangko , Merangin , Jambi 
-2.11415,102.751526,2015-07-11,06:24:00,46,aqua,Pauh , Sarolangun , Jambi 
-1.769377,104.124229,2015-07-11,06:24:00,71,aqua,Kumpeh , Muaro Jambi , Jambi 
-1.716069,104.132133,2015-07-11,06:24:00,90,aqua,Kumpeh , Muaro Jambi , Jambi 
-1.717547,104.121834,2015-07-11,06:24:00,38,aqua,Kumpeh , Muaro Jambi , Jambi 
-1.8879,102.059654,2015-07-11,06:24:00,56,aqua,Rantau Panjang , Merangin , Jambi 
-1.204005,104.357994,2015-07-11,06:24:00,76,aqua,Nipah Panjang , Tanjung Jabung Timur , Jambi 
-1.297559,103.632652,2015-07-11,06:24:00,60,aqua,Muara Sabak , Tanjung Jabung Timur , Jambi 
-1.317553,102.623299,2015-07-11,06:24:00,68,aqua,Tebo Ilir , Tebo , Jambi 
-0.308474,109.619644,2015-07-11,06:24:00,56,aqua,Sungairaya , Kubu Raya , Kalimantan Barat 
-1.210014,103.315224,2015-07-11,06:24:00,42,aqua,Tungkalilir , Tanjung Jabung Barat , Jambi 
-1.292826,102.600677,2015-07-11,06:24:00,51,aqua,Tebo Ilir , Tebo , Jambi 
-1.28049,102.611755,2015-07-11,06:24:00,86,aqua,Tebo Ilir , Tebo , Jambi 
-1.282292,102.599228,2015-07-11,06:24:00,94,aqua,Tebo Ilir , Tebo , Jambi 
-1.236794,102.463104,2015-07-11,06:24:00,49,aqua,Tebo Ilir , Tebo , Jambi 
-1.235615,102.365303,2015-07-11,06:24:00,69,aqua,Tebo Ilir , Tebo , Jambi 
0.229216,112.186546,2015-07-11,06:24:00,91,aqua,Nanga Dangkan , Kapuas Hulu , Kalimantan Barat 
0.230443,112.17942,2015-07-11,06:24:00,87,aqua,Nanga Dangkan , Kapuas Hulu , Kalimantan Barat 
-1.013108,102.25489,2015-07-11,06:24:00,70,aqua,Tebo Ilir , Tebo , Jambi 
0.596086,112.808769,2015-07-11,06:24:00,95,aqua,Mentebah , Kapuas Hulu , Kalimantan Barat 
0.592991,112.82563,2015-07-11,06:24:00,13,aqua,Mentebah , Kapuas Hulu , Kalimantan Barat 
-0.561421,102.705154,2015-07-11,06:24:00,38,aqua,Keritang , Indragiri Hilir , Riau 
-0.257133,101.914619,2015-07-11,06:24:00,32,aqua,Pangkalan Kuras , Pelalawan , Riau 
-0.198168,101.690102,2015-07-11,06:24:00,68,aqua,Langgam , Pelalawan , Riau 
0.085821,103.304321,2015-07-11,06:24:00,84,aqua,Langgam , Pelalawan , Riau 
0.084237,103.293465,2015-07-11,06:24:00,91,aqua,Langgam , Pelalawan , Riau 
-0.115671,101.700165,2015-07-11,06:24:00,60,aqua,Pangkalan Kuras , Pelalawan , Riau 
-0.024116,101.950981,2015-07-11,06:24:00,51,aqua,Pangkalan Kuras , Pelalawan , Riau 
1.428476,109.138817,2015-07-11,06:24:00,84,aqua,Pangkalan Kuras , Pelalawan , Riau 
0.428253,100.478661,2015-07-11,06:24:00,39,aqua,Tiga Belas Koto Kampar , Kampar , Riau 
1.876001,109.425102,2015-07-11,06:24:00,64,aqua,Tiga Belas Koto Kampar , Kampar , Riau 
1.92316,109.45649,2015-07-11,06:24:00,59,aqua,Tiga Belas Koto Kampar , Kampar , Riau 
1.95856,109.554108,2015-07-11,06:24:00,79,aqua,Tiga Belas Koto Kampar , Kampar , Riau 
0.986039,101.467667,2015-07-11,06:24:00,80,aqua,Pinggir , Bengkalis , Riau 
0.984026,101.453629,2015-07-11,06:24:00,95,aqua,Siak , Siak , Riau 
1.083738,100.324104,2015-07-11,06:24:00,53,aqua,Tembusan , Rokan Hulu , Riau 
1.081269,100.307106,2015-07-11,06:24:00,71,aqua,Tembusan , Rokan Hulu , Riau 
1.382623,102.242111,2015-07-11,06:24:00,75,aqua,Tembusan , Rokan Hulu , Riau 
1.344227,101.405731,2015-07-11,06:24:00,66,aqua,Mandau , Bengkalis , Riau 
1.159823,99.851021,2015-07-11,06:24:00,45,aqua,Lubuk Barumun , Padang Lawas , Sumatera Utara 
