Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-8.29996,125.087151,2014-09-01,04:52:00,43,aqua,Alor Timur , Kab. Alor , Nusa Tenggara Timur 
-3.495543,126.951416,2014-09-01,04:52:00,50,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.521555,126.769478,2014-09-01,04:52:00,44,aqua,Airbuaya , Kab. Maluku Tengah , Maluku 
-3.483915,126.961243,2014-09-01,04:52:00,44,aqua,Airbuaya , Kab. Maluku Tengah , Maluku 
-3.338957,126.831924,2014-09-01,04:52:00,59,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.340546,126.820366,2014-09-01,04:52:00,88,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.34003,126.825516,2014-09-01,04:52:00,82,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.341686,126.814011,2014-09-01,04:52:00,62,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-2.91213,129.292557,2014-09-01,04:52:00,58,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-8,125.087151,2014-09-01,04:55:00,43,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.495544,126.951416,2014-09-01,04:55:00,50,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.521555,126.769478,2014-09-01,04:55:00,44,aqua,Airbuaya , Kab. Maluku Tengah , Maluku 
-3.483916,126.961243,2014-09-01,04:55:00,44,aqua,Airbuaya , Kab. Maluku Tengah , Maluku 
-3.338957,126.831932,2014-09-01,04:55:00,59,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.340547,126.820366,2014-09-01,04:55:00,88,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.340031,126.825516,2014-09-01,04:55:00,82,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-3.341687,126.814011,2014-09-01,04:55:00,62,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-2.912131,129.292557,2014-09-01,04:55:00,58,aqua,Waepao , Kab. Maluku Tengah , Maluku 
-7.245255,109.215431,2014-09-01,06:29:00,87,aqua,Pulosari , Pemalang , Jawa Tengah 
-7.009429,107.745125,2014-09-01,06:29:00,63,aqua,Pulosari , Pemalang , Jawa Tengah 
-3.252688,113.925194,2014-09-01,06:29:00,86,aqua,Pulosari , Pemalang , Jawa Tengah 
-3.081772,113.881104,2014-09-01,06:29:00,82,aqua,Pulosari , Pemalang , Jawa Tengah 
-3.021839,113.963921,2014-09-01,06:29:00,74,aqua,Pulosari , Pemalang , Jawa Tengah 
-4.396607,104.151535,2014-09-01,06:29:00,61,aqua,Sosoh Buay Rayap , Ogan Komering Ulu , Sumatera Selatan 
-3.181749,112.385208,2014-09-01,06:29:00,65,aqua,Seruyan Hilir , Seruyan , Kalimantan Tengah 
-2.891136,112.911415,2014-09-01,06:29:00,78,aqua,Seruyan Hilir , Seruyan , Kalimantan Tengah 
