Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-2.582678,121.379982,2015-01-01,05:28:00,80,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.583977,121.370895,2015-01-01,05:28:00,84,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-1.861015,116.270752,2015-01-01,05:28:00,80,aqua,Tanahgrogot , Paser , Kalimantan Timur 
-1.862879,116.25737,2015-01-01,05:28:00,78,aqua,Tanahgrogot , Paser , Kalimantan Timur 
-1.858971,116.264923,2015-01-01,05:28:00,79,aqua,Tanahgrogot , Paser , Kalimantan Timur 
-0.767454,123.138214,2015-01-01,05:28:00,45,aqua,Masama , Banggai , Sulawesi Tengah 
-0.819043,116.237579,2015-01-01,05:28:00,59,aqua,Bongan , Kutai Barat , Kalimantan Timur 
-0.642079,117.178665,2015-01-01,05:28:00,52,aqua,Bongan , Kutai Barat , Kalimantan Timur 
-0.392872,116.013046,2015-01-01,05:28:00,17,aqua,Muarapahu , Kutai Barat , Kalimantan Timur 
-0.811007,128.304459,2015-01-02,04:34:00,79,aqua,Gane Timur Selatan , Kab. Halmahera Barat , Maluku Utara 
-0.798726,128.302277,2015-01-02,04:34:00,80,aqua,Gane Timur Selatan , Kab. Halmahera Barat , Maluku Utara 
-0.80539,128.31456,2015-01-02,04:34:00,61,aqua,Gane Timur Selatan , Kab. Halmahera Barat , Maluku Utara 
-0.807899,128.297577,2015-01-02,04:34:00,81,aqua,Gane Barat Selatan , Kab. Halmahera Barat , Maluku Utara 
-0.795583,128.29567,2015-01-02,04:34:00,58,aqua,Gane Timur Selatan , Kab. Halmahera Barat , Maluku Utara 
-6.137809,106.287361,2015-01-02,06:11:00,61,aqua,Kragilan , Serang , Banten 
-6.137808,106.287361,2015-01-02,06:12:00,61,aqua,Kragilan , Serang , Banten 
-3.293316,119.617317,2015-01-03,05:17:00,73,aqua,Bonggakaradeng , Tana Toraja , Sulawesi Selatan 
-8.116627,112.932045,2015-01-03,17:39:00,63,aqua,Pronojiwo , Lumajang , Jawa Timur 
-1.954638,114.210464,2015-01-04,05:59:00,41,aqua,Pronojiwo , Lumajang , Jawa Timur 
-2.011035,112.794472,2015-01-04,05:59:00,58,aqua,Pronojiwo , Lumajang , Jawa Timur 
-2.14057,111.563477,2015-01-04,05:59:00,66,aqua,Bulik , Lamandau , Kalimantan Tengah 
1,125.17453,2015-01-05,05:04:00,28,aqua,Bulik , Lamandau , Kalimantan Tengah 
-2,102.232948,2015-01-05,06:43:00,64,aqua,Bangko , Merangin , Jambi 
-2.598512,102.22403,2015-01-05,06:43:00,62,aqua,Batangasai , Sarolangun , Jambi 
-2.600955,101.951927,2015-01-05,06:43:00,69,aqua,Jangkat , Merangin , Jambi 
-2.580553,102.030647,2015-01-05,06:43:00,53,aqua,Jangkat , Merangin , Jambi 
-2.581827,102.021751,2015-01-05,06:43:00,67,aqua,Jangkat , Merangin , Jambi 
-2.431365,102.105927,2015-01-05,06:43:00,53,aqua,Jangkat , Merangin , Jambi 
