Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-1.880993,136.239868,2014-05-02,04:18:00,29,aqua,undefined,undefined,undefined
-0.867449,134.061417,2014-05-02,04:18:00,36,aqua,Manokwari , Manokwari , Papua Barat 
-9.3478,119.895691,2014-05-02,05:53:00,62,aqua,Manokwari , Manokwari , Papua Barat 
-8.325781,117.821495,2014-05-02,05:53:00,53,aqua,Manokwari , Manokwari , Papua Barat 
-8.327289,117.811371,2014-05-02,05:53:00,62,aqua,Manokwari , Manokwari , Papua Barat 
-8.144769,118.133247,2014-05-02,05:53:00,39,aqua,Tambora , Bima , Nusa Tenggara Barat 
-2.579826,121.381813,2014-05-02,05:53:00,75,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.997817,110.797852,2014-05-02,05:53:00,90,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
1.989148,117.391525,2014-05-02,05:53:00,35,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
1.987331,117.378609,2014-05-02,05:53:00,34,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-9.461086,119.79287,2014-05-04,05:40:00,72,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-8.373991,117.871231,2014-05-04,05:40:00,65,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-8.375284,117.862015,2014-05-04,05:40:00,37,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-4.598016,121.891197,2014-05-04,05:40:00,67,aqua,Rarowatu Utara , Bombana , Sulawesi Tenggara 
-4.599958,121.878143,2014-05-04,05:40:00,66,aqua,Rarowatu Utara , Bombana , Sulawesi Tenggara 
-1.924523,121.034531,2014-05-04,05:40:00,69,aqua,Mori Utara , Morowali Utara , Sulawesi Tengah 
-1.91963,120.995705,2014-05-04,05:40:00,66,aqua,Mori Utara , Morowali Utara , Sulawesi Tengah 
-2.547949,112.952156,2014-05-04,05:40:00,38,aqua,Mori Utara , Morowali Utara , Sulawesi Tengah 
-1.962335,115.425644,2014-05-04,05:40:00,67,aqua,Patang Kepulau Tutui , Barito Timur , Kalimantan Tengah 
-1.722158,114.837883,2014-05-04,05:40:00,66,aqua,Dusun Selatan , Barito Selatan , Kalimantan Tengah 
-0.10962,117.251999,2014-05-04,05:40:00,62,aqua,Dusun Selatan , Barito Selatan , Kalimantan Tengah 
-0.044124,117.318169,2014-05-04,05:40:00,76,aqua,Dusun Selatan , Barito Selatan , Kalimantan Tengah 
0.067741,117.26899,2014-05-04,05:40:00,36,aqua,Dusun Selatan , Barito Selatan , Kalimantan Tengah 
-0.447805,109.571487,2014-05-04,05:40:00,48,aqua,Terentang , Kubu Raya , Kalimantan Barat 
-0.182405,109.70594,2014-05-04,05:40:00,60,aqua,Sungairaya , Kubu Raya , Kalimantan Barat 
1.181946,117.081207,2014-05-04,05:40:00,73,aqua,Kombeng , Kutai Timur , Kalimantan Timur 
0.388123,109.109108,2014-05-04,05:40:00,26,aqua,Anjongan , Pontianak , Kalimantan Barat 
0.898372,108.979271,2014-05-04,05:40:00,12,aqua,Singkawang Barat , Kota Singkawang , Kalimantan Barat 
2.23211,116.957664,2014-05-04,05:40:00,48,aqua,Segah , Berau , Kalimantan Timur 
2.522277,117.771805,2014-05-04,05:40:00,72,aqua,Tanungpalas Timur , Bulungan , Kalimantan Utara 
3.442661,117.184586,2014-05-04,05:40:00,64,aqua,Tanungpalas Timur , Bulungan , Kalimantan Utara 
4.25485,117.264252,2014-05-04,05:40:00,92,aqua,Seimenggaris , Nunukan , Kalimantan Utara 
-2.590733,121.374321,2014-05-05,04:46:00,57,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.57347,121.373184,2014-05-05,04:46:00,78,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.588391,121.370865,2014-05-05,04:46:00,81,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.85973,123.483635,2014-05-05,04:46:00,50,aqua,Bolangitang Barat , Bolaangmongondow Utara , Sulawesi Utara 
1.449998,125.184219,2014-05-05,04:46:00,40,aqua,Bolangitang Barat , Bolaangmongondow Utara , Sulawesi Utara 
-4.834999,105.697952,2014-05-05,06:24:00,67,aqua,Bolangitang Barat , Bolaangmongondow Utara , Sulawesi Utara 
-3.493844,104.497803,2014-05-05,06:24:00,47,aqua,Muarakuang , Ogan Ilir , Sumatera Selatan 
-3.358636,104.704819,2014-05-05,06:24:00,79,aqua,Tanjung Batu , Ogan Ilir , Sumatera Selatan 
-3.360069,104.694794,2014-05-05,06:24:00,78,aqua,Tanjung Batu , Ogan Ilir , Sumatera Selatan 
-2.319746,110.31308,2014-05-05,06:24:00,63,aqua,Tanjung Batu , Ogan Ilir , Sumatera Selatan 
-1.94447,104.168434,2014-05-05,06:24:00,60,aqua,Muara Telang , Banyuasin , Sumatera Selatan 
-1.8951,104.17189,2014-05-05,06:24:00,61,aqua,Muara Telang , Banyuasin , Sumatera Selatan 
-1.896844,103.215591,2014-05-05,06:24:00,72,aqua,Bajubang , Batanghari , Jambi 
-1.73443,103.633919,2014-05-05,06:24:00,58,aqua,Sungai Gelam , Muaro Jambi , Jambi 
-0.500134,109.842232,2014-05-05,06:24:00,64,aqua,Batu Ampar , Kubu Raya , Kalimantan Barat 
-1.286142,103.628525,2014-05-05,06:24:00,55,aqua,Muara Sabak , Tanjung Jabung Timur , Jambi 
-1.135268,103.688156,2014-05-05,06:24:00,49,aqua,Muara Sabak , Tanjung Jabung Timur , Jambi 
-0.231716,109.797943,2014-05-05,06:24:00,66,aqua,Sungairaya , Kubu Raya , Kalimantan Barat 
-1.294313,102.368324,2014-05-05,06:24:00,71,aqua,Tebo Ilir , Tebo , Jambi 
-1.296199,102.355301,2014-05-05,06:24:00,78,aqua,Tebo Ulu , Tebo , Jambi 
-0.870705,101.965141,2014-05-05,06:24:00,44,aqua,Peranap , Indragiri Hulu , Riau 
-0.908845,101.699722,2014-05-05,06:24:00,54,aqua,Pulau Punjung , Dharmasraya , Sumatera Barat 
-0.19983,102.940041,2014-05-05,06:24:00,38,aqua,Gaunganakserka , Indragiri Hilir , Riau 
0.027741,102.812859,2014-05-05,06:24:00,66,aqua,Enok , Indragiri Hilir , Riau 
0.54508,103.003464,2014-05-05,06:24:00,59,aqua,Enok , Indragiri Hilir , Riau 
0.912488,104.648132,2014-05-05,06:24:00,16,aqua,Enok , Indragiri Hilir , Riau 
0.744515,103.474129,2014-05-05,06:24:00,84,aqua,Enok , Indragiri Hilir , Riau 
1.020474,104.559555,2014-05-05,06:24:00,86,aqua,Enok , Indragiri Hilir , Riau 
0.802123,103.016304,2014-05-05,06:24:00,31,aqua,Enok , Indragiri Hilir , Riau 
0.699643,102.105667,2014-05-05,06:24:00,37,aqua,Siak Sri Indrapura , Siak , Riau 
0.793922,102.263657,2014-05-05,06:24:00,23,aqua,Siak Sri Indrapura , Siak , Riau 
1.170053,101.954765,2014-05-05,06:24:00,36,aqua,Siak Kecil , Bengkalis , Riau 
1.567402,101.682121,2014-05-05,06:24:00,84,aqua,Siak Kecil , Bengkalis , Riau 
1.565477,101.668999,2014-05-05,06:24:00,70,aqua,Siak Kecil , Bengkalis , Riau 
1.578145,101.680565,2014-05-05,06:24:00,100,aqua,Siak Kecil , Bengkalis , Riau 
1.576231,101.667435,2014-05-05,06:24:00,100,aqua,Siak Kecil , Bengkalis , Riau 
1.588888,101.679001,2014-05-05,06:24:00,100,aqua,Siak Kecil , Bengkalis , Riau 
1.586981,101.665855,2014-05-05,06:24:00,100,aqua,Siak Kecil , Bengkalis , Riau 
-6.250127,138.751648,2014-05-07,04:35:00,43,aqua,Siak Kecil , Bengkalis , Riau 
-6.251966,138.739548,2014-05-07,04:35:00,74,aqua,Siak Kecil , Bengkalis , Riau 
-5.818977,132.756989,2014-05-07,04:35:00,63,aqua,Siak Kecil , Bengkalis , Riau 
-1.991598,133.380829,2014-05-07,04:35:00,82,aqua,Moskona Selatan , Teluk Bintuni , Papua Barat 
-1.992898,133.371704,2014-05-07,04:35:00,74,aqua,Moskona Selatan , Teluk Bintuni , Papua Barat 
-0.848024,133.072739,2014-05-07,04:35:00,47,aqua,Kebar , Tambrauw , Papua Barat 
-0.849328,133.063614,2014-05-07,04:35:00,61,aqua,Kebar , Tambrauw , Papua Barat 
2.403015,128.622345,2014-05-07,04:35:00,30,aqua,Morotai Utara , Kab. Halmahera Utara , Maluku Utara 
-8.597125,119.154549,2014-05-07,06:11:00,37,aqua,Morotai Utara , Kab. Halmahera Utara , Maluku Utara 
-7.048816,110.328926,2014-05-07,06:11:00,56,aqua,Mijen , Kota Semarang , Jawa Tengah 
-7.050259,107.750595,2014-05-07,06:11:00,53,aqua,Mijen , Kota Semarang , Jawa Tengah 
-7.051779,107.739502,2014-05-07,06:11:00,38,aqua,Mijen , Kota Semarang , Jawa Tengah 
-6.449753,107.450096,2014-05-07,06:11:00,67,aqua,Mijen , Kota Semarang , Jawa Tengah 
-2.604051,111.041252,2014-05-07,06:11:00,57,aqua,Manisamata , Ketapang , Kalimantan Barat 
-1.797043,110.384148,2014-05-07,06:11:00,84,aqua,Matan Hilir Selatan , Ketapang , Kalimantan Barat 
-0.894379,103.057106,2014-05-07,06:11:00,35,aqua,Tungkalilir , Tanjung Jabung Barat , Jambi 
-0.290079,101.823837,2014-05-07,06:11:00,56,aqua,Pangkalan Kuras , Pelalawan , Riau 
-3.372126,104.226585,2014-05-09,05:59:00,47,aqua,Cambai , Kota Prabumulih , Sumatera Selatan 
-3.376815,104.219978,2014-05-09,05:59:00,63,aqua,Cambai , Kota Prabumulih , Sumatera Selatan 
1.335374,109.873932,2014-05-09,05:59:00,55,aqua,Jagoi Babang , Bengkayang , Kalimantan Barat 
-2,121.381432,2014-05-11,05:52:00,80,aqua,Jagoi Babang , Bengkayang , Kalimantan Barat 
-2.300225,115.488289,2014-05-11,05:52:00,36,aqua,Paringin , Balangan , Kalimantan Selatan 
-2.228994,113.797516,2014-05-11,05:52:00,43,aqua,Paringin , Balangan , Kalimantan Selatan 
-2.230409,113.787567,2014-05-11,05:52:00,56,aqua,Paringin , Balangan , Kalimantan Selatan 
-1.87463,114.145523,2014-05-11,05:52:00,15,aqua,Paringin , Balangan , Kalimantan Selatan 
-1.721918,114.839043,2014-05-11,05:52:00,60,aqua,Dusun Selatan , Barito Selatan , Kalimantan Tengah 
-1.49201,113.60321,2014-05-11,05:52:00,58,aqua,Dusun Selatan , Barito Selatan , Kalimantan Tengah 
-1.493415,113.593262,2014-05-11,05:52:00,60,aqua,Dusun Selatan , Barito Selatan , Kalimantan Tengah 
-1.389902,113.872932,2014-05-11,05:52:00,59,aqua,Dusun Selatan , Barito Selatan , Kalimantan Tengah 
-0.888918,114.931938,2014-05-11,05:52:00,69,aqua,Lahei , Barito Utara , Kalimantan Tengah 
-0.539682,116.918938,2014-05-11,05:52:00,47,aqua,Lahei , Barito Utara , Kalimantan Tengah 
-0.793697,115.086479,2014-05-11,05:52:00,65,aqua,Lahei , Barito Utara , Kalimantan Tengah 
0.05993,115.651619,2014-05-11,05:52:00,72,aqua,Longiram , Kutai Barat , Kalimantan Timur 
2.073367,117.81456,2014-05-11,05:52:00,62,aqua,Longiram , Kutai Barat , Kalimantan Timur 
2.122162,117.579002,2014-05-11,05:52:00,68,aqua,Longiram , Kutai Barat , Kalimantan Timur 
2.482637,117.884247,2014-05-11,05:52:00,82,aqua,Tanungpalas Timur , Bulungan , Kalimantan Utara 
3.681479,116.815041,2014-05-11,05:52:00,50,aqua,Tanungpalas Timur , Bulungan , Kalimantan Utara 
3.680074,116.804863,2014-05-11,05:52:00,53,aqua,Tanungpalas Timur , Bulungan , Kalimantan Utara 
-3.992395,104.083878,2014-05-12,06:30:00,88,aqua,Lubuk Batang , Ogan Komering Ulu , Sumatera Selatan 
-3.993724,104.074532,2014-05-12,06:30:00,89,aqua,Lubuk Batang , Ogan Komering Ulu , Sumatera Selatan 
-4.02375,103.663109,2014-05-12,06:30:00,48,aqua,Semende Darat Laut , Lahat , Sumatera Selatan 
-3.867833,104.446571,2014-05-12,06:30:00,91,aqua,Peninjauan , Ogan Komering Ulu , Sumatera Selatan 
-3.780837,104.212189,2014-05-12,06:30:00,58,aqua,Lubai , Muara Enim , Sumatera Selatan 
-3.611482,104.109467,2014-05-12,06:30:00,66,aqua,Rambang , Muara Enim , Sumatera Selatan 
-3.612802,104.100189,2014-05-12,06:30:00,67,aqua,Rambang , Muara Enim , Sumatera Selatan 
-3.740594,103.062469,2014-05-12,06:30:00,79,aqua,Tebing Tinggi , Empat Lawang , Sumatera Selatan 
-3.420804,104.351662,2014-05-12,06:30:00,92,aqua,Lembak , Muara Enim , Sumatera Selatan 
-3.378123,104.195961,2014-05-12,06:30:00,63,aqua,Cambai , Kota Prabumulih , Sumatera Selatan 
-3.379424,104.186752,2014-05-12,06:30:00,78,aqua,Cambai , Kota Prabumulih , Sumatera Selatan 
-3.199644,105.067413,2014-05-12,06:30:00,40,aqua,Pampangan , Ogan Komering Ilir , Sumatera Selatan 
-3.328426,104.098511,2014-05-12,06:30:00,71,aqua,Tanah Abang , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.319309,104.097221,2014-05-12,06:30:00,83,aqua,Tanah Abang , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.422858,103.053284,2014-05-12,06:30:00,58,aqua,Muara Beliti , Musi Rawas , Sumatera Selatan 
-3.226658,104.358025,2014-05-12,06:30:00,61,aqua,Gelumbang , Muara Enim , Sumatera Selatan 
-3.22796,104.348907,2014-05-12,06:30:00,65,aqua,Gelumbang , Muara Enim , Sumatera Selatan 
-3.413339,103.051918,2014-05-12,06:30:00,14,aqua,Muara Beliti , Musi Rawas , Sumatera Selatan 
-3.158972,104.061943,2014-05-12,06:30:00,81,aqua,Penukal , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.160288,104.052696,2014-05-12,06:30:00,75,aqua,Penukal , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.338978,102.795319,2014-05-12,06:30:00,69,aqua,Padang Ulak Tanding , Rejang Lebong , Bengkulu 
-3.088803,104.489937,2014-05-12,06:30:00,57,aqua,Gelumbang , Muara Enim , Sumatera Selatan 
-3.32934,102.793915,2014-05-12,06:30:00,59,aqua,Padang Ulak Tanding , Rejang Lebong , Bengkulu 
-3.149936,103.994484,2014-05-12,06:30:00,59,aqua,Penukal , Penukal Abab Lematang Ilir , Sumatera Selatan 
-2.816213,106.137756,2014-05-12,06:30:00,69,aqua,Penukal , Penukal Abab Lematang Ilir , Sumatera Selatan 
-2.813956,103.769867,2014-05-12,06:30:00,55,aqua,Babattoman , Musi Banyuasin , Sumatera Selatan 
-2.815286,103.76049,2014-05-12,06:30:00,54,aqua,Babattoman , Musi Banyuasin , Sumatera Selatan 
-2.57227,103.524017,2014-05-12,06:30:00,41,aqua,Batanghari Leko , Musi Banyuasin , Sumatera Selatan 
