Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-0.337036,101.973,2018-04-02,06:30:47,64,snpp,Ukui , Pelalawan , Riau 
-0.170179,101.694,2018-04-02,06:30:47,67,snpp,Pangkalan Kuras , Pelalawan , Riau 
1.35953485966,100.657371521,2018-04-02,15:25:00,33,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.35772240162,100.644989014,2018-04-02,15:25:00,70,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.65077054501,101.252365112,2018-04-02,15:25:00,100,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.64914393425,101.241104126,2018-04-02,15:25:00,56,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.66237413883,101.262123108,2018-04-02,15:25:00,34,terra,Dumai Barat , Kota Dumai , Riau 
1.66075742245,101.25088501,2018-04-02,15:25:00,100,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.65914094448,101.239639282,2018-04-02,15:25:00,29,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.645298,101.241577,2018-04-03,16:07:00,37,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.650738,101.261284,2018-04-03,16:07:00,20,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.64475,101.248,2018-04-04,05:52:56,16,snpp,Tanah Putih , Rokan Hilir , Riau 
1.65715,101.246,2018-04-04,05:52:56,71,snpp,Tanah Putih Tanjung Melawan , Rokan Hilir , Riau 
0.670359671116,100.261787415,2018-04-04,15:12:00,8,terra,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
0.666735649109,100.237014771,2018-04-04,15:12:00,51,terra,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
1.65282273293,101.256477356,2018-04-04,15:12:00,78,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.65007269382,101.237663269,2018-04-04,15:12:00,71,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.65319657326,101.266334534,2018-04-04,18:12:00,46,aqua,Dumai Barat , Kota Dumai , Riau 
1.65503,101.241,2018-04-04,18:32:34,69,snpp,Tanah Putih Tanjung Melawan , Rokan Hilir , Riau 
1.64704,101.248,2018-04-04,18:32:34,88,snpp,Tanah Putih , Rokan Hilir , Riau 
1.64588,101.255,2018-04-04,18:32:34,100,snpp,Tanah Putih , Rokan Hilir , Riau 
