Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-4,136.030731,2014-03-01,04:06:00,46,aqua,undefined,undefined,undefined
-4.036085,136.026199,2014-03-01,04:06:00,10,aqua,undefined,undefined,undefined
-2.728783,140.752548,2014-03-01,04:06:00,57,aqua,Abepura , Kota Jayapura , Papua 
-2.077856,116.043587,2014-03-01,05:40:00,70,aqua,Abepura , Kota Jayapura , Papua 
-0.447099,116.317528,2014-03-01,05:40:00,14,aqua,Muaramuntai , Kutai Kartanegara , Kalimantan Timur 
-0.448402,116.308502,2014-03-01,05:40:00,58,aqua,Muaramuntai , Kutai Kartanegara , Kalimantan Timur 
-0.403273,116.366455,2014-03-01,05:40:00,72,aqua,Muaramuntai , Kutai Kartanegara , Kalimantan Timur 
-0.374954,116.435852,2014-03-01,05:40:00,56,aqua,Muaramuntai , Kutai Kartanegara , Kalimantan Timur 
-0.369818,116.407578,2014-03-01,05:40:00,81,aqua,Muaramuntai , Kutai Kartanegara , Kalimantan Timur 
-0.371104,116.398582,2014-03-01,05:40:00,75,aqua,Muaramuntai , Kutai Kartanegara , Kalimantan Timur 
-0.062257,115.401909,2014-03-01,05:40:00,52,aqua,Linggangbigung , Kutai Barat , Kalimantan Timur 
0.355821,111.665192,2014-03-01,05:40:00,89,aqua,Nangasilat , Kapuas Hulu , Kalimantan Barat 
0.362154,111.659241,2014-03-01,05:40:00,100,aqua,Nangasilat , Kapuas Hulu , Kalimantan Barat 
0.425739,111.600731,2014-03-01,05:40:00,66,aqua,Nangaketungau , Sintang , Kalimantan Barat 
0.754903,112.214615,2014-03-01,05:40:00,68,aqua,Selimbau , Kapuas Hulu , Kalimantan Barat 
0.766072,112.213013,2014-03-01,05:40:00,28,aqua,Selimbau , Kapuas Hulu , Kalimantan Barat 
-2.166871,119.32679,2014-03-03,05:28:00,55,aqua,Budong-budong , Mamuju Tengah , Sulawesi Barat 
2.574414,117.802719,2014-03-03,05:28:00,78,aqua,Tanungpalas Timur , Bulungan , Kalimantan Utara 
2.727106,117.387581,2014-03-03,05:28:00,62,aqua,Tanungpalas Timur , Bulungan , Kalimantan Utara 
