Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
0.0294836442918,101.882286072,2018-09-02,03:01:00,62,terra,Pangkalan Kuras , Kab. Pelalawan , Riau 
0.0244046375155,101.917068481,2018-09-02,03:01:00,37,terra,Pangkalan Kuras , Kab. Pelalawan , Riau 
0.0190422479063,101.908699036,2018-09-02,03:01:00,47,terra,Pangkalan Kuras , Kab. Pelalawan , Riau 
-0.20010791719,102.937133789,2018-09-02,03:01:00,49,terra,Gaunganakserka , Kab. Indragiri Hilir , Riau 
-0.0879805088043,102.67401123,2018-09-03,03:47:00,62,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.0883473455906,102.671554565,2018-09-03,06:37:00,78,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.0873677283525,101.589447021,2018-09-03,06:37:00,90,aqua,Langgam , Kab. Pelalawan , Riau 
-0.0887210518122,101.580062866,2018-09-03,06:37:00,74,aqua,Langgam , Kab. Pelalawan , Riau 
0.888960599899,101.785453796,2018-09-03,06:37:00,45,aqua,Siak , Kab. Siak , Riau 
0.776646018028,100.437522888,2018-09-03,06:37:00,66,aqua,Rambah , Kab. Rokan Hulu , Riau 
1.57810807228,100.824462891,2018-09-03,06:37:00,71,aqua,Tanah Putih , Kab. Rokan Hilir , Riau 
1.57670259476,100.814727783,2018-09-03,06:37:00,75,aqua,Tanah Putih , Kab. Rokan Hilir , Riau 
1.82330918312,101.627113342,2018-09-03,06:37:00,40,aqua,Rupat , Kab. Bengkalis , Riau 
1.81721246243,101.206680298,2018-09-03,06:37:00,48,aqua,Dumai Barat , Kota Dumai , Riau 
1.85777652264,101.16242218,2018-09-03,06:37:00,62,aqua,Dumai Barat , Kota Dumai , Riau 
1.48362255096,101.821350098,2018-09-04,07:18:00,25,aqua,Bukit Batu , Kab. Bengkalis , Riau 
0.778435,100.437,2018-09-04,06:25:19,80,snpp,Rambah Samo , Rokan Hulu , Riau 
1.59745,100.894,2018-09-04,06:25:19,100,snpp,Bangko Pusako , Rokan Hilir , Riau 
1.85621750355,101.604278564,2018-09-05,03:33:00,34,terra,Rupat , Kab. Bengkalis , Riau 
-0.325365513563,103.161262512,2018-09-05,06:24:00,26,aqua,Tembilahan , Kab. Indragiri Hilir , Riau 
-0.326968818903,103.150115967,2018-09-05,06:24:00,59,aqua,Tembilahan , Kab. Indragiri Hilir , Riau 
1.93855154514,101.433296204,2018-09-10,03:49:00,47,terra,Rupat , Kab. Bengkalis , Riau 
0.318085968494,101.180587769,2018-09-10,03:49:00,64,terra,Kampar Timur , Kab. Kampar , Riau 
-0.205608919263,102.354003906,2018-09-10,03:49:00,29,terra,Rengat , Kab. Indragiri Hulu , Riau 
