Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-2.577993,121.383987,2015-03-01,05:10:00,71,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.579749,121.371483,2015-03-01,05:10:00,61,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0,102.929184,2015-03-01,06:50:00,49,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.158299,102.907394,2015-03-01,06:50:00,17,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.228309,102.890411,2015-03-01,06:50:00,78,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.244585,102.933502,2015-03-01,06:50:00,61,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.256139,102.943207,2015-03-01,06:50:00,91,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.254535,102.932007,2015-03-01,06:50:00,60,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.252939,102.920868,2015-03-01,06:50:00,51,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.280925,102.973907,2015-03-01,06:50:00,57,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.279302,102.962685,2015-03-01,06:50:00,23,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.30583,103.004799,2015-03-01,06:50:00,85,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.319158,103.025978,2015-03-01,06:50:00,61,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.3175,103.014671,2015-03-01,06:50:00,83,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.317364,103.020706,2015-03-01,06:50:00,54,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0.274974,101.724121,2015-03-01,06:50:00,76,aqua,Langgam , Pelalawan , Riau 
0.284297,101.722771,2015-03-01,06:50:00,68,aqua,Langgam , Pelalawan , Riau 
0.722841,102.857216,2015-03-01,06:50:00,31,aqua,Langgam , Pelalawan , Riau 
0.965904,101.477051,2015-03-01,06:50:00,68,aqua,Siak , Siak , Riau 
1.169384,102.195305,2015-03-01,06:50:00,73,aqua,Siak , Siak , Riau 
1.33821,102.439644,2015-03-01,06:50:00,78,aqua,Bengkalis , Bengkalis , Riau 
1.336704,102.428871,2015-03-01,06:50:00,93,aqua,Bengkalis , Bengkalis , Riau 
1.341225,102.319221,2015-03-01,06:50:00,91,aqua,Bengkalis , Bengkalis , Riau 
1.339728,102.308601,2015-03-01,06:50:00,100,aqua,Bengkalis , Bengkalis , Riau 
1.338231,102.297989,2015-03-01,06:50:00,100,aqua,Bengkalis , Bengkalis , Riau 
1.350955,102.317833,2015-03-01,06:50:00,44,aqua,Bengkalis , Bengkalis , Riau 
1.328889,100.932632,2015-03-01,06:50:00,79,aqua,Kunto Darussalam , Rokan Hulu , Riau 
1.64689,101.474823,2015-03-01,06:50:00,70,aqua,Bukit Kapur , Kota Dumai , Riau 
1.668177,101.307434,2015-03-01,06:50:00,56,aqua,Dumai Barat , Kota Dumai , Riau 
1.525889,100.308281,2015-03-01,06:50:00,12,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
1.751444,101.623489,2015-03-01,06:50:00,58,aqua,Rupat , Bengkalis , Riau 
1.921997,101.596939,2015-03-01,06:50:00,99,aqua,Rupat , Bengkalis , Riau 
1.920581,101.587044,2015-03-01,06:50:00,94,aqua,Rupat , Bengkalis , Riau 
1.919165,101.577148,2015-03-01,06:50:00,40,aqua,Rupat , Bengkalis , Riau 
1.931418,101.595612,2015-03-01,06:50:00,100,aqua,Rupat , Bengkalis , Riau 
1.929997,101.585709,2015-03-01,06:50:00,97,aqua,Rupat , Bengkalis , Riau 
1.88244,99.397964,2015-03-01,06:50:00,68,aqua,Saipar Dolok Hole , Tapanuli Selatan , Sumatera Utara 
-3.060823,137.745682,2015-03-02,04:18:00,49,aqua,Distrik Mambramo Tengah Timur , Memberamo Raya , Papua 
-2.775671,136.223557,2015-03-02,04:18:00,44,aqua,Distrik Mambramo Tengah Timur , Memberamo Raya , Papua 
-2.329983,137.261307,2015-03-02,04:18:00,34,aqua,Distrik Mambramo Tengah Timur , Memberamo Raya , Papua 
-2.33139,137.251511,2015-03-02,04:18:00,38,aqua,Distrik Mambramo Tengah Timur , Memberamo Raya , Papua 
-2.581331,121.37616,2015-03-02,05:53:00,13,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-3.171275,100.383553,2015-03-03,06:36:00,43,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.570141,101.818573,2015-03-03,06:36:00,22,aqua,Jangkat , Merangin , Jambi 
-2.455618,101.329071,2015-03-03,06:36:00,62,aqua,Muko Muko Utara , Muko-muko , Bengkulu 
-2.172149,101.590286,2015-03-03,06:36:00,50,aqua,Gunung Raya , Kerinci , Jambi 
-2.123442,100.937988,2015-03-03,06:36:00,68,aqua,Pancung Soal , Pesisir Selatan , Sumatera Barat 
-1.483786,103.050888,2015-03-03,06:36:00,33,aqua,Pemayung , Batanghari , Jambi 
-0.933572,100.396217,2015-03-03,06:36:00,65,aqua,Kuranji , Kota Padang , Sumatera Barat 
-0.102413,102.933617,2015-03-03,06:36:00,42,aqua,Gaunganakserka , Indragiri Hilir , Riau 
-0.014099,101.877708,2015-03-03,06:36:00,28,aqua,Pangkalan Kuras , Pelalawan , Riau 
-0.141306,100.725441,2015-03-03,06:36:00,80,aqua,Harau , Lima Puluh Koto , Sumatera Barat 
-0.014121,101.48439,2015-03-03,06:36:00,86,aqua,Kampar Kiri Hilir , Kampar , Riau 
-0.01548,101.474815,2015-03-03,06:36:00,73,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.211275,102.809265,2015-03-03,06:36:00,46,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.235569,102.914879,2015-03-03,06:36:00,56,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.290562,102.979652,2015-03-03,06:36:00,62,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.316507,103.023842,2015-03-03,06:36:00,33,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.336947,103.102661,2015-03-03,06:36:00,90,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.334395,103.084862,2015-03-03,06:36:00,55,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.417542,103.21833,2015-03-03,06:36:00,100,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.416262,103.209419,2015-03-03,06:36:00,92,aqua,Kampar Kiri Hilir , Kampar , Riau 
0.524532,103.190628,2015-03-03,06:36:00,67,aqua,Kuala Kampar , Pelalawan , Riau 
0.546284,103.214783,2015-03-03,06:36:00,85,aqua,Kuala Kampar , Pelalawan , Riau 
0.545007,103.205864,2015-03-03,06:36:00,89,aqua,Kuala Kampar , Pelalawan , Riau 
0.550137,103.177841,2015-03-03,06:36:00,89,aqua,Kuala Kampar , Pelalawan , Riau 
0.54886,103.16893,2015-03-03,06:36:00,62,aqua,Kuala Kampar , Pelalawan , Riau 
0.253354,100.912674,2015-03-03,06:36:00,61,aqua,Tapungkiri , Kampar , Riau 
0.912523,103.074005,2015-03-03,06:36:00,80,aqua,Tapungkiri , Kampar , Riau 
0.911246,103.065102,2015-03-03,06:36:00,86,aqua,Tapungkiri , Kampar , Riau 
0.945049,102.854485,2015-03-03,06:36:00,55,aqua,Tapungkiri , Kampar , Riau 
0.913087,102.568092,2015-03-03,06:36:00,90,aqua,Tapungkiri , Kampar , Riau 
0.978269,102.95871,2015-03-03,06:36:00,65,aqua,Tebing Tinggi , Kepulauan Meranti , Riau 
0.920772,102.557877,2015-03-03,06:36:00,69,aqua,Tebing Tinggi , Kepulauan Meranti , Riau 
1.145538,102.195847,2015-03-03,06:36:00,62,aqua,Tebing Tinggi , Kepulauan Meranti , Riau 
1.077382,101.722488,2015-03-03,06:36:00,62,aqua,Siak , Siak , Riau 
1.154543,102.194565,2015-03-03,06:36:00,63,aqua,Siak , Siak , Riau 
1.09675,101.663078,2015-03-03,06:36:00,90,aqua,Siak , Siak , Riau 
1.160818,101.981339,2015-03-03,06:36:00,75,aqua,Siak , Siak , Riau 
1.15822,101.963158,2015-03-03,06:36:00,65,aqua,Siak Kecil , Bengkalis , Riau 
1.214838,102.041855,2015-03-03,06:36:00,80,aqua,Siak Kecil , Bengkalis , Riau 
1.328238,102.440887,2015-03-03,06:36:00,100,aqua,Bengkalis , Bengkalis , Riau 
1.326951,102.431953,2015-03-03,06:36:00,90,aqua,Bengkalis , Bengkalis , Riau 
1.337207,102.43959,2015-03-03,06:36:00,100,aqua,Bengkalis , Bengkalis , Riau 
1.335922,102.430656,2015-03-03,06:36:00,100,aqua,Bengkalis , Bengkalis , Riau 
1.334636,102.421722,2015-03-03,06:36:00,94,aqua,Bengkalis , Bengkalis , Riau 
1.320468,102.323341,2015-03-03,06:36:00,92,aqua,Bengkalis , Bengkalis , Riau 
1.319177,102.314384,2015-03-03,06:36:00,68,aqua,Bengkalis , Bengkalis , Riau 
1.344892,102.429367,2015-03-03,06:36:00,96,aqua,Bengkalis , Bengkalis , Riau 
1.330737,102.330994,2015-03-03,06:36:00,81,aqua,Bengkalis , Bengkalis , Riau 
1.329448,102.322044,2015-03-03,06:36:00,95,aqua,Bengkalis , Bengkalis , Riau 
