Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-9.840518,120.509865,2015-06-01,05:34:00,62,aqua,undefined,undefined,undefined
-9.369286,119.941368,2015-06-01,05:34:00,55,aqua,undefined,undefined,undefined
-9.370589,119.932182,2015-06-01,05:34:00,54,aqua,undefined,undefined,undefined
-9.383265,119.325722,2015-06-01,05:34:00,65,aqua,                                         , Kab. Sumba Barat Daya , Nusa Tenggara Timur 
-2.581032,121.385292,2015-06-01,05:34:00,18,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-1.909307,115.846466,2015-06-01,05:34:00,30,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-0.557034,116.17366,2015-06-01,05:34:00,89,aqua,Jempang , Kutai Barat , Kalimantan Timur 
-0.552387,116.177025,2015-06-01,05:34:00,79,aqua,Jempang , Kutai Barat , Kalimantan Timur 
-0.520684,116.055305,2015-06-01,05:34:00,57,aqua,Jempang , Kutai Barat , Kalimantan Timur 
1.108283,117.863976,2015-06-01,05:34:00,57,aqua,Jempang , Kutai Barat , Kalimantan Timur 
2.246636,117.972359,2015-06-01,05:34:00,50,aqua,Jempang , Kutai Barat , Kalimantan Timur 
2.240283,117.927856,2015-06-01,05:34:00,57,aqua,Jempang , Kutai Barat , Kalimantan Timur 
2.239012,117.918953,2015-06-01,05:34:00,56,aqua,Jempang , Kutai Barat , Kalimantan Timur 
3.645733,117.128609,2015-06-01,05:34:00,37,aqua,Sesayap Hilir , Tana Tidung , Kalimantan Utara 
3.896384,117.019066,2015-06-01,05:34:00,55,aqua,Sembakung , Nunukan , Kalimantan Utara 
4.085158,117.11377,2015-06-01,05:34:00,60,aqua,Tulinonsoi , Nunukan , Kalimantan Utara 
-3.104422,129.924438,2015-06-02,04:40:00,60,aqua,Seram Utara ,                                          , Maluku 
-2.916679,129.661499,2015-06-02,04:40:00,41,aqua,Seram Utara ,                                          , Maluku 
1.302119,127.541595,2015-06-02,04:40:00,87,aqua,Seram Utara ,                                          , Maluku 
1.30012,127.527725,2015-06-02,04:40:00,81,aqua,Seram Utara ,                                          , Maluku 
-7,107.746849,2015-06-02,06:17:00,50,aqua,Seram Utara ,                                          , Maluku 
-5.617973,104.868591,2015-06-02,06:17:00,37,aqua,Cukuh Balak , Tanggamus , Lampung 
-4.815632,105.011116,2015-06-02,06:17:00,65,aqua,Abung Semuli , Lampung Utara , Lampung 
-3.779335,104.228554,2015-06-02,06:17:00,50,aqua,Lubai , Muara Enim , Sumatera Selatan 
-3.777759,104.222816,2015-06-02,06:17:00,62,aqua,Lubai , Muara Enim , Sumatera Selatan 
-3.33357,104.115837,2015-06-02,06:17:00,55,aqua,Tanah Abang , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.324883,103.861221,2015-06-02,06:17:00,95,aqua,Talang Ubi , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.45487,101.996025,2015-06-02,06:17:00,47,aqua,Lais , Bengkulu Utara , Bengkulu 
