Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
1.67201435566,101.444564819,2017-07-01,04:13:00,44,terra,Dumai Timur , Kota Dumai , Riau 
0.0448897443712,100.93724823,2017-07-01,07:05:00,78,aqua,Tiga Belas Koto Kampar , Kab. Kampar , Riau 
0.0438066,100.948,2017-07-01,05:46:53,78,snpp,Kampar Kiri , Kampar , Riau 
0.0418058,100.935,2017-07-01,05:46:53,76,snpp,Xiii Koto Kampar , Kampar , Riau 
1.46282529831,101.844421387,2017-07-02,03:18:00,23,terra,Bukit Batu , Kab. Bengkalis , Riau 
1.4675219059,101.856361389,2017-07-02,03:18:00,38,terra,Bukit Batu , Kab. Bengkalis , Riau 
0.185085266829,102.685577393,2017-07-02,03:18:00,42,terra,Kuala Kampar , Kab. Pelalawan , Riau 
-0.221317216754,102.362228394,2017-07-02,06:10:00,61,aqua,Rengat , Kab. Indragiri Hulu , Riau 
1.992069,101.172966,2017-07-01,07:05:00,68,aqua,Dumai Barat , Kota Dumai , Riau 
1.354529,101.97319,2017-07-04,05:58:00,14,aqua,Bukit Batu , Kab. Bengkalis , Riau 
1.59433,100.874,2017-07-04,06:31:06,57,snpp,Bangko Pusako , Rokan Hilir , Riau 
1.99490201473,101.170921326,2017-07-05,06:40:00,26,aqua,Dumai Barat , Kota Dumai , Riau 
-0.220974445343,102.359580994,2017-07-07,06:28:00,51,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.222468793392,102.349342346,2017-07-07,06:28:00,22,aqua,Rengat , Kab. Indragiri Hulu , Riau 
0.90480017662,101.966331482,2017-07-07,06:28:00,48,aqua,Siak Sri Indrapura , Kab. Siak , Riau 
0.963785111904,101.877326965,2017-07-07,06:28:00,46,aqua,Siak , Kab. Siak , Riau 
1.38400268555,101.666503906,2017-07-07,06:28:00,34,aqua,Bukit Batu , Kab. Bengkalis , Riau 
1.4744001627,101.863082886,2017-07-07,06:28:00,38,aqua,Bukit Batu , Kab. Bengkalis , Riau 
1.47781825066,101.403312683,2017-07-07,06:28:00,35,aqua,Bukit Kapur , Kota Dumai , Riau 
1.356681,101.913597,2017-07-07,06:30:00,67,aqua,Bukit Batu , Kab. Bengkalis , Riau 
0.0980703011155,102.726463318,2017-07-08,07:11:00,35,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.08217,102.72834,2017-07-08,07:11:00,34,aqua,Gaunganakserka , Kab. Indragiri Hilir , Riau 
2.321102,100.336411,2017-07-08,07:11:00,56,aqua,Bagan Sinembah , Kab. Rokan Hilir , Riau 
1.829371,101.590042,2017-07-09,03:25:00,28,terra,Rupat , Kab. Bengkalis , Riau 
0.909785,101.966637,2017-07-09,03:25:00,52,terra,Siak Sri Indrapura , Kab. Siak , Riau 
0.891434788704,101.566131592,2017-07-10,07:01:00,49,aqua,Siak , Kab. Siak , Riau 
0.633107423782,102.922348022,2017-07-10,06:59:00,47,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.636671066284,102.764465332,2017-07-10,06:59:00,65,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.747179031372,102.426849365,2017-07-10,06:59:00,55,aqua,Sungai Apit , Kab. Siak , Riau 
0.858811378479,102.212661743,2017-07-10,06:59:00,40,aqua,Sungai Apit , Kab. Siak , Riau 
0.552881,100.956139,2017-07-10,06:59:00,36,aqua,Tapung , Kab. Kampar , Riau 
1.041695,100.215759,2017-07-10,06:59:00,64,aqua,Tembusan , Kab. Rokan Hulu , Riau 
1.77280509472,101.142456055,2017-07-11,03:12:00,44,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
