Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
3.908394,108.138489,2016-02-01,02:59:00,36,terra,Bunguran Barat , Kab. Natuna , Kep. Riau 
0.741654,117.695206,2016-02-01,02:59:00,57,terra,Bengalon , Kutai Timur , Kalimantan Timur 
0.640418,117.673889,2016-02-01,02:59:00,51,terra,Bengalon , Kutai Timur , Kalimantan Timur 
0.648155,117.455223,2016-02-01,02:59:00,37,terra,Rantaupulung , Kutai Timur , Kalimantan Timur 
0.332852,117.531242,2016-02-01,02:59:00,65,terra,Telukpandan , Kutai Timur , Kalimantan Timur 
-7.568485,112.606209,2016-02-01,05:52:00,52,aqua,Ngoro , Mojokerto , Jawa Timur 
-2.585548,121.374588,2016-02-01,05:52:00,74,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-0.511795,116.372673,2016-02-01,05:52:00,50,aqua,Muaramuntai , Kutai Kartanegara , Kalimantan Timur 
0.006387,117.443497,2016-02-01,05:52:00,53,aqua,Marangkayu , Kutai Kartanegara , Kalimantan Timur 
-0.126892,116.495148,2016-02-01,05:52:00,76,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
0.079591,116.800514,2016-02-01,05:52:00,90,aqua,Muarakaman , Kutai Kartanegara , Kalimantan Timur 
0.285958,116.674393,2016-02-01,05:52:00,72,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
0.284408,116.66346,2016-02-01,05:52:00,83,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
0.305698,116.671562,2016-02-01,05:52:00,87,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
0.279409,116.48764,2016-02-01,05:52:00,45,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
0.277881,116.476952,2016-02-01,05:52:00,96,aqua,Kembang Janggut , Kutai Kartanegara , Kalimantan Timur 
0.276356,116.466286,2016-02-01,05:52:00,39,aqua,Kembang Janggut , Kutai Kartanegara , Kalimantan Timur 
0.408162,116.740067,2016-02-01,05:52:00,68,aqua,Muarabengkal , Kutai Timur , Kalimantan Timur 
0.416498,116.72757,2016-02-01,05:52:00,60,aqua,Muarabengkal , Kutai Timur , Kalimantan Timur 
0.493937,116.632065,2016-02-01,05:52:00,77,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
0.438836,116.247833,2016-02-01,05:52:00,62,aqua,Kembang Janggut , Kutai Kartanegara , Kalimantan Timur 
0.641698,117.439148,2016-02-01,05:52:00,26,aqua,Rantaupulung , Kutai Timur , Kalimantan Timur 
1.132619,117.877518,2016-02-01,05:52:00,54,aqua,Sangkulirang , Kutai Timur , Kalimantan Timur 
-2,121.53,2016-02-01,05:21:00,96,snpp,Sangkulirang , Kutai Timur , Kalimantan Timur 
-1.87936,120.174,2016-02-01,05:21:00,79,snpp,Lore Barat , Poso , Sulawesi Tengah 
-1.51669,122.267,2016-02-01,05:21:00,50,snpp,Toili Barat , Banggai , Sulawesi Tengah 
-1,121.569,2016-02-01,05:22:00,59,snpp,Ampana Kota , Tojounauna , Sulawesi Tengah 
-1.15,121.517,2016-02-01,05:22:00,99,snpp,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.608674,117.206,2016-02-01,05:22:00,45,snpp,Palaran , Kota Samarinda , Kalimantan Timur 
-0.412552,116.355,2016-02-01,05:22:00,77,snpp,Muaramuntai , Kutai Kartanegara , Kalimantan Timur 
-0.127239,117.438,2016-02-01,05:22:00,28,snpp,Marangkayu , Kutai Kartanegara , Kalimantan Timur 
-0.125167,117.439,2016-02-01,05:22:00,50,snpp,Marangkayu , Kutai Kartanegara , Kalimantan Timur 
0.533186,121.705,2016-02-01,05:22:00,64,snpp,Wanggarasi , Pohuwato , Gorontalo 
-0.0583538,117.331,2016-02-01,05:22:00,57,snpp,Marangkayu , Kutai Kartanegara , Kalimantan Timur 
-0.0418017,117.391,2016-02-01,05:22:00,71,snpp,Marangkayu , Kutai Kartanegara , Kalimantan Timur 
-0.0171496,117.389,2016-02-01,05:22:00,43,snpp,Marangkayu , Kutai Kartanegara , Kalimantan Timur 
-0.0097566,117.387,2016-02-01,05:22:00,18,snpp,Marangkayu , Kutai Kartanegara , Kalimantan Timur 
0.014316,117.446,2016-02-01,05:22:00,92,snpp,Marangkayu , Kutai Kartanegara , Kalimantan Timur 
0.0437809,117.441,2016-02-01,05:22:00,42,snpp,Bontang Selatan , Kota Bontang , Kalimantan Timur 
-0.0808658,116.516,2016-02-01,05:22:00,57,snpp,Muarakaman , Kutai Kartanegara , Kalimantan Timur 
-0.0589585,116.502,2016-02-01,05:22:00,28,snpp,Muarakaman , Kutai Kartanegara , Kalimantan Timur 
-0.0359027,116.471,2016-02-01,05:22:00,95,snpp,Konahan , Kutai Kartanegara , Kalimantan Timur 
0.0859014,116.804,2016-02-01,05:22:00,93,snpp,Muarakaman , Kutai Kartanegara , Kalimantan Timur 
0.0815061,116.375,2016-02-01,05:22:00,62,snpp,Konahan , Kutai Kartanegara , Kalimantan Timur 
0.197352,116.722,2016-02-01,05:22:00,78,snpp,Muarabengkal , Kutai Timur , Kalimantan Timur 
0.336311,117.532,2016-02-01,05:22:00,74,snpp,Telukpandan , Kutai Timur , Kalimantan Timur 
