Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-8.48767,121.26255,2015-04-01,06:05:00,17,aqua,undefined,undefined,undefined
-8.334654,112.936211,2015-04-01,06:05:00,62,aqua,undefined,undefined,undefined
-8.115271,112.919998,2015-04-01,06:05:00,69,aqua,Ampel Gading , Malang , Jawa Timur 
-7.794499,112.016151,2015-04-01,06:05:00,47,aqua,Ngasem , Kediri , Jawa Timur 
-7.969463,110.191887,2015-04-01,06:05:00,42,aqua,Ngasem , Kediri , Jawa Timur 
-7.562004,112.61039,2015-04-01,06:05:00,44,aqua,Ngoro , Mojokerto , Jawa Timur 
-7.563296,112.601395,2015-04-01,06:05:00,41,aqua,Ngoro , Mojokerto , Jawa Timur 
-7.393529,112.757263,2015-04-01,06:05:00,58,aqua,Gedangan , Sidoarjo , Jawa Timur 
-7.394825,112.748245,2015-04-01,06:05:00,46,aqua,Gedangan , Sidoarjo , Jawa Timur 
-3.016299,114.393105,2015-04-01,06:05:00,53,aqua,Selat , Kapuas , Kalimantan Tengah 
-2.395454,114.371651,2015-04-01,06:05:00,46,aqua,Selat , Kapuas , Kalimantan Tengah 
-3.285752,104.01757,2015-04-01,06:05:00,63,aqua,Talang Ubi , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.227021,104.131287,2015-04-01,06:05:00,40,aqua,Abab , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.23699,104.127602,2015-04-01,06:05:00,60,aqua,Abab , Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.00898,105.438675,2015-04-01,06:05:00,41,aqua,Tulung Selapan , Ogan Komering Ilir , Sumatera Selatan 
-2.883496,105.761909,2015-04-01,06:05:00,19,aqua,Tulung Selapan , Ogan Komering Ilir , Sumatera Selatan 
-0.420953,116.046013,2015-04-01,06:05:00,84,aqua,Muarapahu , Kutai Barat , Kalimantan Timur 
-0.391148,116.036095,2015-04-01,06:05:00,100,aqua,Muarapahu , Kutai Barat , Kalimantan Timur 
0.042569,116.682411,2015-04-01,06:05:00,59,aqua,Muarakaman , Kutai Kartanegara , Kalimantan Timur 
0.249892,102.389801,2015-04-01,06:05:00,19,aqua,Kuala Kampar , Pelalawan , Riau 
1.351455,102.438896,2015-04-01,06:05:00,26,aqua,Bengkalis , Bengkalis , Riau 
-8.607717,119.151451,2015-04-02,05:10:00,27,aqua,Bengkalis , Bengkalis , Riau 
-2.65711,121.131248,2015-04-02,05:10:00,52,aqua,Bengkalis , Bengkalis , Riau 
-2.646262,121.129829,2015-04-02,05:10:00,49,aqua,Bengkalis , Bengkalis , Riau 
-0.297182,119.987823,2015-04-02,05:10:00,76,aqua,Toribulu , Parigimoutong , Sulawesi Tengah 
-0.299071,119.97448,2015-04-02,05:10:00,76,aqua,Toribulu , Parigimoutong , Sulawesi Tengah 
-0.731869,116.896851,2015-04-02,05:10:00,40,aqua,Toribulu , Parigimoutong , Sulawesi Tengah 
-0.29865,119.982117,2015-04-02,05:10:00,82,aqua,Toribulu , Parigimoutong , Sulawesi Tengah 
0.798028,101.650749,2015-04-02,06:50:00,75,aqua,Siak , Siak , Riau 
1.481392,102.349113,2015-04-02,06:50:00,59,aqua,Bintan , Bengkalis , Riau 
1.489773,102.197014,2015-04-02,06:50:00,81,aqua,Bengkalis , Bengkalis , Riau 
1.488299,102.186569,2015-04-02,06:50:00,82,aqua,Bengkalis , Bengkalis , Riau 
1.486819,102.176086,2015-04-02,06:50:00,75,aqua,Bengkalis , Bengkalis , Riau 
1.60418,101.569901,2015-04-02,06:50:00,95,aqua,Bukit Kapur , Kota Dumai , Riau 
1.602786,101.560104,2015-04-02,06:50:00,75,aqua,Bukit Kapur , Kota Dumai , Riau 
1.847986,101.677483,2015-04-02,06:50:00,79,aqua,Rupat , Bengkalis , Riau 
1.878711,101.622437,2015-04-02,06:50:00,100,aqua,Rupat , Bengkalis , Riau 
1.888128,101.621094,2015-04-02,06:50:00,100,aqua,Rupat , Bengkalis , Riau 
1.88672,101.611191,2015-04-02,06:50:00,95,aqua,Rupat , Bengkalis , Riau 
1.920657,101.646835,2015-04-02,06:50:00,94,aqua,Rupat , Bengkalis , Riau 
1.91638,101.617065,2015-04-02,06:50:00,96,aqua,Rupat , Bengkalis , Riau 
-4.392724,104.216843,2015-04-04,06:36:00,45,aqua,Martapura , Ogan Komering Ulu Timur , Sumatera Selatan 
-3.039045,105.314491,2015-04-04,06:36:00,69,aqua,Pampangan , Ogan Komering Ilir , Sumatera Selatan 
-3.040423,105.304962,2015-04-04,06:36:00,72,aqua,Pampangan , Ogan Komering Ilir , Sumatera Selatan 
-2.565275,103.806366,2015-04-04,06:36:00,53,aqua,Batanghari Leko , Musi Banyuasin , Sumatera Selatan 
-1.968394,105.21228,2015-04-04,06:36:00,24,aqua,Batanghari Leko , Musi Banyuasin , Sumatera Selatan 
-2.090051,103.843437,2015-04-04,06:36:00,57,aqua,Banyunglincir , Musi Banyuasin , Sumatera Selatan 
-1.796682,102.358589,2015-04-04,06:36:00,71,aqua,Rantau Panjang , Merangin , Jambi 
-1.736637,102.39045,2015-04-04,06:36:00,72,aqua,Rantau Panjang , Merangin , Jambi 
-0.741922,101.945137,2015-04-04,06:36:00,41,aqua,Peranap , Indragiri Hulu , Riau 
-0.16253,102.395676,2015-04-04,06:36:00,30,aqua,Kuala Kampar , Pelalawan , Riau 
0.569917,101.98188,2015-04-04,06:36:00,37,aqua,Siak Sri Indrapura , Siak , Riau 
0.734644,102.297585,2015-04-04,06:36:00,52,aqua,Siak Sri Indrapura , Siak , Riau 
0.728055,102.123459,2015-04-04,06:36:00,56,aqua,Siak Sri Indrapura , Siak , Riau 
0.799082,101.647858,2015-04-04,06:36:00,61,aqua,Siak , Siak , Riau 
0.988721,101.440239,2015-04-04,06:36:00,57,aqua,Siak , Siak , Riau 
1.477394,101.242264,2015-04-04,06:36:00,49,aqua,Tanah Putih , Rokan Hilir , Riau 
1.483113,101.235764,2015-04-04,06:36:00,74,aqua,Tanah Putih , Rokan Hilir , Riau 
1.844,101.687622,2015-04-04,06:36:00,76,aqua,Rupat , Bengkalis , Riau 
1.842678,101.678467,2015-04-04,06:36:00,89,aqua,Rupat , Bengkalis , Riau 
1.889244,101.61554,2015-04-04,06:36:00,85,aqua,Rupat , Bengkalis , Riau 
1.915745,101.615364,2015-04-04,06:36:00,58,aqua,Rupat , Bengkalis , Riau 
2.631509,99.23819,2015-04-04,06:36:00,21,aqua,Aek Songsongan , Asahan , Sumatera Utara 
2.62985,99.226799,2015-04-04,06:36:00,57,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.380596,97.541245,2015-04-04,06:36:00,76,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.378265,97.525856,2015-04-04,06:36:00,64,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.489616,97.732346,2015-04-04,06:36:00,63,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.523914,97.584282,2015-04-04,06:36:00,35,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.528812,97.540337,2015-04-04,06:36:00,88,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.526648,97.591599,2015-04-04,06:36:00,34,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.53122,97.547607,2015-04-04,06:36:00,55,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.529128,97.534027,2015-04-04,06:36:00,82,aqua,Bandar Pasir Mandoge , Asahan , Sumatera Utara 
4.600453,97.779259,2015-04-04,06:36:00,53,aqua,Rantau Selamat , Aceh Timur , Aceh 
4.598374,97.765503,2015-04-04,06:36:00,64,aqua,Rantau Selamat , Aceh Timur , Aceh 
4.573148,97.598801,2015-04-04,06:36:00,51,aqua,Serbajadi , Aceh Timur , Aceh 
4.564627,97.542557,2015-04-04,06:36:00,48,aqua,Serbajadi , Aceh Timur , Aceh 
4.622828,95.700096,2015-04-04,06:36:00,27,aqua,Serbajadi , Aceh Timur , Aceh 
-0.868564,134.05365,2015-04-05,04:07:00,35,aqua,Serbajadi , Aceh Timur , Aceh 
-8.220718,119.105835,2015-04-05,05:41:00,31,aqua,Wera , Bima , Nusa Tenggara Barat 
-3.577214,116.179665,2015-04-05,05:41:00,33,aqua,Wera , Bima , Nusa Tenggara Barat 
-3.683529,115.353661,2015-04-05,05:41:00,62,aqua,Satui , Tanah Bumbu , Kalimantan Selatan 
-2.582536,121.382103,2015-04-05,05:41:00,91,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.136948,112.622086,2015-04-05,05:41:00,40,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-0.996654,114.349022,2015-04-05,05:41:00,55,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-0.201386,116.755707,2015-04-05,05:41:00,44,aqua,Muarakaman , Kutai Kartanegara , Kalimantan Timur 
0.023783,116.27562,2015-04-05,05:41:00,77,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
2.150352,117.49588,2015-04-05,05:41:00,63,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
2.359465,117.550522,2015-04-05,05:41:00,60,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
2.358166,117.541298,2015-04-05,05:41:00,64,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
-2.793555,129.491241,2015-04-06,04:47:00,32,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
-1.221633,129.797058,2015-04-06,04:47:00,23,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
1.582255,127.943329,2015-04-06,04:47:00,28,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
-7,107.741997,2015-04-06,06:24:00,56,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
-3.59351,105.032753,2015-04-06,06:24:00,42,aqua,Pedamaran , Ogan Komering Ilir , Sumatera Selatan 
-1.839018,104.193085,2015-04-06,06:24:00,32,aqua,Muara Telang , Banyuasin , Sumatera Selatan 
-0.608486,101.746696,2015-04-06,06:24:00,33,aqua,Kuatan Hilir , Kuantan Singingi , Riau 
-0.41814,102.499725,2015-04-06,06:24:00,62,aqua,Rengat , Indragiri Hulur , Riau 
-0.101623,102.92762,2015-04-06,06:24:00,61,aqua,Gaunganakserka , Indragiri Hilir , Riau 
-0.156597,102.406525,2015-04-06,06:24:00,68,aqua,Kuala Kampar , Pelalawan , Riau 
0.105578,102.802277,2015-04-06,06:24:00,52,aqua,Kuala Kampar , Pelalawan , Riau 
0.200282,102.817871,2015-04-06,06:24:00,34,aqua,Kuala Kampar , Pelalawan , Riau 
0.210455,102.816429,2015-04-06,06:24:00,27,aqua,Kuala Kampar , Pelalawan , Riau 
0.308744,103.007912,2015-04-06,06:24:00,48,aqua,Kuala Kampar , Pelalawan , Riau 
0.319342,102.294266,2015-04-06,06:24:00,6,aqua,Bunut , Pelalawan , Riau 
0.62036,102.833946,2015-04-06,06:24:00,25,aqua,Bunut , Pelalawan , Riau 
0.652196,102.91095,2015-04-06,06:24:00,41,aqua,Bunut , Pelalawan , Riau 
0.662235,102.9095,2015-04-06,06:24:00,36,aqua,Bunut , Pelalawan , Riau 
0.65231,102.841057,2015-04-06,06:24:00,48,aqua,Bunut , Pelalawan , Riau 
0.650646,102.829582,2015-04-06,06:24:00,74,aqua,Bunut , Pelalawan , Riau 
0.735316,102.293625,2015-04-06,06:24:00,63,aqua,Bunut , Pelalawan , Riau 
0.771432,101.683693,2015-04-06,06:24:00,50,aqua,Siak Sri Indrapura , Siak , Riau 
0.801888,101.817368,2015-04-06,06:24:00,38,aqua,Siak Sri Indrapura , Siak , Riau 
0.800346,101.651405,2015-04-06,06:24:00,44,aqua,Siak , Siak , Riau 
1.158647,101.969116,2015-04-06,06:24:00,54,aqua,Siak , Siak , Riau 
1.350736,102.440826,2015-04-06,06:24:00,28,aqua,Bengkalis , Bengkalis , Riau 
1.362703,102.451225,2015-04-06,06:24:00,76,aqua,Bintan , Bengkalis , Riau 
1.360993,102.439323,2015-04-06,06:24:00,81,aqua,Bengkalis , Bengkalis , Riau 
1.487111,102.186409,2015-04-06,06:24:00,67,aqua,Bengkalis , Bengkalis , Riau 
1.498628,101.855637,2015-04-06,06:24:00,64,aqua,Bengkalis , Bengkalis , Riau 
-8.648559,125.853638,2015-04-07,05:28:00,59,aqua,Bengkalis , Bengkalis , Riau 
-4.545389,120.320015,2015-04-07,05:28:00,55,aqua,Tanette Riatang Barat , Bone , Sulawesi Selatan 
-3.79321,119.651649,2015-04-07,05:28:00,57,aqua,Tanette Riatang Barat , Bone , Sulawesi Selatan 
-1.253255,121.595306,2015-04-07,05:28:00,94,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.851534,117.268364,2015-04-07,05:28:00,64,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.280932,117.329895,2015-04-07,05:28:00,75,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.282497,117.319023,2015-04-07,05:28:00,57,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.266434,117.360992,2015-04-07,05:28:00,69,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.208677,117.336159,2015-04-07,05:28:00,40,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.210252,117.325325,2015-04-07,05:28:00,50,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.384717,115.899971,2015-04-07,05:28:00,51,aqua,Muarapahu , Kutai Barat , Kalimantan Timur 
0.711734,120.657677,2015-04-07,05:28:00,46,aqua,Muarapahu , Kutai Barat , Kalimantan Timur 
0.135493,116.169334,2015-04-07,05:28:00,29,aqua,Konahan , Kutai Kartanegara , Kalimantan Timur 
0.47935,116.504463,2015-04-07,05:28:00,32,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
0.608468,117.392479,2015-04-07,05:28:00,34,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
0.478308,116.510239,2015-04-07,05:28:00,59,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
2.225514,117.988602,2015-04-07,05:28:00,65,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
2.248457,117.842468,2015-04-07,05:28:00,70,aqua,Muaraancalong , Kutai Timur , Kalimantan Timur 
4.343667,117.226753,2015-04-07,05:28:00,63,aqua,Seimenggaris , Nunukan , Kalimantan Utara 
-8.967644,116.86721,2015-04-08,06:12:00,43,aqua,Seimenggaris , Nunukan , Kalimantan Utara 
-7.560355,112.607956,2015-04-08,06:12:00,30,aqua,Ngoro , Mojokerto , Jawa Timur 
-2.422467,115.247124,2015-04-08,06:12:00,65,aqua,Amuntai Tengah , Hulu Sungai Utara , Kalimantan Selatan 
0.105239,117.348404,2015-04-08,06:12:00,66,aqua,Amuntai Tengah , Hulu Sungai Utara , Kalimantan Selatan 
-0.166528,109.64695,2015-04-08,06:12:00,28,aqua,Sungaiambawang , Kubu Raya , Kalimantan Barat 
2.116472,117.178772,2015-04-08,06:12:00,62,aqua,Segah , Berau , Kalimantan Timur 
0.09528,102.799408,2015-04-08,06:12:00,27,aqua,Segah , Berau , Kalimantan Timur 
1.099967,104.619431,2015-04-08,06:12:00,52,aqua,Segah , Berau , Kalimantan Timur 
0.798261,102.139595,2015-04-08,06:12:00,61,aqua,Siak Sri Indrapura , Siak , Riau 
1.401533,102.42205,2015-04-08,06:12:00,59,aqua,Bintan , Bengkalis , Riau 
1.399362,102.415627,2015-04-08,06:12:00,66,aqua,Bintan , Bengkalis , Riau 
1.474181,102.19384,2015-04-08,06:12:00,37,aqua,Bintan , Bengkalis , Riau 
1.485281,102.293633,2015-04-08,06:12:00,53,aqua,Bintan , Bengkalis , Riau 
1.48279,102.187714,2015-04-08,06:12:00,64,aqua,Bintan , Bengkalis , Riau 
1.499201,102.206673,2015-04-08,06:12:00,42,aqua,Bintan , Bengkalis , Riau 
1.496067,102.185715,2015-04-08,06:12:00,53,aqua,Bengkalis , Bengkalis , Riau 
1.618027,101.777863,2015-04-08,06:12:00,72,aqua,Bengkalis , Bengkalis , Riau 
1.631702,101.775688,2015-04-08,06:12:00,65,aqua,Bengkalis , Bengkalis , Riau 
1.85008,101.6782,2015-04-08,06:12:00,27,aqua,Rupat , Bengkalis , Riau 
4.368712,97.758743,2015-04-08,06:12:00,39,aqua,Rupat , Bengkalis , Riau 
1,127.636269,2015-04-08,16:57:00,57,aqua,Rupat , Bengkalis , Riau 
1.489196,127.635147,2015-04-08,16:57:00,53,aqua,Ibu Utara ,                                          , Maluku Utara 
-2.569358,121.382614,2015-04-08,16:57:00,90,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.572297,121.40239,2015-04-08,16:57:00,11,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.577638,121.374008,2015-04-08,16:57:00,59,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.580649,121.393379,2015-04-08,16:57:00,100,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
1.495077,102.202393,2015-04-08,18:36:00,72,aqua,Bintan , Bengkalis , Riau 
1.268975,102.228073,2015-04-08,18:36:00,53,aqua,Bintan , Bengkalis , Riau 
-6.38342,108.403702,2015-04-08,18:36:00,100,aqua,Bintan , Bengkalis , Riau 
-8,123.576813,2015-04-09,05:21:00,30,aqua,Bintan , Bengkalis , Riau 
-4.757547,120.156021,2015-04-09,05:21:00,37,aqua,Ponre , Bone , Sulawesi Selatan 
-4.413261,121.989876,2015-04-09,05:21:00,90,aqua,Ponre , Bone , Sulawesi Selatan 
-4.414685,121.97966,2015-04-09,05:21:00,90,aqua,Ponre , Bone , Sulawesi Selatan 
-3.813603,120.195885,2015-04-09,05:21:00,59,aqua,Ponre , Bone , Sulawesi Selatan 
-3.766993,120.106514,2015-04-09,05:21:00,49,aqua,Ponre , Bone , Sulawesi Selatan 
-2.611804,121.348427,2015-04-09,05:21:00,47,aqua,Towuti , Luwu Timur , Sulawesi Selatan 
-2.577287,121.385216,2015-04-09,05:21:00,92,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.578716,121.375092,2015-04-09,05:21:00,89,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-1.711998,120.712959,2015-04-09,05:21:00,45,aqua,Pamona Utara , Poso , Sulawesi Tengah 
-1.298193,121.847504,2015-04-09,05:21:00,61,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-1.231503,121.664413,2015-04-09,05:21:00,57,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.963543,122.13826,2015-04-09,05:21:00,66,aqua,Nuhon , Banggai , Sulawesi Tengah 
-0.815402,122.977432,2015-04-09,05:21:00,63,aqua,Luwuk Timur , Banggai , Sulawesi Tengah 
-0.465395,116.127083,2015-04-09,05:21:00,71,aqua,Jempang , Kutai Barat , Kalimantan Timur 
0.544476,121.675156,2015-04-09,05:21:00,75,aqua,Wanggarasi , Pohuwato , Gorontalo 
0.543109,121.665718,2015-04-09,05:21:00,61,aqua,Wanggarasi , Pohuwato , Gorontalo 
-0.068034,117.425552,2015-04-09,05:21:00,62,aqua,Wanggarasi , Pohuwato , Gorontalo 
0.000629,117.468765,2015-04-09,05:21:00,63,aqua,Wanggarasi , Pohuwato , Gorontalo 
0.086492,117.344749,2015-04-09,05:21:00,59,aqua,Wanggarasi , Pohuwato , Gorontalo 
0.089733,117.337425,2015-04-09,05:21:00,38,aqua,Wanggarasi , Pohuwato , Gorontalo 
0.568174,120.299324,2015-04-09,05:21:00,63,aqua,Wanggarasi , Pohuwato , Gorontalo 
0.566714,120.289185,2015-04-09,05:21:00,71,aqua,Wanggarasi , Pohuwato , Gorontalo 
1.121029,117.067841,2015-04-09,05:21:00,80,aqua,Kombeng , Kutai Timur , Kalimantan Timur 
1.969557,117.223541,2015-04-09,05:21:00,50,aqua,Telukbayur , Berau , Kalimantan Timur 
-6.384153,108.398857,2015-04-09,06:56:00,57,aqua,Telukbayur , Berau , Kalimantan Timur 
0.797822,101.651535,2015-04-09,06:56:00,71,aqua,Siak , Siak , Riau 
0.979344,101.710464,2015-04-09,06:56:00,36,aqua,Siak , Siak , Riau 
1.492397,102.202423,2015-04-09,06:56:00,95,aqua,Bengkalis , Bengkalis , Riau 
1.49048,102.189278,2015-04-09,06:56:00,74,aqua,Bengkalis , Bengkalis , Riau 
1.494596,102.196274,2015-04-09,06:56:00,90,aqua,Bengkalis , Bengkalis , Riau 
1.630154,101.773849,2015-04-09,06:56:00,79,aqua,Bengkalis , Bengkalis , Riau 
1.813732,101.697487,2015-04-09,06:56:00,64,aqua,Rupat , Bengkalis , Riau 
1.825893,101.708336,2015-04-09,06:56:00,47,aqua,Rupat , Bengkalis , Riau 
1.820688,101.671448,2015-04-09,06:56:00,97,aqua,Rupat , Bengkalis , Riau 
1.818959,101.659187,2015-04-09,06:56:00,100,aqua,Rupat , Bengkalis , Riau 
1.831092,101.669968,2015-04-09,06:56:00,100,aqua,Rupat , Bengkalis , Riau 
1.843247,101.680771,2015-04-09,06:56:00,39,aqua,Rupat , Bengkalis , Riau 
1.841495,101.668495,2015-04-09,06:56:00,24,aqua,Rupat , Bengkalis , Riau 
3.922117,97.35318,2015-04-09,06:56:00,61,aqua,Blangkeujeren , Gayo Lues , Aceh 
4.51542,97.767204,2015-04-09,06:56:00,94,aqua,Blangkeujeren , Gayo Lues , Aceh 
5.096662,97.586296,2015-04-09,06:56:00,84,aqua,Pantebidari , Aceh Timur , Aceh 
-3.951755,136.448242,2015-04-10,04:24:00,13,aqua,Pantebidari , Aceh Timur , Aceh 
-3.845231,136.43013,2015-04-10,04:24:00,50,aqua,Pantebidari , Aceh Timur , Aceh 
-3.830657,136.466583,2015-04-10,04:24:00,39,aqua,Pantebidari , Aceh Timur , Aceh 
-3.836056,136.428818,2015-04-10,04:24:00,24,aqua,Pantebidari , Aceh Timur , Aceh 
-3.821507,136.46521,2015-04-10,04:24:00,55,aqua,Pantebidari , Aceh Timur , Aceh 
-8.234583,113.042412,2015-04-10,05:59:00,55,aqua,Pantebidari , Aceh Timur , Aceh 
-8.113701,112.923447,2015-04-10,05:59:00,77,aqua,Ampel Gading , Malang , Jawa Timur 
