Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
0.959803521633,101.871437073,2017-04-02,06:30:00,28,aqua,Siak , Kab. Siak , Riau 
0.940918326378,101.709037781,2017-04-04,03:25:00,36,terra,Siak , Kab. Siak , Riau 
0.872767329216,102.170188904,2017-04-04,03:25:00,40,terra,Sungai Apit , Kab. Siak , Riau 
0.814866483212,101.644561768,2017-04-04,03:23:00,30,terra,Siak , Kab. Siak , Riau 
0.108481183648,102.731521606,2017-04-04,06:17:00,27,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.106280677021,102.71648407,2017-04-04,06:17:00,50,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.877969682217,101.553886414,2017-04-04,06:17:00,30,aqua,Siak , Kab. Siak , Riau 
1.37748754025,101.668106079,2017-04-04,06:17:00,27,aqua,Bukit Batu , Kab. Bengkalis , Riau 
1.757525,101.157585,2017-04-06,03:11:00,44,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.412141,101.752365,2017-04-06,03:11:00,62,terra,Bukit Batu , Kab. Bengkalis , Riau 
1.383179,101.951698,2017-04-06,03:11:00,56,terra,Bukit Batu , Kab. Bengkalis , Riau 
0.035531245172,103.076858521,2017-04-06,06:04:00,50,aqua,Enok , Kab. Indragiri Hilir , Riau 
1.3967615366,100.403816223,2017-04-07,06:48:00,71,aqua,Tanah Putih , Kab. Rokan Hilir , Riau 
-0.324666,103.286613,2017-04-09,03:43:00,24,terra,Kuala Indragiri , Kab. Indragiri Hilir , Riau 
0.110010884702,102.70627594,2017-04-09,03:44:00,61,terra,Kuala Kampar , Kab. Pelalawan , Riau 
-0.850628614426,102.563598633,2017-04-09,06:35:00,74,aqua,Seberida , Kab. Indragiri Hulu , Riau 
-0.851915001869,102.554611206,2017-04-09,06:35:00,82,aqua,Seberida , Kab. Indragiri Hulu , Riau 
-0.850785851479,102.109649658,2017-04-09,06:35:00,59,aqua,Seberida , Kab. Indragiri Hulu , Riau 
-0.788071334362,102.224983215,2017-04-09,06:35:00,82,aqua,Seberida , Kab. Indragiri Hulu , Riau 
-0.0756124034524,101.615409851,2017-04-09,06:35:00,80,aqua,Langgam , Kab. Pelalawan , Riau 
0.087716974318,100.939422607,2017-04-09,06:35:00,65,aqua,Tiga Belas Koto Kampar , Kab. Kampar , Riau 
0.644676864147,102.799095154,2017-04-11,03:31:00,41,terra,Kuala Kampar , Kab. Pelalawan , Riau 
1.900519,101.505341,2017-04-15,03:05:00,33,terra,Rupat , Kab. Bengkalis , Riau 
1.48042,101.871,2017-04-15,06:31:21,66,snpp,Bukit Batu , Bengkalis , Riau 
1.47933,101.863,2017-04-15,06:31:21,74,snpp,Bukit Batu , Bengkalis , Riau 
1.012834,102.712433,2017-04-16,03:48:00,29,terra,Tebingtinggi Barat , Kab. Kepulauan Meranti , Riau 
0.247796,102.62,2017-04-16,06:11:00,58,snpp,Teluk Meranti , Pelalawan , Riau 
0.286766,102.341,2017-04-16,06:11:00,29,snpp,Teluk Meranti , Pelalawan , Riau 
-0.186683,102.976044,2017-04-21,04:07:00,45,terra,Gaunganakserka , Kab. Indragiri Hilir , Riau 
-0.324421405792,103.144813538,2017-04-21,06:59:00,58,aqua,Tembilahan , Kab. Indragiri Hilir , Riau 
