Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-2.772076,121.98838,2014-02-01,05:16:00,30,aqua,Bahodopi , Morowali , Sulawesi Tengah 
-1.44691,122.317657,2014-02-01,05:16:00,67,aqua,Bahodopi , Morowali , Sulawesi Tengah 
-1.391538,121.991081,2014-02-01,05:16:00,32,aqua,Mamosalato , Morowali Utara , Sulawesi Tengah 
-1.392884,121.981606,2014-02-01,05:16:00,50,aqua,Mamosalato , Morowali Utara , Sulawesi Tengah 
-1.118189,121.526344,2014-02-01,05:16:00,86,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-1.108835,121.525093,2014-02-01,05:16:00,81,aqua,Ulubongka , Tojounauna , Sulawesi Tengah 
-0.633961,122.917831,2014-02-01,05:16:00,45,aqua,Bualemo , Banggai , Sulawesi Tengah 
-0.451376,121.88356,2014-02-01,05:16:00,67,aqua,Unauna , Tojounauna , Sulawesi Tengah 
-0.452731,121.874199,2014-02-01,05:16:00,44,aqua,Unauna , Tojounauna , Sulawesi Tengah 
0.687218,122.370583,2014-02-01,05:16:00,34,aqua,Dulupi , Boalemo , Gorontalo 
2.057648,117.130913,2014-02-01,05:16:00,48,aqua,Segah , Berau , Kalimantan Timur 
0,102.606796,2014-02-01,06:55:00,70,aqua,Rengat , Indragiri Hulur , Riau 
0.120769,102.593346,2014-02-01,06:55:00,83,aqua,Kuala Kampar , Pelalawan , Riau 
0.328029,103.224586,2014-02-01,06:55:00,65,aqua,Kuala Kampar , Pelalawan , Riau 
0.37752,103.181046,2014-02-01,06:55:00,87,aqua,Mandah , Indragiri Hilir , Riau 
0.391104,103.194427,2014-02-01,06:55:00,99,aqua,Mandah , Indragiri Hilir , Riau 
0.388939,103.179413,2014-02-01,06:55:00,87,aqua,Kuala Kampar , Pelalawan , Riau 
0.301731,102.273445,2014-02-01,06:55:00,24,aqua,Bunut , Pelalawan , Riau 
0.948871,104.614571,2014-02-01,06:55:00,35,aqua,Bunut , Pelalawan , Riau 
0.811067,102.362549,2014-02-01,06:55:00,53,aqua,Bunut , Pelalawan , Riau 
0.843457,102.357994,2014-02-01,06:55:00,85,aqua,Bunut , Pelalawan , Riau 
1.148409,98.985298,2014-02-01,06:55:00,64,aqua,Muara Batang Gadis , Mandailing Natal , Sumatera Utara 
