Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
0.675545394421,102.908828735,2018-10-01,04:08:00,45,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.157580003142,102.712211609,2018-10-01,04:08:00,24,terra,Kuala Kampar , Kab. Pelalawan , Riau 
-0.418054670095,102.70223999,2018-10-01,04:08:00,64,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.422135204077,102.730514526,2018-10-01,04:08:00,69,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.426248818636,102.759017944,2018-10-01,04:08:00,45,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.536408722401,102.678459167,2018-10-01,04:08:00,56,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.551532566547,102.676322937,2018-10-01,04:08:00,84,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.783379793167,102.786186218,2018-10-01,06:59:00,75,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.552113473415,102.686485291,2018-10-01,06:59:00,51,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.201912745833,102.360839844,2018-10-01,06:59:00,45,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.218944683671,101.828849792,2018-10-01,06:59:00,46,aqua,Pangkalan Kuras , Kab. Pelalawan , Riau 
-0.564360380173,102.688102722,2018-10-01,06:59:00,85,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.55470854044,102.668998718,2018-10-01,06:59:00,88,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.438082128763,102.551925659,2018-10-01,06:59:00,91,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.440528392792,102.534858704,2018-10-01,06:59:00,95,aqua,Rengat , Kab. Indragiri Hulu , Riau 
0.292211562395,102.448898315,2018-10-01,06:59:00,45,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
-0.789873,102.786,2018-10-01,06:17:57,89,snpp,Kemuning , Indragiri Hilir , Riau 
-0.806892,102.674,2018-10-01,06:17:57,82,snpp,Kemuning , Indragiri Hilir , Riau 
-0.782256,102.785,2018-10-01,06:17:57,35,snpp,Kemuning , Indragiri Hilir , Riau 
-0.595225,102.647,2018-10-01,06:17:57,70,snpp,Batang Gansal , Indragiri Hulu , Riau 
-0.578478,102.654,2018-10-01,06:17:57,46,snpp,Batang Gansal , Indragiri Hulu , Riau 
-0.565179,102.69,2018-10-01,06:17:57,87,snpp,Keritang , Indragiri Hilir , Riau 
-0.557541,102.689,2018-10-01,06:17:57,66,snpp,Keritang , Indragiri Hilir , Riau 
-0.558946,102.68,2018-10-01,06:17:57,36,snpp,Keritang , Indragiri Hilir , Riau 
-0.551301,102.679,2018-10-01,06:17:57,61,snpp,Batang Gansal , Indragiri Hulu , Riau 
-0.543653,102.678,2018-10-01,06:17:57,100,snpp,Batang Gansal , Indragiri Hulu , Riau 
-0.436918,102.824,2018-10-01,06:17:57,79,snpp,Tempuling , Indragiri Hilir , Riau 
-0.408624,102.754,2018-10-01,06:17:57,96,snpp,Kempas , Indragiri Hilir , Riau 
-0.401028,102.753,2018-10-01,06:17:57,100,snpp,Kempas , Indragiri Hilir , Riau 
-0.402398,102.744,2018-10-01,06:17:57,100,snpp,Kempas , Indragiri Hilir , Riau 
-0.4109,102.746,2018-10-01,06:17:57,100,snpp,Kempas , Indragiri Hilir , Riau 
-0.368216,102.972,2018-10-01,06:17:57,64,snpp,Batang Tuaka , Indragiri Hilir , Riau 
-0.218039,103.096,2018-10-01,06:17:57,62,snpp,Batang Tuaka , Indragiri Hilir , Riau 
-0.159483,103.132,2018-10-01,06:17:57,62,snpp,Gaung Anak Serka , Indragiri Hilir , Riau 
0.233846,102.724,2018-10-01,06:17:57,50,snpp,Teluk Meranti , Pelalawan , Riau 
0.192955,102.312,2018-10-01,06:17:57,99,snpp,Teluk Meranti , Pelalawan , Riau 
0.191475,102.302,2018-10-01,06:17:57,96,snpp,Teluk Meranti , Pelalawan , Riau 
0.200681,102.311,2018-10-01,06:17:57,100,snpp,Teluk Meranti , Pelalawan , Riau 
-0.538845300674,102.690536499,2018-10-02,06:05:00,76,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.54275727272,102.662963867,2018-10-02,06:05:00,75,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.420686,102.757,2018-10-02,05:59:03,56,snpp,Kempas , Indragiri Hilir , Riau 
-0.409238,102.762,2018-10-02,05:59:03,87,snpp,Kempas , Indragiri Hilir , Riau 
0.203521,102.302,2018-10-02,18:40:04,43,snpp,Teluk Meranti , Pelalawan , Riau 
0.202407,102.309,2018-10-02,18:40:04,65,snpp,Teluk Meranti , Pelalawan , Riau 
-0.538441,102.688,2018-10-02,18:40:04,64,snpp,Kempas , Indragiri Hilir , Riau 
-0.544112,102.68,2018-10-02,18:40:04,65,snpp,Batang Gansal , Indragiri Hulu , Riau 
-0.545244,102.687,2018-10-02,18:40:04,100,snpp,Keritang , Indragiri Hilir , Riau 
0.200538098812,102.31149292,2018-10-02,18:31:00,67,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
-0.538252174854,102.686790466,2018-10-02,18:31:00,24,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.565419733524,102.687789917,2018-10-02,15:32:00,29,terra,Keritang , Kab. Indragiri Hilir , Riau 
-0.556449472904,102.686500549,2018-10-02,15:32:00,19,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.546569943428,102.687805176,2018-10-02,15:32:00,87,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.547843933105,102.678871155,2018-10-02,15:32:00,63,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.537600636482,102.686508179,2018-10-02,15:32:00,100,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.53887373209,102.677581787,2018-10-02,15:32:00,100,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.416397333145,102.763336182,2018-10-02,15:32:00,69,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.417666763067,102.754417419,2018-10-02,15:32:00,100,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.407434940338,102.762046814,2018-10-02,15:32:00,40,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.408703833818,102.753128052,2018-10-02,15:32:00,88,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.435399651527,102.565536499,2018-10-02,15:32:00,84,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.436673700809,102.556587219,2018-10-02,15:32:00,100,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.43794721365,102.547637939,2018-10-02,15:32:00,100,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.439221739769,102.53868103,2018-10-02,15:32:00,82,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.42642018199,102.564254761,2018-10-02,15:32:00,100,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.427693903446,102.555297852,2018-10-02,15:32:00,100,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.430240571499,102.537384033,2018-10-02,15:32:00,44,terra,Rengat , Kab. Indragiri Hulu , Riau 
0.199002593756,102.303459167,2018-10-02,15:32:00,78,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.927421450615,101.91330719,2018-10-03,03:55:00,38,terra,Siak Sri Indrapura , Kab. Siak , Riau 
0.202281579375,102.30973053,2018-10-03,03:55:00,50,terra,Kuala Kampar , Kab. Pelalawan , Riau 
-0.210878312588,102.943786621,2018-10-03,03:55:00,37,terra,Gaunganakserka , Kab. Indragiri Hilir , Riau 
-0.430676668882,102.563438416,2018-10-03,03:55:00,66,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.442346304655,102.561782837,2018-10-03,03:55:00,74,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.564092993736,102.685005188,2018-10-03,03:55:00,23,terra,Keritang , Kab. Indragiri Hilir , Riau 
-0.810907244682,102.67477417,2018-10-03,06:50:00,72,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.880515575409,102.894020081,2018-10-05,06:34:00,48,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.848509073257,102.925880432,2018-10-05,06:34:00,45,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.849720716476,102.853126526,2018-10-05,06:34:00,61,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.832974672318,102.898895264,2018-10-05,06:34:00,54,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.793187558651,102.792861938,2018-10-05,06:34:00,58,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.794464290142,102.783912659,2018-10-05,06:34:00,43,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.761273682117,102.952331543,2018-10-05,06:34:00,71,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.252950847149,103.421943665,2018-10-05,06:34:00,76,aqua,Kuala Indragiri , Kab. Indragiri Hilir , Riau 
0.126069396734,103.562133789,2018-10-05,06:34:00,32,aqua,Mandah , Kab. Indragiri Hilir , Riau 
0.204126626253,102.301437378,2018-10-05,06:34:00,44,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.898582339287,103.103652954,2018-10-05,06:34:00,64,aqua,Tebing Tinggi , Kab. Kepulauan Meranti , Riau 
0.897308826447,103.094741821,2018-10-05,06:34:00,62,aqua,Tebing Tinggi , Kab. Kepulauan Meranti , Riau 
0.796672046185,102.262382507,2018-10-05,06:34:00,28,aqua,Sungai Apit , Kab. Siak , Riau 
0.978517234325,103.053077698,2018-10-07,03:32:00,29,terra,Tebing Tinggi , Kab. Kepulauan Meranti , Riau 
0.966809570789,103.06993866,2018-10-07,03:32:00,25,terra,Tebing Tinggi , Kab. Kepulauan Meranti , Riau 
0.834865748882,102.21598053,2018-10-07,03:32:00,26,terra,Sungai Apit , Kab. Siak , Riau 
0.602896392345,102.791320801,2018-10-07,03:32:00,60,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.15349291265,102.715057373,2018-10-07,03:32:00,38,terra,Kuala Kampar , Kab. Pelalawan , Riau 
-0.54218184948,102.683799744,2018-10-07,03:32:00,59,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.543522894382,102.692893982,2018-10-07,03:32:00,63,terra,Rengat , Kab. Indragiri Hulu , Riau 
-0.44350489974,102.552444458,2018-10-07,06:24:00,49,aqua,Rengat , Kab. Indragiri Hulu , Riau 
0.300077348948,102.452827454,2018-10-10,04:01:00,64,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.291390180588,102.51235199,2018-10-10,04:01:00,58,terra,Kuala Kampar , Kab. Pelalawan , Riau 
