Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
1.37766051292,101.947418213,2017-05-01,03:05:00,24,terra,Bukit Batu , Kab. Bengkalis , Riau 
1.37355923653,101.976211548,2017-05-01,03:05:00,47,terra,Bukit Batu , Kab. Bengkalis , Riau 
1.3843767643,101.676826477,2017-05-01,03:05:00,22,terra,Bukit Batu , Kab. Bengkalis , Riau 
0.459416866302,103.01675415,2017-05-01,03:05:00,44,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.0909627005458,102.748352051,2017-05-01,03:05:00,51,terra,Gaunganakserka , Kab. Indragiri Hilir , Riau 
0.745184,101.672981,2017-05-02,03:48:00,33,terra,Siak Sri Indrapura , Kab. Siak , Riau 
0.523717284203,102.090209961,2017-05-04,03:37:00,61,terra,Bunut , Kab. Pelalawan , Riau 
0.459097534418,102.217597961,2017-05-04,03:37:00,25,terra,Bunut , Kab. Pelalawan , Riau 
0.450137615204,102.216323853,2017-05-04,03:37:00,36,terra,Bunut , Kab. Pelalawan , Riau 
0.306106626987,102.752662659,2017-05-04,03:37:00,58,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.275994122028,102.333396912,2017-05-04,03:37:00,36,terra,Kuala Kampar , Kab. Pelalawan , Riau 
-0.311026901007,103.001792908,2017-05-04,03:37:00,80,terra,Batang Tuaka , Kab. Indragiri Hilir , Riau 
-0.759469032288,102.687187195,2017-05-04,06:28:00,80,aqua,Keritang , Kab. Indragiri Hilir , Riau 
-0.668169081211,102.116188049,2017-05-04,06:28:00,70,aqua,Pasir Penyu , Kab. Indragiri Hulu , Riau 
-0.295689463615,102.78237915,2017-05-04,06:28:00,21,aqua,Tempuling , Kab. Indragiri Hilir , Riau 
-0.297110140324,102.772590637,2017-05-04,06:28:00,55,aqua,Tempuling , Kab. Indragiri Hilir , Riau 
-0.29853323102,102.762794495,2017-05-04,06:28:00,42,aqua,Tempuling , Kab. Indragiri Hilir , Riau 
-0.299957454205,102.752990723,2017-05-04,06:28:00,15,aqua,Tempuling , Kab. Indragiri Hilir , Riau 
-0.165633037686,102.777153015,2017-05-04,06:28:00,25,aqua,Gaunganakserka , Kab. Indragiri Hilir , Riau 
0.279310792685,102.338317871,2017-05-04,06:28:00,20,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.338452458382,101.023651123,2017-05-04,06:28:00,34,aqua,Tapungkiri , Kab. Rokan Hulu , Riau 
1.83371829987,101.194976807,2017-05-04,06:28:00,60,aqua,Dumai Barat , Kota Dumai , Riau 
0.450133234262,102.212020874,2017-05-04,06:30:00,64,aqua,Bunut , Kab. Pelalawan , Riau 
2.156023,100.806549,2017-05-07,06:59:00,32,aqua,Bangko , Kab. Rokan Hilir , Riau 
0.670637726784,102.829788208,2017-05-09,06:47:00,56,aqua,Sungai Apit , Kab. Siak , Riau 
0.785468220711,102.236907959,2017-05-13,03:31:00,25,terra,Siak Sri Indrapura , Kab. Siak , Riau 
0.722045242786,102.30141449,2017-05-13,03:31:00,33,terra,Sungai Apit , Kab. Siak , Riau 
0.64940571785,102.794746399,2017-05-13,03:31:00,43,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.64436674118,102.765510559,2017-05-13,03:31:00,43,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.637947797775,102.745552063,2017-05-13,03:31:00,42,terra,Kuala Kampar , Kab. Pelalawan , Riau 
