Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
0,104.604118,2014-01-02,06:42:00,25,aqua,undefined,undefined,undefined
1.158588,101.95385,2014-01-02,06:42:00,45,aqua,Siak Kecil , Bengkalis , Riau 
1.670122,101.470284,2014-01-02,06:42:00,38,aqua,Bukit Kapur , Kota Dumai , Riau 
2.038964,101.67395,2014-01-02,06:42:00,64,aqua,Rupat Utara , Bengkalis , Riau 
-4.03159,121.851204,2014-01-07,05:22:00,71,aqua,Rupat Utara , Bengkalis , Riau 
-2.842162,122.183487,2014-01-07,05:22:00,27,aqua,Rupat Utara , Bengkalis , Riau 
-2.5797,121.381989,2014-01-07,05:22:00,85,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.580987,121.372993,2014-01-07,05:22:00,95,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.570687,121.38073,2014-01-07,05:22:00,24,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
0,102.128952,2014-01-09,06:48:00,37,aqua,Pangkalan Kuras , Pelalawan , Riau 
1.166357,101.95182,2014-01-09,06:48:00,28,aqua,Siak Kecil , Bengkalis , Riau 
-2.861567,114.080887,2014-01-10,05:52:00,64,aqua,Siak Kecil , Bengkalis , Riau 
-2.852594,114.079597,2014-01-10,05:52:00,87,aqua,Siak Kecil , Bengkalis , Riau 
-2.853874,114.070648,2014-01-10,05:52:00,58,aqua,Siak Kecil , Bengkalis , Riau 
-3.640734,126.374474,2014-01-11,04:58:00,55,aqua,Leksula , Kab. Buru , Maluku 
0.632452,103.208656,2014-01-11,06:36:00,72,aqua,Kuala Kampar , Pelalawan , Riau 
0.689795,101.619652,2014-01-11,06:36:00,43,aqua,Siak Sri Indrapura , Siak , Riau 
1.486074,101.90522,2014-01-11,06:36:00,63,aqua,Siak Sri Indrapura , Siak , Riau 
1.796028,100.09903,2014-01-11,06:36:00,55,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
3.145584,98.42067,2014-01-11,06:36:00,70,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
3.143728,98.407921,2014-01-11,06:36:00,76,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
3.156263,98.419571,2014-01-11,06:36:00,56,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
3.154487,98.407326,2014-01-11,06:36:00,86,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
3.150306,98.413765,2014-01-11,06:36:00,44,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
3.161054,98.413033,2014-01-11,06:36:00,73,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
3.159304,98.401413,2014-01-11,06:36:00,56,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
3.17019,98.401558,2014-01-11,06:36:00,73,aqua,Kota Pinang , Labuhan Batu Selatan , Sumatera Utara 
-2.579244,121.380646,2014-01-14,05:28:00,79,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.580554,121.371559,2014-01-14,05:28:00,78,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-4,136.887894,2014-01-15,04:34:00,26,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.444675,133.140549,2014-01-15,04:34:00,44,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-7.565292,112.612473,2014-01-17,05:58:00,66,aqua,Ngoro , Mojokerto , Jawa Timur 
-7.566617,112.60305,2014-01-17,05:58:00,53,aqua,Ngoro , Mojokerto , Jawa Timur 
-2.855608,112.420158,2014-01-17,05:58:00,78,aqua,Ngoro , Mojokerto , Jawa Timur 
-2.836604,111.650894,2014-01-17,05:58:00,81,aqua,Ngoro , Mojokerto , Jawa Timur 
-2.779083,111.661659,2014-01-17,05:58:00,73,aqua,Ngoro , Mojokerto , Jawa Timur 
-2.487411,110.80481,2014-01-17,05:58:00,62,aqua,Air Upas , Ketapang , Kalimantan Barat 
-2.477968,110.803459,2014-01-17,05:58:00,86,aqua,Air Upas , Ketapang , Kalimantan Barat 
-2,121.376556,2014-01-18,05:04:00,60,aqua,Air Upas , Ketapang , Kalimantan Barat 
3.425636,117.204407,2014-01-18,05:04:00,54,aqua,Air Upas , Ketapang , Kalimantan Barat 
3.423649,117.200211,2014-01-18,05:04:00,58,aqua,Air Upas , Ketapang , Kalimantan Barat 
0,103.111374,2014-01-20,06:29:00,58,aqua,Air Upas , Ketapang , Kalimantan Barat 
1.113823,102.814507,2014-01-20,06:29:00,54,aqua,Rangsang Barat , Kepulauan Meranti , Riau 
-2,119.295654,2014-01-21,05:34:00,70,aqua,Rangsang Barat , Kepulauan Meranti , Riau 
-2.004114,115.915619,2014-01-21,05:34:00,61,aqua,Rangsang Barat , Kepulauan Meranti , Riau 
-1.792016,116.042816,2014-01-21,05:34:00,63,aqua,Kuaro , Paser , Kalimantan Timur 
-4,105.768074,2014-01-22,06:17:00,80,aqua,Pematang Panggang , Ogan Komering Ilir , Sumatera Selatan 
-4.852847,105.844109,2014-01-22,06:17:00,32,aqua,Pematang Panggang , Ogan Komering Ilir , Sumatera Selatan 
-4.066106,105.269241,2014-01-22,06:17:00,72,aqua,Mesuji Timur , Mesuji , Lampung 
-2.933298,111.526237,2014-01-22,06:17:00,62,aqua,Kumai , Kota Waringin Barat , Kalimantan Tengah 
0.258598,109.314377,2014-01-22,06:17:00,50,aqua,Mandor , Landak , Kalimantan Barat 
0.115716,104.592972,2014-01-22,06:17:00,21,aqua,Mandor , Landak , Kalimantan Barat 
0.390052,103.302521,2014-01-22,06:17:00,91,aqua,Mandah , Indragiri Hilir , Riau 
0.3881,103.288895,2014-01-22,06:17:00,58,aqua,Mandah , Indragiri Hilir , Riau 
-4,105.768066,2014-01-22,06:21:00,80,aqua,Pematang Panggang , Ogan Komering Ilir , Sumatera Selatan 
-4.852847,105.844109,2014-01-22,06:21:00,32,aqua,Pematang Panggang , Ogan Komering Ilir , Sumatera Selatan 
-4.066105,105.269249,2014-01-22,06:21:00,72,aqua,Mesuji Timur , Mesuji , Lampung 
-2.933298,111.526237,2014-01-22,06:21:00,62,aqua,Kumai , Kota Waringin Barat , Kalimantan Tengah 
0.258598,109.314377,2014-01-22,06:21:00,50,aqua,Mandor , Landak , Kalimantan Barat 
0.115716,104.592972,2014-01-22,06:21:00,21,aqua,Mandor , Landak , Kalimantan Barat 
0.390051,103.302521,2014-01-22,06:21:00,91,aqua,Mandah , Indragiri Hilir , Riau 
0.3881,103.288887,2014-01-22,06:21:00,58,aqua,Mandah , Indragiri Hilir , Riau 
-3.929223,119.798431,2014-01-23,05:22:00,42,aqua,Mandah , Indragiri Hilir , Riau 
-3.539541,116.133881,2014-01-23,05:22:00,66,aqua,Mandah , Indragiri Hilir , Riau 
-3.526812,116.132141,2014-01-23,05:22:00,65,aqua,Mandah , Indragiri Hilir , Riau 
-2.692722,121.384293,2014-01-23,05:22:00,83,aqua,Towuti , Luwu Timur , Sulawesi Selatan 
-2.645569,121.259804,2014-01-23,05:22:00,72,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-3.412174,115.926361,2014-01-23,05:22:00,63,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-1.989152,119.290985,2014-01-23,05:22:00,26,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-2.254874,113.036201,2014-01-23,05:22:00,39,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-2.262407,113.033325,2014-01-23,05:22:00,16,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-1.391427,114.725899,2014-01-23,05:22:00,78,aqua,Dusun Utara , Barito Selatan , Kalimantan Tengah 
-1.39477,114.703217,2014-01-23,05:22:00,73,aqua,Dusun Utara , Barito Selatan , Kalimantan Tengah 
-0.889909,117.042206,2014-01-23,05:22:00,60,aqua,Dusun Utara , Barito Selatan , Kalimantan Tengah 
-3,119.798431,2014-01-23,05:27:00,42,aqua,Rende Piongan Napo , Toraja Utara , Sulawesi Selatan 
-3.539541,116.133881,2014-01-23,05:27:00,66,aqua,Rende Piongan Napo , Toraja Utara , Sulawesi Selatan 
-3.526812,116.132141,2014-01-23,05:27:00,65,aqua,Rende Piongan Napo , Toraja Utara , Sulawesi Selatan 
-2.692722,121.384293,2014-01-23,05:27:00,83,aqua,Towuti , Luwu Timur , Sulawesi Selatan 
-2.645569,121.259804,2014-01-23,05:27:00,72,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-3.412174,115.926361,2014-01-23,05:27:00,63,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-1.989152,119.290985,2014-01-23,05:27:00,26,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-2.254874,113.036201,2014-01-23,05:27:00,39,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-2.262407,113.033333,2014-01-23,05:27:00,16,aqua,Wasuponda , Luwu Timur , Sulawesi Selatan 
-1.391426,114.725906,2014-01-23,05:27:00,78,aqua,Dusun Utara , Barito Selatan , Kalimantan Tengah 
-1.39477,114.703224,2014-01-23,05:27:00,73,aqua,Dusun Utara , Barito Selatan , Kalimantan Tengah 
-0.889909,117.042206,2014-01-23,05:27:00,60,aqua,Dusun Utara , Barito Selatan , Kalimantan Tengah 
2,98.144958,2014-01-23,07:01:00,49,aqua,Dusun Utara , Barito Selatan , Kalimantan Tengah 
2.193064,98.1353,2014-01-23,07:01:00,76,aqua,Singkil Utara , Aceh Singkil , Aceh 
