Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-2.890127,140.728317,2016-01-02,04:07:00,75,aqua,Arso , Keerom , Papua 
-8.713304,140.858429,2016-01-03,04:46:00,82,aqua,Naukenjerai , Merauke , Papua 
-8.698651,140.855911,2016-01-03,04:46:00,27,aqua,Naukenjerai , Merauke , Papua 
-8.712015,140.851151,2016-01-03,04:46:00,79,aqua,Naukenjerai , Merauke , Papua 
-8.297951,140.227554,2016-01-03,04:46:00,84,aqua,Malind , Merauke , Papua 
-8.301923,140.203323,2016-01-03,04:46:00,96,aqua,Malind , Merauke , Papua 
-8.208682,138.911453,2016-01-03,04:46:00,83,aqua,Ilwayab , Merauke , Papua 
-8.211795,138.892258,2016-01-03,04:46:00,68,aqua,Ilwayab , Merauke , Papua 
-8.327099,138.176956,2016-01-03,04:46:00,55,aqua,Waan , Merauke , Papua 
-8.174917,138.88092,2016-01-03,04:46:00,30,aqua,Ilwayab , Merauke , Papua 
-8.297532,138.098267,2016-01-03,04:46:00,48,aqua,Waan , Merauke , Papua 
-8.180968,138.521057,2016-01-03,04:46:00,78,aqua,Kimaam , Merauke , Papua 
-7.964968,139.762192,2016-01-03,04:46:00,77,aqua,Okaba , Merauke , Papua 
-7.951313,139.759979,2016-01-03,04:46:00,53,aqua,Okaba , Merauke , Papua 
-7.995256,139.495941,2016-01-03,04:46:00,67,aqua,Okaba , Merauke , Papua 
-8.17004,138.356262,2016-01-03,04:46:00,41,aqua,Kimaam , Merauke , Papua 
-7.953973,139.776291,2016-01-03,04:46:00,66,aqua,Okaba , Merauke , Papua 
-7.957559,139.753693,2016-01-03,04:46:00,83,aqua,Okaba , Merauke , Papua 
-7.999413,139.489349,2016-01-03,04:46:00,71,aqua,Okaba , Merauke , Papua 
-8.189754,138.194122,2016-01-03,04:46:00,51,aqua,Waan , Merauke , Papua 
-7.935476,139.545273,2016-01-03,04:46:00,70,aqua,Okaba , Merauke , Papua 
-8.000035,139.065186,2016-01-03,04:46:00,66,aqua,Ilwayab , Merauke , Papua 
-8.068126,138.644653,2016-01-03,04:46:00,53,aqua,Kimaam , Merauke , Papua 
-8.139044,138.203278,2016-01-03,04:46:00,97,aqua,Waan , Merauke , Papua 
-8.052668,138.661072,2016-01-03,04:46:00,91,aqua,Kimaam , Merauke , Papua 
-8.05566,138.642639,2016-01-03,04:46:00,85,aqua,Kimaam , Merauke , Papua 
-8.12429,138.218323,2016-01-03,04:46:00,66,aqua,Waan , Merauke , Papua 
-8.115007,138.199402,2016-01-03,04:46:00,81,aqua,Waan , Merauke , Papua 
-8.052392,138.655853,2016-01-03,04:46:00,89,aqua,Kimaam , Merauke , Papua 
-8.006884,138.782608,2016-01-03,04:46:00,78,aqua,Kimaam , Merauke , Papua 
-7.88291,139.227753,2016-01-03,04:46:00,61,aqua,Tubang , Merauke , Papua 
-7.863044,139.266861,2016-01-03,04:46:00,73,aqua,Tubang , Merauke , Papua 
-7.879862,139.164215,2016-01-03,04:46:00,62,aqua,Tubang , Merauke , Papua 
-7.976896,138.568268,2016-01-03,04:46:00,94,aqua,Kimaam , Merauke , Papua 
-7.979839,138.550079,2016-01-03,04:46:00,82,aqua,Kimaam , Merauke , Papua 
-7.985693,138.513916,2016-01-03,04:46:00,100,aqua,Tabonji , Merauke , Papua 
-7.849897,139.264709,2016-01-03,04:46:00,83,aqua,Tubang , Merauke , Papua 
-7.964487,138.566254,2016-01-03,04:46:00,86,aqua,Kimaam , Merauke , Papua 
-7.976269,138.493927,2016-01-03,04:46:00,79,aqua,Tabonji , Merauke , Papua 
-7.88178,139.15686,2016-01-03,04:46:00,41,aqua,Tubang , Merauke , Papua 
-7.974328,138.560394,2016-01-03,04:46:00,95,aqua,Kimaam , Merauke , Papua 
-7.979937,138.524078,2016-01-03,04:46:00,73,aqua,Tabonji , Merauke , Papua 
-7.982726,138.506012,2016-01-03,04:46:00,100,aqua,Tabonji , Merauke , Papua 
-7.973175,138.485992,2016-01-03,04:46:00,63,aqua,Tabonji , Merauke , Papua 
-7.951336,138.464035,2016-01-03,04:46:00,92,aqua,Tabonji , Merauke , Papua 
-7.816494,139.230316,2016-01-03,04:46:00,88,aqua,Tubang , Merauke , Papua 
-7.819804,139.209686,2016-01-03,04:46:00,98,aqua,Tubang , Merauke , Papua 
-7.806704,139.207535,2016-01-03,04:46:00,47,aqua,Tubang , Merauke , Papua 
-7.968431,138.197891,2016-01-03,04:46:00,82,aqua,Waan , Merauke , Papua 
-7.950907,138.230179,2016-01-03,04:46:00,94,aqua,Waan , Merauke , Papua 
-7.953649,138.213028,2016-01-03,04:46:00,59,aqua,Waan , Merauke , Papua 
-7.863566,138.693817,2016-01-03,04:46:00,100,aqua,Kimaam , Merauke , Papua 
-7.866595,138.675156,2016-01-03,04:46:00,50,aqua,Kimaam , Merauke , Papua 
-7.851006,138.691788,2016-01-03,04:46:00,53,aqua,Kimaam , Merauke , Papua 
-7.841512,138.671097,2016-01-03,04:46:00,91,aqua,Kimaam , Merauke , Papua 
-7.863809,138.688675,2016-01-03,04:46:00,95,aqua,Kimaam , Merauke , Papua 
-7.85125,138.68663,2016-01-03,04:46:00,61,aqua,Kimaam , Merauke , Papua 
-7.83869,138.684586,2016-01-03,04:46:00,56,aqua,Kimaam , Merauke , Papua 
-7.841618,138.665894,2016-01-03,04:46:00,83,aqua,Kimaam , Merauke , Papua 
-7.889784,138.357681,2016-01-03,04:46:00,22,aqua,Tabonji , Merauke , Papua 
-7.722309,139.252396,2016-01-03,04:46:00,36,aqua,Tubang , Merauke , Papua 
-7.709141,139.250229,2016-01-03,04:46:00,85,aqua,Tubang , Merauke , Papua 
-7.855907,138.334137,2016-01-03,04:46:00,76,aqua,Tabonji , Merauke , Papua 
-7.695971,139.248077,2016-01-03,04:46:00,65,aqua,Tubang , Merauke , Papua 
-7.7038,138.466705,2016-01-03,04:46:00,91,aqua,Tabonji , Merauke , Papua 
-7.691429,138.464706,2016-01-03,04:46:00,97,aqua,Tabonji , Merauke , Papua 
-7.699842,138.479355,2016-01-03,04:46:00,88,aqua,Tabonji , Merauke , Papua 
-7.702649,138.461243,2016-01-03,04:46:00,84,aqua,Tabonji , Merauke , Papua 
-7.69028,138.459229,2016-01-03,04:46:00,93,aqua,Tabonji , Merauke , Papua 
-7.65604,138.435181,2016-01-03,04:46:00,92,aqua,Tabonji , Merauke , Papua 
-7.6589,138.417191,2016-01-03,04:46:00,94,aqua,Tabonji , Merauke , Papua 
-7.515717,139.227158,2016-01-03,04:46:00,89,aqua,Ngguti , Merauke , Papua 
-7.649433,138.397278,2016-01-03,04:46:00,78,aqua,Tabonji , Merauke , Papua 
-7.502518,139.225052,2016-01-03,04:46:00,100,aqua,Ngguti , Merauke , Papua 
-7.505929,139.204163,2016-01-03,04:46:00,99,aqua,Ngguti , Merauke , Papua 
-7.637117,138.395294,2016-01-03,04:46:00,92,aqua,Tabonji , Merauke , Papua 
-7.639992,138.377441,2016-01-03,04:46:00,84,aqua,Tabonji , Merauke , Papua 
-7.492754,139.202042,2016-01-03,04:46:00,95,aqua,Ngguti , Merauke , Papua 
-7.496167,139.18129,2016-01-03,04:46:00,70,aqua,Ngguti , Merauke , Papua 
-7.502205,139.239288,2016-01-03,04:46:00,84,aqua,Ngguti , Merauke , Papua 
-7.505466,139.218307,2016-01-03,04:46:00,99,aqua,Ngguti , Merauke , Papua 
-7.50871,139.197433,2016-01-03,04:46:00,68,aqua,Ngguti , Merauke , Papua 
-7.492274,139.216156,2016-01-03,04:46:00,87,aqua,Ngguti , Merauke , Papua 
-7.495541,139.195297,2016-01-03,04:46:00,96,aqua,Ngguti , Merauke , Papua 
-7.312164,139.69754,2016-01-03,04:46:00,22,aqua,Edera , Mappi , Papua 
-7.371887,139.14856,2016-01-03,04:46:00,78,aqua,Ilwayab , Merauke , Papua 
-7.375185,139.127884,2016-01-03,04:46:00,80,aqua,Ilwayab , Merauke , Papua 
-7.521869,138.201477,2016-01-03,04:46:00,75,aqua,Tabonji , Merauke , Papua 
-7.492009,138.232407,2016-01-03,04:46:00,58,aqua,Tabonji , Merauke , Papua 
-7.267667,139.370453,2016-01-03,04:46:00,59,aqua,Edera , Mappi , Papua 
-7.272144,139.363785,2016-01-03,04:46:00,88,aqua,Edera , Mappi , Papua 
-7.318015,138.903687,2016-01-03,04:46:00,70,aqua,Ilwayab , Merauke , Papua 
-7.239318,139.226883,2016-01-03,04:46:00,45,aqua,Nambioman Bapai , Mappi , Papua 
-7.162278,139.059464,2016-01-03,04:46:00,74,aqua,Nambioman Bapai , Mappi , Papua 
