Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-7.392876,112.754997,2016-12-01,02:59:00,59,terra,Gedangan , Sidoarjo , Jawa Timur 
-7.224696,110.423592,2016-12-01,02:59:00,40,terra,Bawen , Semarang , Jawa Tengah 
-7.56612,112.608795,2016-12-01,02:59:00,74,terra,Ngoro , Mojokerto , Jawa Timur 
-7.630394,110.802986,2016-12-01,02:59:00,43,terra,Grogol , Sukoharjo , Jawa Tengah 
-7.688924,110.825981,2016-12-01,02:59:00,68,terra,Sukoharjo , Sukoharjo , Jawa Tengah 
-8.555547,114.148743,2016-12-01,02:59:00,56,terra,Siliragung , Banyuwangi , Jawa Timur 
-1.879802,136.242722,2016-12-01,01:22:00,33,terra,Yapen Selatan , Kepulauan Yapen , Papua 
-2.92928,132.297546,2016-12-01,01:22:00,30,terra,Fakfak , Fakfak , Papua Barat 
-7.667443,131.103729,2016-12-01,01:22:00,30,terra,Wer Maktian , Maluku Tenggara Barat , Maluku 
-8.318609,140.164597,2016-12-01,04:17:00,54,aqua,Malind , Merauke , Papua 
-8.032866,140.738068,2016-12-01,04:17:00,53,aqua,Jagebob , Merauke , Papua 
-8.121099,139.481583,2016-12-01,04:17:00,52,aqua,Okaba , Merauke , Papua 
-7.898765,140.906906,2016-12-01,04:17:00,66,aqua,Sota , Merauke , Papua 
-6.921903,139.826172,2016-12-01,04:17:00,69,aqua,Venaha , Mappi , Papua 
-6.725192,140.23378,2016-12-01,04:17:00,33,aqua,Kia , Boven Digoel , Papua 
-8.257827,116.276787,2016-12-01,05:52:00,16,aqua,Kayangan , Lombok Utara , Nusa Tenggara Barat 
-2.79203,112.71888,2016-12-01,05:52:00,57,aqua,Seruyan Hilir , Seruyan , Kalimantan Tengah 
-2.559863,112.927444,2016-12-01,05:52:00,43,aqua,Mentawa Baru/ketapan , Kotawaringin Timur , Kalimantan Tengah 
-1.81287,136.760284,2016-12-01,16:39:00,62,aqua,Yapen Timur , Kepulauan Yapen , Papua 
-3.303141,128.961868,2016-12-02,02:04:00,47,terra,Kota Masohi , Maluku Tengah , Maluku 
-2.828182,122.162407,2016-12-02,02:04:00,58,terra,Bahodopi , Morowali , Sulawesi Tengah 
-8.216211,124.524788,2016-12-02,02:04:00,30,terra,Teluk Mutiara , Alor , Nusa Tenggara Timur 
1.114716,104.136978,2016-12-02,03:43:00,51,terra,Nongsa , Batam , Kep. Riau 
-3.287979,102.86573,2016-12-02,03:43:00,31,terra,Lubuk Linggau Utara Ii , Lubuklinggau , Sumatera Selatan 
-0.213704,101.664604,2016-12-02,06:34:00,72,aqua,Langgam , Pelalawan , Riau 
-9.49993,124.988,2016-12-02,04:59:36,81,snpp,Kobalima , Belu , Nusa Tenggara Timur 
-7.55572,127.479,2016-12-02,04:59:36,19,snpp,Pp. Terselatan , Maluku Barat Daya , Maluku 
-2.82722,122.16,2016-12-02,05:01:02,65,snpp,Bahodopi , Morowali , Sulawesi Tengah 
-2.57469,121.381,2016-12-02,05:02:27,66,snpp,Nuha , Luwu Timur , Sulawesi Selatan 
-2.5762,121.371,2016-12-02,05:02:27,62,snpp,Towuti , Luwu Timur , Sulawesi Selatan 
-1.37822,122.484,2016-12-02,05:02:27,37,snpp,Batui Selatan , Banggai , Sulawesi Tengah 
-1.31748,122.467,2016-12-02,05:02:27,59,snpp,Batui , Banggai , Sulawesi Tengah 
-0.43563,116.516,2016-12-02,05:02:27,78,snpp,Muara Wis , Kutai Kartanegara , Kalimantan Timur 
-1.312425,122.464539,2016-12-02,14:22:00,65,terra,Batui , Banggai , Sulawesi Tengah 
-1.250206,122.593391,2016-12-02,14:22:00,79,terra,Batui , Banggai , Sulawesi Tengah 
-1.243205,122.588051,2016-12-02,17:22:00,40,aqua,Batui , Banggai , Sulawesi Tengah 
-1.244527,122.597031,2016-12-02,17:22:00,78,aqua,Batui , Banggai , Sulawesi Tengah 
-1.308378,122.463379,2016-12-02,17:22:00,49,aqua,Batui , Banggai , Sulawesi Tengah 
-8.433395,140.407776,2016-12-03,01:12:00,84,terra,Semangga , Merauke , Papua 
3.588132,117.132637,2016-12-03,02:48:00,49,terra,Sesayap Hilir , Tana Tidung , Kalimantan Utara 
3.586704,117.142212,2016-12-03,02:48:00,44,terra,Sesayap Hilir , Tana Tidung , Kalimantan Utara 
2.256476,117.220764,2016-12-03,02:48:00,70,terra,Segah , Berau , Kalimantan Timur 
