Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-1.01392173767,102.543632507,2018-08-04,06:24:00,66,aqua,Seberida , Kab. Indragiri Hulu , Riau 
0.880419194698,101.95892334,2018-08-04,06:24:00,59,aqua,Siak Sri Indrapura , Kab. Siak , Riau 
1.85406553745,101.232749939,2018-08-04,06:24:00,58,aqua,Dumai Barat , Kota Dumai , Riau 
-1.01314,102.548,2018-08-04,06:04:30,82,snpp,Batang Gansal , Indragiri Hulu , Riau 
0.609946429729,102.097923279,2018-08-06,03:20:00,28,terra,Siak Sri Indrapura , Kab. Siak , Riau 
1.98217499256,101.209091187,2018-08-07,06:57:00,31,aqua,Dumai Barat , Kota Dumai , Riau 
-0.85279083252,102.099197388,2018-08-09,06:44:00,53,aqua,Seberida , Kab. Indragiri Hulu , Riau 
2.24400949478,100.922241211,2018-08-11,03:39:00,71,terra,Bangko , Kab. Rokan Hilir , Riau 
2.14955425262,100.873558044,2018-08-11,03:39:00,24,terra,Bangko , Kab. Rokan Hilir , Riau 
2.13885331154,100.881866455,2018-08-11,03:39:00,35,terra,Bangko , Kab. Rokan Hilir , Riau 
0.986509799957,101.889099121,2018-08-11,03:39:00,28,terra,Siak , Kab. Siak , Riau 
1.10642969608,101.014190674,2018-08-11,03:39:00,64,terra,Pinggir , Kab. Bengkalis , Riau 
1.10505414009,101.023529053,2018-08-11,03:39:00,83,terra,Pinggir , Kab. Bengkalis , Riau 
0.93637740612,101.918449402,2018-08-11,03:39:00,41,terra,Siak Sri Indrapura , Kab. Siak , Riau 
0.883878409863,101.959686279,2018-08-11,03:39:00,29,terra,Siak Sri Indrapura , Kab. Siak , Riau 
0.605915188789,102.780426025,2018-08-11,03:39:00,67,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.604596614838,102.789382935,2018-08-11,03:39:00,57,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.525074720383,103.01688385,2018-08-11,03:39:00,40,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.607576191425,102.083206177,2018-08-11,03:39:00,27,terra,Siak Sri Indrapura , Kab. Siak , Riau 
-0.38787984848,101.325363159,2018-08-11,06:31:00,77,aqua,Singingi , Kab. Kuantan Singingi , Riau 
-0.158941790462,101.702362061,2018-08-11,06:31:00,28,aqua,Pangkalan Kuras , Kab. Pelalawan , Riau 
-0.0766348838806,101.645950317,2018-08-11,06:31:00,90,aqua,Langgam , Kab. Pelalawan , Riau 
-0.078177690506,101.634979248,2018-08-11,06:31:00,47,aqua,Langgam , Kab. Pelalawan , Riau 
0.439322888851,101.883529663,2018-08-11,06:31:00,41,aqua,Bunut , Kab. Pelalawan , Riau 
0.611102700233,102.093940735,2018-08-11,06:31:00,34,aqua,Siak Sri Indrapura , Kab. Siak , Riau 
0.609652996063,102.083770752,2018-08-11,06:31:00,44,aqua,Siak Sri Indrapura , Kab. Siak , Riau 
0.405659765005,100.393783569,2018-08-11,06:31:00,50,aqua,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
0.974690616131,103.038650513,2018-08-11,06:31:00,59,aqua,Tebing Tinggi , Kab. Kepulauan Meranti , Riau 
0.87632727623,101.95463562,2018-08-11,06:31:00,26,aqua,Siak Sri Indrapura , Kab. Siak , Riau 
1.10482144356,101.048225403,2018-08-11,06:31:00,41,aqua,Pinggir , Kab. Bengkalis , Riau 
1.10318267345,101.036773682,2018-08-11,06:31:00,100,aqua,Pinggir , Kab. Bengkalis , Riau 
1.10153877735,101.025291443,2018-08-11,06:31:00,100,aqua,Pinggir , Kab. Bengkalis , Riau 
1.09989380836,101.013793945,2018-08-11,06:31:00,92,aqua,Pinggir , Kab. Bengkalis , Riau 
1.11326348782,101.035301208,2018-08-11,06:31:00,98,aqua,Pinggir , Kab. Bengkalis , Riau 
1.11162829399,101.02381897,2018-08-11,06:31:00,90,aqua,Pinggir , Kab. Bengkalis , Riau 
1.12496590614,101.045272827,2018-08-11,06:31:00,47,aqua,Pinggir , Kab. Bengkalis , Riau 
1.13405513763,101.037330627,2018-08-11,06:31:00,68,aqua,Pinggir , Kab. Bengkalis , Riau 
1.14412891865,101.035865784,2018-08-11,06:31:00,32,aqua,Mandau , Kab. Bengkalis , Riau 
1.2395581007,100.992973328,2018-08-11,06:31:00,50,aqua,Mandau , Kab. Bengkalis , Riau 
1.31363117695,100.317703247,2018-08-11,06:31:00,31,aqua,Tembusan , Kab. Rokan Hulu , Riau 
1.31175303459,100.305000305,2018-08-11,06:31:00,62,aqua,Tembusan , Kab. Rokan Hulu , Riau 
1.45758509636,101.156974792,2018-08-11,06:31:00,67,aqua,Tanah Putih , Kab. Rokan Hilir , Riau 
