Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
0.770699,102.031982,2017-01-10,06:40:00,71,aqua,Siak Sri Indrapura , Kab. Siak , Riau 
0.697465,100.364899,2017-01-10,06:40:00,62,aqua,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
0.696151,100.355751,2017-01-10,06:40:00,56,aqua,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
1.021714,101.3423,2017-01-10,06:40:00,69,aqua,Siak , Kab. Siak , Riau 
1.242782,102.248299,2017-01-10,06:40:00,60,aqua,Merbau , Kab. Kepulauan Meranti , Riau 
1.444195,101.465874,2017-01-10,06:40:00,25,aqua,Mandau , Kab. Bengkalis , Riau 
1.304173,100.300171,2017-01-10,06:40:00,77,aqua,Tembusan , Kab. Rokan Hulu , Riau 
1.403988,100.865929,2017-01-10,06:40:00,80,aqua,Tanah Putih , Kab. Rokan Hilir , Riau 
1.725161,100.474434,2017-01-10,06:40:00,77,aqua,Bagan Sinembah , Kab. Rokan Hilir , Riau 
1.723865,100.465408,2017-01-10,06:40:00,65,aqua,Bagan Sinembah , Kab. Rokan Hilir , Riau 
1.804847,100.838364,2017-01-10,06:40:00,50,aqua,Bangko , Kab. Rokan Hilir , Riau 
1.17677,101.045,2017-01-10,06:12:27,100,snpp,Mandau , Bengkalis , Riau 
1.19797,101.06,2017-01-10,06:12:27,59,snpp,Mandau , Bengkalis , Riau 
1.42474,100.651,2017-01-10,06:12:27,86,snpp,Pujud , Rokan Hilir , Riau 
-0.029517,101.497635,2017-01-12,06:28:00,61,aqua,Kampar Kiri Hilir , Kab. Kampar , Riau 
0.669674,102.830101,2017-01-12,06:28:00,35,aqua,Sungai Apit , Kab. Siak , Riau 
0.71622,102.472511,2017-01-12,06:28:00,39,aqua,Sungai Apit , Kab. Siak , Riau 
1.181809,101.048042,2017-01-12,06:28:00,65,aqua,Mandau , Kab. Bengkalis , Riau 
1.18465,101.051,2017-01-12,18:14:14,62,snpp,Mandau , Bengkalis , Riau 
1.192188,101.052032,2017-01-13,04:20:00,52,terra,Mandau , Kab. Bengkalis , Riau 
1.187099,101.085289,2017-01-13,04:20:00,55,terra,Mandau , Kab. Bengkalis , Riau 
0.010404,102.011292,2017-01-13,04:20:00,60,terra,Pangkalan Kuras , Kab. Pelalawan , Riau 
-0.874706,101.713,2017-01-13,06:55:17,70,snpp,Kuantan Mudik , Kuantan Singingi , Riau 
0.878746,101.555443,2017-01-15,04:07:00,66,terra,Siak , Kab. Siak , Riau 
0.109852,102.751648,2017-01-15,04:07:00,58,terra,Kuala Kampar , Kab. Pelalawan , Riau 
1.38485,101.414,2017-01-16,18:39:33,64,snpp,Mandau , Bengkalis , Riau 
-0.57912,101.291,2017-01-16,18:40:59,62,snpp,Hulu Kuantan , Kuantan Singingi , Riau 
0.452508,100.4077,2017-01-16,15:29:00,40,terra,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
1.386282,101.4189,2017-01-16,15:29:00,56,terra,Mandau , Kab. Bengkalis , Riau 
1.385646,101.421768,2017-01-17,03:54:00,48,terra,Mandau , Kab. Bengkalis , Riau 
1.03253,100.978592,2017-01-17,03:54:00,75,terra,Pinggir , Kab. Bengkalis , Riau 
0.504751,102.221519,2017-01-17,03:54:00,19,terra,Bunut , Kab. Pelalawan , Riau 
0.537436,100.59111,2017-01-17,03:54:00,78,terra,Tapungkiri , Kab. Rokan Hulu , Riau 
0.442705,100.40757,2017-01-17,03:54:00,88,terra,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
0.441125,100.418205,2017-01-17,03:54:00,72,terra,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
-0.737109,101.836014,2017-01-17,06:49:00,73,aqua,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
