Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-2.580004,121.389229,2016-05-01,04:53:00,72,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.583755,121.362259,2016-05-01,04:53:00,70,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.015828,124.448708,2016-05-01,04:53:00,32,aqua,Taliabu Barat ,                                          , Maluku Utara 
-1,103,2016-05-01,06:29:00,70,aqua,Tungkalulu , Tanjung Jabung Barat , Jambi 
0.0183,103.087044,2016-05-01,06:29:00,37,aqua,Gaunganakserka , Indragiri Hilir , Riau 
1.115379,104.515663,2016-05-01,06:29:00,34,aqua,Teluk Sebong , Bintan , Kepulauan Riau 
1.411294,102.401085,2016-05-01,06:29:00,73,aqua,Bintan , Bengkalis , Riau 
1.409912,102.391411,2016-05-01,06:29:00,61,aqua,Bengkalis , Bengkalis , Riau 
1.391263,102.026741,2016-05-01,06:29:00,29,aqua,Bukit Batu , Bengkalis , Riau 
4.336617,97.767075,2016-05-01,06:29:00,56,aqua,Simpang Jernih , Aceh Timur , Aceh 
4.359303,97.832542,2016-05-01,06:29:00,62,aqua,Birembayeun , Aceh Timur , Aceh 
4.478936,97.773781,2016-05-01,06:29:00,64,aqua,Birembayeun , Aceh Timur , Aceh 
4.511914,97.909279,2016-05-01,06:29:00,79,aqua,Birembayeun , Aceh Timur , Aceh 
4.527369,97.651009,2016-05-01,06:29:00,49,aqua,Serbajadi , Aceh Timur , Aceh 
1.411294,102.401085,2016-05-01,06:31:00,72,aqua,Bintan , Bengkalis , Riau 
1.409912,102.391411,2016-05-01,06:31:00,60,aqua,Bengkalis , Bengkalis , Riau 
4.527369,97.651009,2016-05-01,06:31:00,50,aqua,Serbajadi , Aceh Timur , Aceh 
-1,122,2016-05-01,17:17:00,64,aqua,Nuhon , Banggai , Sulawesi Tengah 
-0.942149,117.042137,2016-05-01,17:17:00,44,aqua,Semboja , Kutai Kartanegara , Kalimantan Timur 
-2.570735,121.382469,2016-05-01,17:17:00,100,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.572152,121.392128,2016-05-01,17:17:00,100,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
-2.575073,121.375175,2016-05-01,17:17:00,97,aqua,Nuha , Luwu Timur , Sulawesi Selatan 
4.124087,126.792892,2016-05-01,01:58:00,26,terra,Pulutan , Kepulauan Talaud , Sulawesi Utara 
1.448161,125.19532,2016-05-01,01:58:00,38,terra,Maesa , Kota Bitung , Sulawesi Utara 
0.104093,117.469887,2016-05-01,01:58:00,54,terra,Bontang Selatan , Kota Bontang , Kalimantan Timur 
-2.571633,121.378944,2016-05-01,01:58:00,90,terra,Nuha , Luwu Timur , Sulawesi Selatan 
-2.573931,121.394035,2016-05-01,01:58:00,79,terra,Nuha , Luwu Timur , Sulawesi Selatan 
-2.583244,121.377022,2016-05-01,01:58:00,85,terra,Nuha , Luwu Timur , Sulawesi Selatan 
-2.585493,121.391884,2016-05-01,01:58:00,21,terra,Nuha , Luwu Timur , Sulawesi Selatan 
-8.53361,123.578392,2016-05-01,01:58:00,20,terra,Atadei , Kab. Lembata , Nusa Tenggara Timur 
-8.375718,120.92157,2016-05-01,01:58:00,44,terra,Elar , Kab. Manggarai Timur , Nusa Tenggara Timur 
4.514865,97.915825,2016-05-01,03:36:00,78,terra,Birembayeun , Aceh Timur , Aceh 
0.107796,102.786507,2016-05-01,03:36:00,13,terra,Kuala Kampar , Pelalawan , Riau 
0.099575,102.594124,2016-05-01,03:36:00,25,terra,Kuala Kampar , Pelalawan , Riau 
-2.575636,121.381668,2016-05-01,14:16:00,100,terra,Nuha , Luwu Timur , Sulawesi Selatan 
-2.576919,121.37265,2016-05-01,14:16:00,84,terra,Nuha , Luwu Timur , Sulawesi Selatan 
-1.520661,122.263733,2016-05-01,14:16:00,74,terra,Toili Barat , Banggai , Sulawesi Tengah 
-9.58021,124.679,2016-05-01,05:30:55,62,snpp,                                         , Kab. Timor Tengah Utara , Nusa Tenggara Timur 
-9.77741,120.454,2016-05-01,05:30:55,73,snpp,Pandawai , Kab. Sumba Timur , Nusa Tenggara Timur 
-8.46692,119.921,2016-05-01,05:32:20,48,snpp,Komodo , Manggarai Barat , Nusa Tenggara Timur 
-2.60542,121.388,2016-05-01,05:33:45,52,snpp,Nuha , Luwu Timur , Sulawesi Selatan 
-2.57664,121.384,2016-05-01,05:33:45,100,snpp,Nuha , Luwu Timur , Sulawesi Selatan 
-2.57793,121.375,2016-05-01,05:33:45,99,snpp,Nuha , Luwu Timur , Sulawesi Selatan 
-2.58092,121.128,2016-05-01,05:33:45,42,snpp,Malili , Luwu Timur , Sulawesi Selatan 
-3.25457,116.018,2016-05-01,05:33:45,48,snpp,Simpang Empat , Tanah Bumbu , Kalimantan Selatan 
0.10297,117.471,2016-05-01,05:33:45,39,snpp,Bontang Selatan , Kota Bontang , Kalimantan Timur 
0.0910712,116.675,2016-05-01,05:33:45,35,snpp,Muaraancalong , Kutai Timur , Kalimantan Timur 
0.268412,117.494,2016-05-01,05:35:11,46,snpp,Telukpandan , Kutai Timur , Kalimantan Timur 
0.308277,117.488,2016-05-01,05:35:11,88,snpp,Telukpandan , Kutai Timur , Kalimantan Timur 
0.409184,117.529,2016-05-01,05:35:11,91,snpp,Sangatta Selatan , Kutai Timur , Kalimantan Timur 
