Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-8.900131,140.892624,2014-11-01,04:24:00,50,aqua,Naukenjerai , Merauke , Papua 
-8.874303,141.001938,2014-11-01,04:24:00,72,aqua,Naukenjerai , Merauke , Papua 
-8.761616,140.886108,2014-11-01,04:24:00,49,aqua,Naukenjerai , Merauke , Papua 
-8.376199,140.315277,2014-11-01,04:24:00,62,aqua,Malind , Kab. Merauke , Papua 
-8.342507,140.373291,2014-11-01,04:24:00,72,aqua,Malind , Kab. Merauke , Papua 
-8.262756,140.09137,2014-11-01,04:24:00,63,aqua,Malind , Kab. Merauke , Papua 
-8.159873,140.467941,2014-11-01,04:24:00,85,aqua,Animha , Merauke , Papua 
-8.153702,140.471161,2014-11-01,04:24:00,41,aqua,Animha , Merauke , Papua 
-8.292935,138.737747,2014-11-01,04:24:00,63,aqua,Kimaam , Kab. Merauke , Papua 
-8.125649,139.452118,2014-11-01,04:24:00,99,aqua,Okaba , Kab. Merauke , Papua 
-8.126979,139.442993,2014-11-01,04:24:00,82,aqua,Okaba , Kab. Merauke , Papua 
-8.11823,139.445251,2014-11-01,04:24:00,71,aqua,Okaba , Kab. Merauke , Papua 
-8.250578,138.394409,2014-11-01,04:24:00,68,aqua,Kimaam , Merauke , Papua 
-8.035728,139.695694,2014-11-01,04:24:00,65,aqua,Okaba , Kab. Merauke , Papua 
-8.13477,138.947861,2014-11-01,04:24:00,56,aqua,Ilwayab , Kab. Merauke , Papua 
-8.136066,138.938843,2014-11-01,04:24:00,52,aqua,Ilwayab , Kab. Merauke , Papua 
-8.263512,137.913483,2014-11-01,04:24:00,61,aqua,Waan , Merauke , Papua 
-8.185165,138.332321,2014-11-01,04:24:00,48,aqua,Waan , Merauke , Papua 
-8.045774,139.177246,2014-11-01,04:24:00,75,aqua,Tubang , Kab. Merauke , Papua 
-7.983036,139.484039,2014-11-01,04:24:00,89,aqua,Okaba , Kab. Merauke , Papua 
-7.975327,139.473541,2014-11-01,04:24:00,94,aqua,Okaba , Kab. Merauke , Papua 
-8.034453,139.064743,2014-11-01,04:24:00,81,aqua,Ilwayab , Kab. Merauke , Papua 
-8.035754,139.05571,2014-11-01,04:24:00,85,aqua,Ilwayab , Kab. Merauke , Papua 
-7.962298,139.499664,2014-11-01,04:24:00,79,aqua,Okaba , Kab. Merauke , Papua 
-8.011552,138.969208,2014-11-01,04:24:00,88,aqua,Ilwayab , Kab. Merauke , Papua 
-8.012851,138.96019,2014-11-01,04:24:00,68,aqua,Ilwayab , Kab. Merauke , Papua 
-8.030778,138.773148,2014-11-01,04:24:00,66,aqua,Kimaam , Merauke , Papua 
-7.948404,139.027863,2014-11-01,04:24:00,84,aqua,Ilwayab , Kab. Merauke , Papua 
-7.949704,139.018845,2014-11-01,04:24:00,61,aqua,Ilwayab , Kab. Merauke , Papua 
-7.896224,139.3255,2014-11-01,04:24:00,82,aqua,Tubang , Kab. Merauke , Papua 
-7.887211,139.324158,2014-11-01,04:24:00,81,aqua,Tubang , Kab. Merauke , Papua 
-7.931748,139.01619,2014-11-01,04:24:00,93,aqua,Ilwayab , Kab. Merauke , Papua 
-7.933048,139.007172,2014-11-01,04:24:00,87,aqua,Ilwayab , Kab. Merauke , Papua 
-7.95395,138.734299,2014-11-01,04:24:00,92,aqua,Kimaam , Merauke , Papua 
-7.95524,138.725311,2014-11-01,04:24:00,43,aqua,Kimaam , Merauke , Papua 
-7.94351,138.73555,2014-11-01,04:24:00,74,aqua,Kimaam , Merauke , Papua 
-7.944798,138.726562,2014-11-01,04:24:00,77,aqua,Kimaam , Merauke , Papua 
-7.755097,139.283112,2014-11-01,04:24:00,84,aqua,Tubang , Kab. Merauke , Papua 
-7.627093,139.97261,2014-11-01,04:24:00,56,aqua,Kaptel , Kab. Merauke , Papua 
-7.66491,139.393478,2014-11-01,04:24:00,32,aqua,Tubang , Kab. Merauke , Papua 
-7.688526,139.229492,2014-11-01,04:24:00,38,aqua,Tubang , Kab. Merauke , Papua 
-7.689833,139.220398,2014-11-01,04:24:00,53,aqua,Tubang , Kab. Merauke , Papua 
-7.654558,139.401276,2014-11-01,04:24:00,85,aqua,Tubang , Kab. Merauke , Papua 
-7.645523,139.399933,2014-11-01,04:24:00,80,aqua,Tubang , Kab. Merauke , Papua 
-7.646844,139.390793,2014-11-01,04:24:00,86,aqua,Tubang , Kab. Merauke , Papua 
-7.570381,139.159943,2014-11-01,04:24:00,44,aqua,Ilwayab , Kab. Merauke , Papua 
-7.58865,139.033249,2014-11-01,04:24:00,98,aqua,Kimaam , Merauke , Papua 
