Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-6.55054140091,108.205726624,2018-08-01,03:01:00,77,terra,Cikedung , Kab. Indramayu , Jawa Barat 
-6.69950294495,108.161178589,2018-08-01,03:01:00,79,terra,Kertajati , Kab. Majalengka , Jawa Barat 
-6.70097017288,108.170921326,2018-08-01,03:01:00,73,terra,Kertajati , Kab. Majalengka , Jawa Barat 
-7.44539022446,111.469482422,2018-08-01,03:01:00,59,terra,Ngawi , Kab. Ngawi , Jawa Timur 
-7.59286642075,112.228134155,2018-08-01,03:01:00,63,terra,Diwek , Kab. Jombang , Jawa Timur 
-7.663438797,112.147766113,2018-08-01,03:01:00,61,terra,Kunjang , Kab. Kediri , Jawa Timur 
-7.6452999115,111.851722717,2018-08-01,03:01:00,83,terra,Berbek , Kab. Nganjuk , Jawa Timur 
-7.64672040939,111.861854553,2018-08-01,03:01:00,54,terra,Berbek , Kab. Nganjuk , Jawa Timur 
-7.89483785629,112.181838989,2018-08-01,03:01:00,79,terra,Plosoklaten , Kab. Kediri , Jawa Timur 
-8.11163902283,112.933555603,2018-08-01,03:01:00,37,terra,Pronojiwo , Kab. Lumajang , Jawa Timur 
-6.68309593201,134.120132446,2018-08-01,04:18:00,53,aqua,Aru Selatan , Kab. Kepulauan Aru , Maluku 
-3.41827774048,140.776763916,2018-08-01,04:18:00,65,aqua,Senggi , Kab. Keerom , Papua 
-3.61658072472,138.432312012,2018-08-01,04:18:00,48,aqua,Biuk , Kab. Tolikara , Papua 
-2.70961022377,140.585739136,2018-08-01,04:18:00,75,aqua,Sentani Timur , Kab. Jayapura , Papua 
-2.66674685478,140.247299194,2018-08-01,04:18:00,61,aqua,Kemtuk Gresi , Kab. Jayapura , Papua 
-9.80959320068,120.044235229,2018-08-01,05:53:00,11,aqua,Pandawai , Kab. Sumba Timur , Nusa Tenggara Timur 
-9.71015262604,119.19631958,2018-08-01,05:53:00,68,aqua,Walakaka , Kab. Sumba Barat , Nusa Tenggara Timur 
-9.71192264557,119.184799194,2018-08-01,05:53:00,70,aqua,Walakaka , Kab. Sumba Barat , Nusa Tenggara Timur 
-9.62115097046,119.103431702,2018-08-01,05:53:00,22,aqua,Kodi , Kab. Sumba Barat Daya , Nusa Tenggara Timur 
-9.62297439575,119.09161377,2018-08-01,05:53:00,45,aqua,Kodi , Kab. Sumba Barat Daya , Nusa Tenggara Timur 
-8.37457466125,118.095108032,2018-08-01,05:53:00,76,aqua,Pekat , Kab. Dompu , Nusa Tenggara Barat 
-8.36493015289,118.09336853,2018-08-01,05:53:00,80,aqua,Sanggar , Kab. Bima , Nusa Tenggara Barat 
-7.90639972687,113.505821228,2018-08-01,05:53:00,79,aqua,Krucil , Kab. Probolinggo , Jawa Timur 
-10.7623,123.085,2018-08-01,05:17:25,78,snpp,Lobalain , Rote Ndao , Nusa Tenggara Timur 
-10.6533,123.182,2018-08-01,05:17:25,79,snpp,Rote Tengah , Rote Ndao , Nusa Tenggara Timur 
-8.28358,124.839,2018-08-01,05:18:50,86,snpp,Alor Timur Laut , Alor , Nusa Tenggara Timur 
-9.19418,124.971,2018-08-01,05:17:25,81,snpp,Tasifeto Timur , Belu , Nusa Tenggara Timur 
-8.27668,124.838,2018-08-01,05:18:50,58,snpp,Alor Timur Laut , Alor , Nusa Tenggara Timur 
-8.38315,123.973,2018-08-01,05:18:50,100,snpp,Pantar Barat Laut , Alor , Nusa Tenggara Timur 
-2.57998,121.384,2018-08-01,05:20:15,100,snpp,Nuha , Luwu Timur , Sulawesi Selatan 
-7.29771137238,110.96812439,2018-08-01,15:19:00,81,terra,Sukodono , Kab. Sragen , Jawa Tengah 
-6.10497140884,105.422622681,2018-08-01,15:19:00,100,terra,Penengahan , Kab. Lampung Selatan , Lampung 
-4.72517776489,105.293861389,2018-08-01,15:19:00,95,terra,Nunyai , Kab. Lampung Tengah , Lampung 
-7.74251,114.269,2018-08-01,18:04:09,59,snpp,Banyuputih , Situbondo , Jawa Timur 
1.44638180733,125.191726685,2018-08-02,02:06:00,31,terra,Maesa , Kota Bitung , Sulawesi Utara 
